eigenvector_centrality,"[47, 49, 15, 6, 22]"
0,"[0.08955223880597014, 0.1, 0.115, 0.085, 0.07, 0.07, 0.11, 0.13, 0.135, 0.12, 0.115, 0.095, 0.115, 0.1, 0.1, 0.085, 0.075, 0.15, 0.135, 0.15, 0.065, 0.075, 0.095, 0.11, 0.1, 0.115, 0.095, 0.06, 0.12, 0.085, 0.115, 0.04, 0.07, 0.09, 0.105, 0.095, 0.14, 0.095, 0.105, 0.13, 0.115, 0.09, 0.09, 0.065, 0.105, 0.085, 0.11, 0.09, 0.1, 0.09547738693467336]"
1,"[0.13432835820895522, 0.105, 0.115, 0.085, 0.07, 0.12, 0.11, 0.075, 0.135, 0.055, 0.095, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.135, 0.095, 0.085, 0.075, 0.115, 0.09, 0.09, 0.09, 0.105, 0.085, 0.075, 0.09, 0.1, 0.09547738693467336]"
2,"[0.13432835820895522, 0.105, 0.115, 0.085, 0.07, 0.12, 0.11, 0.075, 0.135, 0.055, 0.115, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.14, 0.095, 0.085, 0.075, 0.115, 0.09, 0.09, 0.09, 0.105, 0.085, 0.085, 0.09, 0.1, 0.09547738693467336]"
3,"[0.13432835820895522, 0.105, 0.115, 0.085, 0.07, 0.12, 0.11, 0.08, 0.07, 0.055, 0.095, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.06, 0.07, 0.11, 0.105, 0.095, 0.11, 0.095, 0.085, 0.075, 0.115, 0.09, 0.09, 0.09, 0.105, 0.085, 0.085, 0.09, 0.1, 0.09547738693467336]"
4,"[0.13432835820895522, 0.105, 0.085, 0.085, 0.07, 0.12, 0.11, 0.075, 0.135, 0.055, 0.11, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.14, 0.095, 0.085, 0.075, 0.115, 0.09, 0.09, 0.09, 0.105, 0.085, 0.085, 0.09, 0.1, 0.09547738693467336]"
5,"[0.07960199004975124, 0.105, 0.115, 0.085, 0.07, 0.12, 0.11, 0.075, 0.08, 0.055, 0.095, 0.065, 0.15, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.14, 0.095, 0.085, 0.075, 0.115, 0.09, 0.155, 0.09, 0.105, 0.085, 0.075, 0.09, 0.1, 0.09547738693467336]"
6,"[0.13432835820895522, 0.105, 0.085, 0.085, 0.07, 0.12, 0.11, 0.075, 0.135, 0.055, 0.11, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.14, 0.095, 0.085, 0.075, 0.115, 0.105, 0.09, 0.09, 0.105, 0.085, 0.085, 0.09, 0.1, 0.09547738693467336]"
7,"[0.07960199004975124, 0.105, 0.115, 0.085, 0.07, 0.12, 0.11, 0.075, 0.09, 0.055, 0.095, 0.065, 0.15, 0.105, 0.1, 0.135, 0.09, 0.15, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.095, 0.15, 0.095, 0.085, 0.075, 0.115, 0.09, 0.125, 0.09, 0.105, 0.085, 0.075, 0.09, 0.1, 0.09547738693467336]"
8,"[0.13432835820895522, 0.105, 0.085, 0.085, 0.07, 0.12, 0.11, 0.075, 0.135, 0.055, 0.11, 0.065, 0.115, 0.105, 0.1, 0.135, 0.09, 0.1, 0.135, 0.1, 0.145, 0.075, 0.085, 0.095, 0.1, 0.115, 0.095, 0.08, 0.09, 0.15, 0.115, 0.04, 0.07, 0.11, 0.105, 0.125, 0.14, 0.075, 0.085, 0.075, 0.115, 0.13, 0.09, 0.09, 0.105, 0.085, 0.085, 0.09, 0.1, 0.09547738693467336]"
