closeness_centrality,[17  6  0 16]
0,"[0.10978043912175649, 0.08, 0.074, 0.098, 0.078, 0.092, 0.086, 0.076, 0.09, 0.108, 0.096, 0.03, 0.088, 0.1, 0.082, 0.086, 0.098, 0.108, 0.126, 0.09819639278557114]"
1,"[0.09580838323353294, 0.084, 0.1, 0.126, 0.094, 0.092, 0.108, 0.086, 0.09, 0.108, 0.104, 0.076, 0.106, 0.084, 0.082, 0.086, 0.098, 0.12, 0.098, 0.11623246492985972]"
2,"[0.10978043912175649, 0.08, 0.074, 0.126, 0.094, 0.092, 0.086, 0.076, 0.09, 0.116, 0.112, 0.094, 0.088, 0.098, 0.102, 0.086, 0.098, 0.108, 0.126, 0.11623246492985972]"
3,"[0.09580838323353294, 0.134, 0.1, 0.098, 0.206, 0.094, 0.108, 0.086, 0.112, 0.108, 0.208, 0.122, 0.11, 0.098, 0.082, 0.088, 0.114, 0.12, 0.098, 0.11422845691382766]"
4,"[0.12375249500998003, 0.08, 0.186, 0.198, 0.096, 0.154, 0.202, 0.192, 0.112, 0.132, 0.206, 0.094, 0.112, 0.162, 0.13, 0.136, 0.098, 0.108, 0.178, 0.11422845691382766]"
5,"[0.07784431137724551, 0.132, 0.108, 0.184, 0.19, 0.088, 0.078, 0.104, 0.092, 0.098, 0.182, 0.172, 0.106, 0.122, 0.112, 0.088, 0.098, 0.098, 0.11, 0.13026052104208416]"
6,"[0.07784431137724551, 0.154, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.084, 0.098, 0.134, 0.09, 0.106, 0.122, 0.092, 0.092, 0.198, 0.098, 0.11, 0.20040080160320642]"
7,"[0.07784431137724551, 0.132, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.084, 0.098, 0.134, 0.228, 0.106, 0.122, 0.092, 0.148, 0.114, 0.098, 0.11, 0.09619238476953908]"
8,"[0.07784431137724551, 0.132, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.084, 0.098, 0.134, 0.09, 0.106, 0.122, 0.092, 0.092, 0.114, 0.098, 0.11, 0.10420841683366733]"
9,"[0.07784431137724551, 0.132, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.084, 0.098, 0.134, 0.09, 0.106, 0.122, 0.092, 0.092, 0.114, 0.142, 0.11, 0.09619238476953908]"
10,"[0.07784431137724551, 0.132, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.114, 0.098, 0.134, 0.09, 0.106, 0.122, 0.092, 0.092, 0.134, 0.098, 0.11, 0.0781563126252505]"
11,"[0.07784431137724551, 0.132, 0.218, 0.1, 0.078, 0.088, 0.078, 0.102, 0.084, 0.098, 0.134, 0.09, 0.106, 0.122, 0.092, 0.178, 0.114, 0.122, 0.11, 0.09619238476953908]"
12,"[0.10379241516966067, 0.132, 0.108, 0.1, 0.078, 0.088, 0.078, 0.102, 0.114, 0.098, 0.134, 0.09, 0.106, 0.122, 0.154, 0.092, 0.122, 0.098, 0.11, 0.0781563126252505]"
