closeness_centrality,[18 10  4  2]
0,"[0.11776447105788423, 0.09, 0.086, 0.086, 0.112, 0.094, 0.126, 0.124, 0.116, 0.108, 0.084, 0.092, 0.08, 0.084, 0.11, 0.102, 0.102, 0.108, 0.104, 0.10220440881763528]"
1,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.074, 0.112, 0.118, 0.1, 0.096, 0.082, 0.116, 0.102, 0.092, 0.104, 0.09819639278557114]"
2,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.092, 0.1, 0.084, 0.11, 0.116, 0.102, 0.098, 0.104, 0.10220440881763528]"
3,"[0.08383233532934131, 0.094, 0.086, 0.082, 0.112, 0.102, 0.124, 0.108, 0.106, 0.08, 0.114, 0.118, 0.1, 0.084, 0.11, 0.116, 0.102, 0.098, 0.132, 0.09619238476953908]"
4,"[0.11976047904191617, 0.116, 0.086, 0.08, 0.102, 0.102, 0.124, 0.108, 0.106, 0.082, 0.112, 0.104, 0.1, 0.084, 0.11, 0.116, 0.092, 0.098, 0.104, 0.08216432865731463]"
5,"[0.08383233532934131, 0.086, 0.1, 0.098, 0.09, 0.102, 0.124, 0.112, 0.11, 0.09, 0.094, 0.118, 0.1, 0.096, 0.124, 0.126, 0.088, 0.126, 0.092, 0.09018036072144289]"
6,"[0.11776447105788423, 0.186, 0.1, 0.08, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.102, 0.096, 0.116, 0.08, 0.092, 0.098, 0.092, 0.09018036072144289]"
7,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.09, 0.102, 0.126, 0.112, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.09, 0.114, 0.092, 0.09018036072144289]"
8,"[0.11776447105788423, 0.116, 0.1, 0.176, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.11, 0.092, 0.09018036072144289]"
9,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.09, 0.102, 0.126, 0.112, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.082, 0.114, 0.092, 0.09018036072144289]"
10,"[0.11776447105788423, 0.116, 0.1, 0.168, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
11,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.09, 0.102, 0.126, 0.112, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.082, 0.134, 0.092, 0.09018036072144289]"
12,"[0.11776447105788423, 0.116, 0.1, 0.12, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
13,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.09, 0.102, 0.126, 0.112, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.122, 0.18, 0.092, 0.09018036072144289]"
14,"[0.11776447105788423, 0.116, 0.1, 0.12, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
15,"[0.13373253493013973, 0.086, 0.1, 0.098, 0.09, 0.102, 0.196, 0.19, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.152, 0.192, 0.092, 0.09018036072144289]"
16,"[0.11776447105788423, 0.116, 0.1, 0.2, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
17,"[0.1996007984031936, 0.086, 0.1, 0.098, 0.09, 0.102, 0.164, 0.174, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.15, 0.198, 0.092, 0.09018036072144289]"
18,"[0.11776447105788423, 0.116, 0.1, 0.186, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.116, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
19,"[0.1317365269461078, 0.086, 0.1, 0.098, 0.09, 0.102, 0.188, 0.198, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.15, 0.216, 0.092, 0.09018036072144289]"
20,"[0.11776447105788423, 0.118, 0.1, 0.178, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.118, 0.098, 0.096, 0.196, 0.08, 0.092, 0.104, 0.092, 0.09018036072144289]"
21,"[0.19760479041916168, 0.086, 0.1, 0.098, 0.09, 0.102, 0.208, 0.208, 0.11, 0.09, 0.094, 0.118, 0.08, 0.096, 0.116, 0.08, 0.154, 0.22, 0.092, 0.09018036072144289]"
22,"[0.11776447105788423, 0.128, 0.134, 0.2, 0.09, 0.102, 0.126, 0.118, 0.11, 0.09, 0.094, 0.122, 0.098, 0.096, 0.202, 0.084, 0.092, 0.104, 0.092, 0.09018036072144289]"
