in_deg_centrality,[14  9 19  0]
0,"[0.17165668662674652, 0.082, 0.074, 0.098, 0.09, 0.134, 0.108, 0.094, 0.07, 0.116, 0.078, 0.094, 0.106, 0.084, 0.082, 0.088, 0.098, 0.104, 0.114, 0.13627254509018036]"
1,"[0.09580838323353294, 0.086, 0.074, 0.126, 0.112, 0.102, 0.108, 0.094, 0.18, 0.108, 0.19, 0.092, 0.088, 0.098, 0.13, 0.088, 0.098, 0.132, 0.102, 0.10420841683366733]"
2,"[0.10978043912175649, 0.082, 0.074, 0.098, 0.13, 0.102, 0.108, 0.094, 0.116, 0.108, 0.078, 0.094, 0.088, 0.098, 0.082, 0.088, 0.098, 0.108, 0.102, 0.10420841683366733]"
3,"[0.10978043912175649, 0.082, 0.074, 0.098, 0.114, 0.102, 0.108, 0.168, 0.112, 0.108, 0.078, 0.094, 0.088, 0.098, 0.084, 0.088, 0.098, 0.108, 0.102, 0.1282565130260521]"
4,"[0.15768463073852296, 0.104, 0.074, 0.116, 0.13, 0.16, 0.108, 0.112, 0.122, 0.118, 0.078, 0.126, 0.088, 0.098, 0.132, 0.088, 0.098, 0.096, 0.102, 0.13627254509018036]"
5,"[0.13373253493013973, 0.098, 0.178, 0.146, 0.09, 0.118, 0.108, 0.104, 0.112, 0.094, 0.1, 0.084, 0.114, 0.142, 0.104, 0.226, 0.196, 0.094, 0.104, 0.10020040080160321]"
6,"[0.10778443113772455, 0.098, 0.216, 0.184, 0.094, 0.12, 0.158, 0.104, 0.112, 0.076, 0.1, 0.084, 0.178, 0.116, 0.096, 0.12, 0.168, 0.08, 0.104, 0.10020040080160321]"
7,"[0.11377245508982035, 0.102, 0.126, 0.13, 0.09, 0.118, 0.178, 0.104, 0.112, 0.09, 0.202, 0.118, 0.098, 0.11, 0.102, 0.156, 0.11, 0.08, 0.104, 0.10020040080160321]"
8,"[0.1277445109780439, 0.162, 0.166, 0.272, 0.254, 0.256, 0.188, 0.196, 0.224, 0.12, 0.18, 0.084, 0.2, 0.174, 0.136, 0.154, 0.176, 0.134, 0.152, 0.156312625250501]"
9,"[0.38323353293413176, 0.3, 0.256, 0.234, 0.124, 0.214, 0.378, 0.27, 0.198, 0.256, 0.404, 0.356, 0.22, 0.324, 0.274, 0.378, 0.27, 0.302, 0.274, 0.2545090180360721]"
10,"[0.25948103792415167, 0.328, 0.37, 0.316, 0.322, 0.336, 0.278, 0.284, 0.396, 0.254, 0.2, 0.174, 0.448, 0.358, 0.31, 0.242, 0.362, 0.266, 0.402, 0.4168336673346693]"
11,"[0.37325349301397204, 0.304, 0.286, 0.266, 0.16, 0.264, 0.27, 0.298, 0.254, 0.348, 0.36, 0.426, 0.282, 0.43, 0.382, 0.334, 0.342, 0.396, 0.348, 0.3226452905811623]"
12,"[0.2774451097804391, 0.406, 0.258, 0.328, 0.296, 0.334, 0.276, 0.234, 0.39, 0.2, 0.174, 0.206, 0.326, 0.318, 0.336, 0.194, 0.346, 0.222, 0.43, 0.4749498997995992]"
13,"[0.2934131736526946, 0.246, 0.262, 0.306, 0.166, 0.282, 0.298, 0.318, 0.276, 0.332, 0.412, 0.316, 0.284, 0.422, 0.348, 0.39, 0.338, 0.292, 0.35, 0.27655310621242485]"
14,"[0.23353293413173654, 0.5, 0.312, 0.354, 0.354, 0.402, 0.292, 0.23, 0.348, 0.152, 0.234, 0.194, 0.33, 0.332, 0.342, 0.182, 0.318, 0.186, 0.424, 0.4408817635270541]"
15,"[0.405189620758483, 0.256, 0.254, 0.294, 0.17, 0.278, 0.33, 0.362, 0.246, 0.416, 0.462, 0.322, 0.264, 0.358, 0.356, 0.484, 0.302, 0.342, 0.39, 0.24048096192384769]"
16,"[0.3073852295409182, 0.506, 0.424, 0.356, 0.412, 0.344, 0.29, 0.23, 0.374, 0.192, 0.282, 0.212, 0.38, 0.368, 0.34, 0.23, 0.328, 0.256, 0.46, 0.39879759519038077]"
17,"[0.4031936127744511, 0.296, 0.272, 0.284, 0.188, 0.302, 0.33, 0.388, 0.23, 0.438, 0.434, 0.366, 0.262, 0.336, 0.356, 0.46, 0.284, 0.374, 0.4, 0.19839679358717435]"
18,"[0.2994011976047904, 0.47, 0.448, 0.396, 0.426, 0.37, 0.322, 0.252, 0.416, 0.242, 0.354, 0.262, 0.332, 0.384, 0.372, 0.256, 0.338, 0.358, 0.478, 0.38877755511022044]"
19,"[0.35129740518962077, 0.348, 0.308, 0.278, 0.248, 0.408, 0.322, 0.39, 0.228, 0.378, 0.41, 0.416, 0.306, 0.32, 0.376, 0.426, 0.282, 0.388, 0.358, 0.35470941883767537]"
20,"[0.3712574850299401, 0.434, 0.422, 0.39, 0.434, 0.372, 0.322, 0.286, 0.39, 0.326, 0.384, 0.298, 0.328, 0.37, 0.402, 0.264, 0.338, 0.38, 0.452, 0.3667334669338677]"
21,"[0.32934131736526945, 0.356, 0.33, 0.31, 0.286, 0.398, 0.316, 0.36, 0.248, 0.37, 0.386, 0.39, 0.324, 0.386, 0.38, 0.402, 0.354, 0.438, 0.384, 0.3687374749498998]"
22,"[0.3712574850299401, 0.398, 0.398, 0.364, 0.434, 0.36, 0.326, 0.318, 0.38, 0.368, 0.362, 0.33, 0.316, 0.376, 0.414, 0.296, 0.332, 0.372, 0.406, 0.3466933867735471]"
23,"[0.3473053892215569, 0.394, 0.348, 0.35, 0.318, 0.366, 0.32, 0.32, 0.256, 0.364, 0.376, 0.366, 0.336, 0.42, 0.4, 0.392, 0.376, 0.454, 0.402, 0.3907815631262525]"
24,"[0.4111776447105788, 0.388, 0.386, 0.364, 0.418, 0.334, 0.33, 0.326, 0.386, 0.368, 0.384, 0.352, 0.332, 0.392, 0.408, 0.304, 0.342, 0.378, 0.398, 0.3106212424849699]"
25,"[0.35728542914171657, 0.392, 0.36, 0.368, 0.36, 0.362, 0.318, 0.324, 0.28, 0.376, 0.406, 0.366, 0.39, 0.396, 0.402, 0.382, 0.372, 0.45, 0.396, 0.40681362725450904]"
26,"[0.43912175648702595, 0.386, 0.38, 0.366, 0.422, 0.338, 0.34, 0.334, 0.404, 0.39, 0.416, 0.368, 0.354, 0.39, 0.402, 0.33, 0.354, 0.376, 0.416, 0.35070140280561124]"
27,"[0.36127744510978044, 0.438, 0.366, 0.418, 0.426, 0.408, 0.352, 0.316, 0.338, 0.372, 0.398, 0.434, 0.384, 0.434, 0.408, 0.384, 0.392, 0.45, 0.378, 0.3927855711422846]"
28,"[0.3592814371257485, 0.406, 0.418, 0.372, 0.418, 0.388, 0.366, 0.364, 0.42, 0.32, 0.43, 0.414, 0.366, 0.374, 0.318, 0.302, 0.336, 0.42, 0.438, 0.3627254509018036]"
29,"[0.35129740518962077, 0.452, 0.344, 0.402, 0.424, 0.412, 0.348, 0.336, 0.352, 0.38, 0.446, 0.434, 0.338, 0.37, 0.364, 0.406, 0.346, 0.418, 0.414, 0.35671342685370744]"
30,"[0.3473053892215569, 0.39, 0.41, 0.398, 0.406, 0.356, 0.372, 0.414, 0.43, 0.324, 0.384, 0.364, 0.398, 0.406, 0.304, 0.252, 0.384, 0.446, 0.44, 0.3727454909819639]"
31,"[0.3253493013972056, 0.444, 0.338, 0.36, 0.386, 0.394, 0.37, 0.332, 0.386, 0.392, 0.438, 0.424, 0.326, 0.352, 0.372, 0.46, 0.322, 0.414, 0.418, 0.36072144288577157]"
32,"[0.35528942115768464, 0.364, 0.394, 0.37, 0.358, 0.326, 0.354, 0.41, 0.446, 0.314, 0.364, 0.356, 0.402, 0.388, 0.32, 0.23, 0.368, 0.414, 0.48, 0.3907815631262525]"
