none,[]
0,"[0.11776447105788423, 0.122, 0.126, 0.082, 0.078, 0.154, 0.086, 0.116, 0.098, 0.064, 0.11, 0.084, 0.08, 0.098, 0.092, 0.116, 0.082, 0.126, 0.168, 0.1402805611222445]"
1,"[0.11776447105788423, 0.132, 0.104, 0.12, 0.102, 0.102, 0.108, 0.112, 0.142, 0.098, 0.08, 0.106, 0.12, 0.096, 0.082, 0.092, 0.114, 0.08, 0.104, 0.09018036072144289]"
2,"[0.07784431137724551, 0.162, 0.094, 0.082, 0.078, 0.102, 0.124, 0.102, 0.162, 0.078, 0.13, 0.084, 0.132, 0.096, 0.092, 0.16, 0.082, 0.114, 0.138, 0.23046092184368738]"
3,"[0.11776447105788423, 0.132, 0.116, 0.12, 0.168, 0.204, 0.158, 0.108, 0.106, 0.098, 0.134, 0.106, 0.132, 0.096, 0.096, 0.092, 0.114, 0.168, 0.104, 0.16032064128256512]"
4,"[0.08383233532934131, 0.094, 0.116, 0.244, 0.078, 0.156, 0.124, 0.102, 0.208, 0.098, 0.078, 0.09, 0.192, 0.096, 0.092, 0.124, 0.114, 0.252, 0.174, 0.17835671342685372]"
5,"[0.11776447105788423, 0.132, 0.214, 0.184, 0.152, 0.162, 0.27, 0.108, 0.106, 0.09, 0.134, 0.19, 0.12, 0.086, 0.096, 0.092, 0.178, 0.178, 0.154, 0.16633266533066132]"
6,"[0.17764471057884232, 0.094, 0.18, 0.392, 0.078, 0.204, 0.124, 0.102, 0.07, 0.174, 0.152, 0.17, 0.2, 0.096, 0.092, 0.142, 0.114, 0.23, 0.224, 0.17835671342685372]"
7,"[0.1277445109780439, 0.132, 0.246, 0.21, 0.166, 0.178, 0.116, 0.14, 0.112, 0.156, 0.134, 0.184, 0.246, 0.22, 0.126, 0.18, 0.27, 0.182, 0.21, 0.18837675350701402]"
8,"[0.15169660678642716, 0.16, 0.186, 0.4, 0.146, 0.198, 0.186, 0.138, 0.13, 0.1, 0.162, 0.202, 0.306, 0.102, 0.18, 0.18, 0.212, 0.288, 0.252, 0.18036072144288579]"
9,"[0.20159680638722555, 0.176, 0.264, 0.176, 0.138, 0.156, 0.164, 0.16, 0.14, 0.328, 0.278, 0.174, 0.202, 0.192, 0.126, 0.256, 0.168, 0.182, 0.28, 0.30861723446893785]"
10,"[0.13373253493013973, 0.128, 0.108, 0.394, 0.266, 0.222, 0.216, 0.186, 0.176, 0.098, 0.14, 0.276, 0.36, 0.186, 0.172, 0.17, 0.194, 0.4, 0.218, 0.1843687374749499]"
11,"[0.24151696606786427, 0.258, 0.242, 0.158, 0.186, 0.136, 0.25, 0.196, 0.202, 0.296, 0.29, 0.208, 0.214, 0.212, 0.182, 0.22, 0.244, 0.178, 0.318, 0.42685370741482964]"
12,"[0.10778443113772455, 0.16, 0.194, 0.34, 0.258, 0.328, 0.234, 0.254, 0.242, 0.102, 0.172, 0.246, 0.296, 0.188, 0.192, 0.198, 0.186, 0.438, 0.23, 0.16432865731462926]"
13,"[0.3872255489021956, 0.236, 0.328, 0.27, 0.286, 0.118, 0.196, 0.3, 0.256, 0.218, 0.288, 0.254, 0.28, 0.256, 0.122, 0.26, 0.178, 0.178, 0.374, 0.42084168336673344]"
