none,[]
0,"[0.11976047904191617, 0.142, 0.118, 0.122, 0.112, 0.102, 0.086, 0.108, 0.096, 0.098, 0.134, 0.084, 0.088, 0.096, 0.146, 0.088, 0.08, 0.098, 0.104, 0.09018036072144289]"
1,"[0.07784431137724551, 0.082, 0.058, 0.1, 0.12, 0.102, 0.086, 0.094, 0.096, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.08, 0.098, 0.102, 0.09418837675350701]"
2,"[0.11776447105788423, 0.082, 0.118, 0.08, 0.112, 0.102, 0.1, 0.094, 0.07, 0.112, 0.196, 0.092, 0.12, 0.098, 0.092, 0.106, 0.134, 0.092, 0.102, 0.10420841683366733]"
3,"[0.07784431137724551, 0.082, 0.118, 0.1, 0.13, 0.098, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.134, 0.092, 0.102, 0.10420841683366733]"
4,"[0.07784431137724551, 0.082, 0.118, 0.08, 0.13, 0.102, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.134, 0.092, 0.102, 0.10420841683366733]"
5,"[0.07784431137724551, 0.082, 0.118, 0.1, 0.13, 0.102, 0.1, 0.094, 0.084, 0.098, 0.078, 0.092, 0.142, 0.098, 0.092, 0.116, 0.134, 0.092, 0.102, 0.10420841683366733]"
6,"[0.07784431137724551, 0.082, 0.118, 0.108, 0.106, 0.102, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.134, 0.092, 0.102, 0.10420841683366733]"
7,"[0.07784431137724551, 0.082, 0.118, 0.1, 0.13, 0.102, 0.1, 0.094, 0.11, 0.11, 0.078, 0.092, 0.08, 0.098, 0.092, 0.116, 0.16, 0.092, 0.102, 0.10420841683366733]"
8,"[0.07784431137724551, 0.082, 0.118, 0.098, 0.13, 0.102, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.134, 0.092, 0.092, 0.10420841683366733]"
9,"[0.07784431137724551, 0.082, 0.118, 0.1, 0.13, 0.102, 0.1, 0.094, 0.108, 0.098, 0.078, 0.092, 0.08, 0.098, 0.092, 0.116, 0.092, 0.092, 0.102, 0.10420841683366733]"
10,"[0.07784431137724551, 0.082, 0.118, 0.098, 0.13, 0.102, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.098, 0.092, 0.116, 0.134, 0.092, 0.102, 0.10420841683366733]"
11,"[0.07784431137724551, 0.082, 0.118, 0.1, 0.13, 0.102, 0.1, 0.094, 0.11, 0.098, 0.078, 0.092, 0.08, 0.098, 0.092, 0.116, 0.092, 0.092, 0.102, 0.10420841683366733]"
12,"[0.1536926147704591, 0.082, 0.118, 0.098, 0.13, 0.102, 0.1, 0.094, 0.07, 0.098, 0.078, 0.092, 0.12, 0.122, 0.092, 0.116, 0.134, 0.092, 0.092, 0.10420841683366733]"
