none,[]
10,"[0.12140575079872204, 0.019169329073482427, 0.012779552715654952, 0.08306709265175719, 0.012779552715654952, 0.09904153354632587, 0.1182108626198083, 0.0, 0.025559105431309903, 0.12140575079872204, 0.10543130990415335, 0.009584664536741214, 0.08945686900958466, 0.009584664536741214, 0.009584664536741214, 0.07348242811501597, 0.003205128205128205, 0.11858974358974358, 0.07051282051282051, 0.02564102564102564, 0.09935897435897435, 0.01282051282051282, 0.01282051282051282, 0.08333333333333333, 0.11217948717948718, 0.0673076923076923, 0.041666666666666664, 0.08333333333333333, 0.07051282051282051, 0.10256410256410256, 0.09615384615384616, 0.009615384615384616]"
11,"[0.006389776357827476, 0.09904153354632587, 0.08626198083067092, 0.003194888178913738, 0.1182108626198083, 0.02875399361022364, 0.003194888178913738, 0.08945686900958466, 0.10862619808306709, 0.012779552715654952, 0.003194888178913738, 0.10543130990415335, 0.003194888178913738, 0.10223642172523961, 0.11501597444089456, 0.012779552715654952, 0.08333333333333333, 0.01282051282051282, 0.003205128205128205, 0.08653846153846154, 0.019230769230769232, 0.09935897435897435, 0.125, 0.00641025641025641, 0.02564102564102564, 0.11538461538461539, 0.09294871794871795, 0.01282051282051282, 0.09615384615384616, 0.060897435897435896, 0.03205128205128205, 0.09935897435897435]"
12,"[0.12140575079872204, 0.006389776357827476, 0.0, 0.08306709265175719, 0.009584664536741214, 0.09904153354632587, 0.1182108626198083, 0.0, 0.02875399361022364, 0.12140575079872204, 0.10543130990415335, 0.009584664536741214, 0.08945686900958466, 0.003194888178913738, 0.01597444089456869, 0.07348242811501597, 0.0, 0.11858974358974358, 0.07051282051282051, 0.01282051282051282, 0.09935897435897435, 0.00641025641025641, 0.019230769230769232, 0.08333333333333333, 0.11217948717948718, 0.01282051282051282, 0.01282051282051282, 0.08333333333333333, 0.016025641025641024, 0.10256410256410256, 0.09615384615384616, 0.009615384615384616]"
13,"[0.0, 0.09904153354632587, 0.08626198083067092, 0.009584664536741214, 0.1182108626198083, 0.009584664536741214, 0.003194888178913738, 0.08945686900958466, 0.10862619808306709, 0.009584664536741214, 0.0, 0.10543130990415335, 0.003194888178913738, 0.10223642172523961, 0.11501597444089456, 0.006389776357827476, 0.08333333333333333, 0.00641025641025641, 0.003205128205128205, 0.08653846153846154, 0.009615384615384616, 0.09935897435897435, 0.125, 0.0, 0.009615384615384616, 0.11538461538461539, 0.09294871794871795, 0.01282051282051282, 0.09615384615384616, 0.009615384615384616, 0.003205128205128205, 0.09935897435897435]"
14,"[0.12140575079872204, 0.01597444089456869, 0.01597444089456869, 0.08306709265175719, 0.01597444089456869, 0.09904153354632587, 0.1182108626198083, 0.012779552715654952, 0.01597444089456869, 0.12140575079872204, 0.10543130990415335, 0.019169329073482427, 0.08945686900958466, 0.012779552715654952, 0.006389776357827476, 0.07348242811501597, 0.003205128205128205, 0.11858974358974358, 0.07051282051282051, 0.04487179487179487, 0.09935897435897435, 0.016025641025641024, 0.01282051282051282, 0.08333333333333333, 0.11217948717948718, 0.00641025641025641, 0.01282051282051282, 0.08333333333333333, 0.003205128205128205, 0.10256410256410256, 0.09615384615384616, 0.003205128205128205]"
15,"[0.038338658146964855, 0.09904153354632587, 0.08626198083067092, 0.04153354632587859, 0.1182108626198083, 0.03194888178913738, 0.022364217252396165, 0.08945686900958466, 0.10862619808306709, 0.03194888178913738, 0.009584664536741214, 0.10543130990415335, 0.012779552715654952, 0.10223642172523961, 0.11501597444089456, 0.01597444089456869, 0.08333333333333333, 0.057692307692307696, 0.022435897435897436, 0.08653846153846154, 0.02564102564102564, 0.09935897435897435, 0.125, 0.019230769230769232, 0.003205128205128205, 0.11538461538461539, 0.09294871794871795, 0.009615384615384616, 0.09615384615384616, 0.003205128205128205, 0.0, 0.09935897435897435]"
16,"[0.12140575079872204, 0.0926517571884984, 0.06389776357827476, 0.08306709265175719, 0.0670926517571885, 0.09904153354632587, 0.1182108626198083, 0.0670926517571885, 0.051118210862619806, 0.12140575079872204, 0.10543130990415335, 0.04153354632587859, 0.08945686900958466, 0.051118210862619806, 0.012779552715654952, 0.07348242811501597, 0.03205128205128205, 0.11858974358974358, 0.07051282051282051, 0.09294871794871795, 0.09935897435897435, 0.07692307692307693, 0.05448717948717949, 0.08333333333333333, 0.11217948717948718, 0.01282051282051282, 0.022435897435897436, 0.08333333333333333, 0.016025641025641024, 0.10256410256410256, 0.09615384615384616, 0.019230769230769232]"
17,"[0.06389776357827476, 0.09904153354632587, 0.08626198083067092, 0.09584664536741214, 0.1182108626198083, 0.08945686900958466, 0.07667731629392971, 0.08945686900958466, 0.10862619808306709, 0.0926517571884984, 0.07348242811501597, 0.10543130990415335, 0.08626198083067092, 0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.08333333333333333, 0.08333333333333333, 0.07371794871794872, 0.08653846153846154, 0.07051282051282051, 0.09935897435897435, 0.125, 0.0641025641025641, 0.04807692307692308, 0.11538461538461539, 0.09294871794871795, 0.057692307692307696, 0.09615384615384616, 0.038461538461538464, 0.041666666666666664, 0.09935897435897435]"
18,"[0.12140575079872204, 0.07987220447284345, 0.08626198083067092, 0.08306709265175719, 0.12460063897763578, 0.09904153354632587, 0.1182108626198083, 0.0926517571884984, 0.10223642172523961, 0.12140575079872204, 0.10543130990415335, 0.07987220447284345, 0.08945686900958466, 0.08626198083067092, 0.07348242811501597, 0.07348242811501597, 0.035256410256410256, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.057692307692307696, 0.05448717948717949, 0.08333333333333333, 0.03205128205128205, 0.10256410256410256, 0.09615384615384616, 0.0641025641025641]"
19,"[0.07028753993610223, 0.09904153354632587, 0.08626198083067092, 0.09584664536741214, 0.1182108626198083, 0.08945686900958466, 0.07987220447284345, 0.08945686900958466, 0.10862619808306709, 0.08306709265175719, 0.07987220447284345, 0.10543130990415335, 0.07987220447284345, 0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.08333333333333333, 0.07051282051282051, 0.07692307692307693, 0.08653846153846154, 0.0673076923076923, 0.09935897435897435, 0.125, 0.0641025641025641, 0.057692307692307696, 0.11538461538461539, 0.09294871794871795, 0.0641025641025641, 0.09615384615384616, 0.04807692307692308, 0.05128205128205128, 0.09935897435897435]"
20,"[0.12140575079872204, 0.08306709265175719, 0.09904153354632587, 0.08306709265175719, 0.1182108626198083, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.0926517571884984, 0.12140575079872204, 0.10543130990415335, 0.07987220447284345, 0.08945686900958466, 0.08306709265175719, 0.06389776357827476, 0.07348242811501597, 0.038461538461538464, 0.11858974358974358, 0.07051282051282051, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.11858974358974358, 0.08333333333333333, 0.11217948717948718, 0.0673076923076923, 0.08653846153846154, 0.08333333333333333, 0.035256410256410256, 0.10256410256410256, 0.09615384615384616, 0.07051282051282051]"
21,"[0.07028753993610223, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.0926517571884984, 0.08626198083067092, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.07987220447284345, 0.10543130990415335, 0.07028753993610223, 0.10223642172523961, 0.11501597444089456, 0.0926517571884984, 0.08333333333333333, 0.07692307692307693, 0.08974358974358974, 0.08653846153846154, 0.07051282051282051, 0.09935897435897435, 0.125, 0.07051282051282051, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.07051282051282051, 0.09615384615384616, 0.057692307692307696, 0.05448717948717949, 0.09935897435897435]"
22,"[0.12140575079872204, 0.08945686900958466, 0.09904153354632587, 0.08306709265175719, 0.10543130990415335, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.08626198083067092, 0.08945686900958466, 0.08945686900958466, 0.0670926517571885, 0.07348242811501597, 0.04807692307692308, 0.11858974358974358, 0.07051282051282051, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.125, 0.08333333333333333, 0.11217948717948718, 0.0641025641025641, 0.07371794871794872, 0.08333333333333333, 0.04807692307692308, 0.10256410256410256, 0.09615384615384616, 0.07051282051282051]"
23,"[0.08626198083067092, 0.09904153354632587, 0.08626198083067092, 0.11501597444089456, 0.1182108626198083, 0.09904153354632587, 0.10862619808306709, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.10223642172523961, 0.10543130990415335, 0.08626198083067092, 0.10223642172523961, 0.11501597444089456, 0.10543130990415335, 0.08333333333333333, 0.10576923076923077, 0.10576923076923077, 0.08653846153846154, 0.09294871794871795, 0.09935897435897435, 0.125, 0.07692307692307693, 0.09615384615384616, 0.11538461538461539, 0.09294871794871795, 0.07371794871794872, 0.09615384615384616, 0.08653846153846154, 0.07692307692307693, 0.09935897435897435]"
24,"[0.12140575079872204, 0.10543130990415335, 0.09904153354632587, 0.08306709265175719, 0.13099041533546327, 0.09904153354632587, 0.1182108626198083, 0.10223642172523961, 0.12460063897763578, 0.12140575079872204, 0.10543130990415335, 0.1182108626198083, 0.08945686900958466, 0.10543130990415335, 0.08626198083067092, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.10897435897435898, 0.09935897435897435, 0.1282051282051282, 0.16025641025641027, 0.08333333333333333, 0.11217948717948718, 0.08653846153846154, 0.08653846153846154, 0.08333333333333333, 0.09294871794871795, 0.10256410256410256, 0.09615384615384616, 0.10897435897435898]"
25,"[0.11182108626198083, 0.09904153354632587, 0.08626198083067092, 0.12779552715654952, 0.1182108626198083, 0.10223642172523961, 0.11501597444089456, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.11501597444089456, 0.10862619808306709, 0.08333333333333333, 0.11217948717948718, 0.11217948717948718, 0.08653846153846154, 0.12179487179487179, 0.09935897435897435, 0.125, 0.11858974358974358, 0.125, 0.11538461538461539, 0.09294871794871795, 0.08333333333333333, 0.09615384615384616, 0.10576923076923077, 0.09615384615384616, 0.09935897435897435]"
26,"[0.12140575079872204, 0.134185303514377, 0.12140575079872204, 0.08306709265175719, 0.15335463258785942, 0.09904153354632587, 0.1182108626198083, 0.14057507987220447, 0.12779552715654952, 0.12140575079872204, 0.10543130990415335, 0.13099041533546327, 0.08945686900958466, 0.13738019169329074, 0.10543130990415335, 0.07348242811501597, 0.125, 0.11858974358974358, 0.07051282051282051, 0.1346153846153846, 0.09935897435897435, 0.125, 0.15064102564102563, 0.08333333333333333, 0.11217948717948718, 0.11217948717948718, 0.10576923076923077, 0.08333333333333333, 0.10897435897435898, 0.10256410256410256, 0.09615384615384616, 0.1282051282051282]"
27,"[0.134185303514377, 0.09904153354632587, 0.08626198083067092, 0.134185303514377, 0.1182108626198083, 0.10223642172523961, 0.11182108626198083, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.11501597444089456, 0.12460063897763578, 0.08333333333333333, 0.1282051282051282, 0.10897435897435898, 0.08653846153846154, 0.14102564102564102, 0.09935897435897435, 0.125, 0.1346153846153846, 0.14423076923076922, 0.11538461538461539, 0.09294871794871795, 0.08012820512820513, 0.09615384615384616, 0.10576923076923077, 0.10256410256410256, 0.09935897435897435]"
28,"[0.12140575079872204, 0.13738019169329074, 0.1182108626198083, 0.08306709265175719, 0.14696485623003194, 0.09904153354632587, 0.1182108626198083, 0.13738019169329074, 0.134185303514377, 0.12140575079872204, 0.10543130990415335, 0.13738019169329074, 0.08945686900958466, 0.13099041533546327, 0.1182108626198083, 0.07348242811501597, 0.1346153846153846, 0.11858974358974358, 0.07051282051282051, 0.1282051282051282, 0.09935897435897435, 0.11538461538461539, 0.14423076923076922, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.11217948717948718, 0.08333333333333333, 0.13141025641025642, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539]"
29,"[0.134185303514377, 0.09904153354632587, 0.08626198083067092, 0.12140575079872204, 0.1182108626198083, 0.10223642172523961, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.0926517571884984, 0.1182108626198083, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.11501597444089456, 0.13099041533546327, 0.08333333333333333, 0.125, 0.10576923076923077, 0.08653846153846154, 0.1346153846153846, 0.09935897435897435, 0.125, 0.14743589743589744, 0.14102564102564102, 0.11538461538461539, 0.09294871794871795, 0.07051282051282051, 0.09615384615384616, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435]"
30,"[0.12140575079872204, 0.12779552715654952, 0.11182108626198083, 0.08306709265175719, 0.13099041533546327, 0.09904153354632587, 0.1182108626198083, 0.14376996805111822, 0.134185303514377, 0.12140575079872204, 0.10543130990415335, 0.13738019169329074, 0.08945686900958466, 0.12779552715654952, 0.12460063897763578, 0.07348242811501597, 0.1346153846153846, 0.11858974358974358, 0.07051282051282051, 0.12179487179487179, 0.09935897435897435, 0.11538461538461539, 0.13782051282051283, 0.08333333333333333, 0.11217948717948718, 0.10897435897435898, 0.10897435897435898, 0.08333333333333333, 0.13141025641025642, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539]"
31,"[0.12779552715654952, 0.09904153354632587, 0.08626198083067092, 0.12140575079872204, 0.1182108626198083, 0.10862619808306709, 0.11182108626198083, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.11182108626198083, 0.10543130990415335, 0.10862619808306709, 0.10223642172523961, 0.11501597444089456, 0.12779552715654952, 0.08333333333333333, 0.125, 0.10576923076923077, 0.08653846153846154, 0.13141025641025642, 0.09935897435897435, 0.125, 0.14423076923076922, 0.14102564102564102, 0.11538461538461539, 0.09294871794871795, 0.0673076923076923, 0.09615384615384616, 0.10897435897435898, 0.09935897435897435, 0.09935897435897435]"
32,"[0.12140575079872204, 0.13099041533546327, 0.1182108626198083, 0.08306709265175719, 0.13099041533546327, 0.09904153354632587, 0.1182108626198083, 0.14696485623003194, 0.12460063897763578, 0.12140575079872204, 0.10543130990415335, 0.14376996805111822, 0.08945686900958466, 0.13099041533546327, 0.12779552715654952, 0.07348242811501597, 0.13782051282051283, 0.11858974358974358, 0.07051282051282051, 0.125, 0.09935897435897435, 0.11538461538461539, 0.13141025641025642, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.10897435897435898, 0.08333333333333333, 0.1346153846153846, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539]"
33,"[0.12779552715654952, 0.09904153354632587, 0.08626198083067092, 0.12460063897763578, 0.1182108626198083, 0.11501597444089456, 0.11501597444089456, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.10543130990415335, 0.11501597444089456, 0.10223642172523961, 0.11501597444089456, 0.13738019169329074, 0.08333333333333333, 0.1346153846153846, 0.10576923076923077, 0.08653846153846154, 0.1346153846153846, 0.09935897435897435, 0.125, 0.15384615384615385, 0.14102564102564102, 0.11538461538461539, 0.09294871794871795, 0.07051282051282051, 0.09615384615384616, 0.11858974358974358, 0.10897435897435898, 0.09935897435897435]"
34,"[0.12140575079872204, 0.14057507987220447, 0.12140575079872204, 0.08306709265175719, 0.14057507987220447, 0.09904153354632587, 0.1182108626198083, 0.1501597444089457, 0.13099041533546327, 0.12140575079872204, 0.10543130990415335, 0.14376996805111822, 0.08945686900958466, 0.13738019169329074, 0.14057507987220447, 0.07348242811501597, 0.13782051282051283, 0.11858974358974358, 0.07051282051282051, 0.1282051282051282, 0.09935897435897435, 0.12179487179487179, 0.14423076923076922, 0.08333333333333333, 0.11217948717948718, 0.125, 0.11217948717948718, 0.08333333333333333, 0.1346153846153846, 0.10256410256410256, 0.09615384615384616, 0.12179487179487179]"
35,"[0.134185303514377, 0.09904153354632587, 0.08626198083067092, 0.13738019169329074, 0.1182108626198083, 0.13099041533546327, 0.1182108626198083, 0.08945686900958466, 0.10862619808306709, 0.10862619808306709, 0.134185303514377, 0.10543130990415335, 0.14057507987220447, 0.10223642172523961, 0.11501597444089456, 0.14696485623003194, 0.08333333333333333, 0.13782051282051283, 0.11217948717948718, 0.08653846153846154, 0.15064102564102563, 0.09935897435897435, 0.125, 0.15705128205128205, 0.14743589743589744, 0.11538461538461539, 0.09294871794871795, 0.08012820512820513, 0.09615384615384616, 0.1282051282051282, 0.11538461538461539, 0.09935897435897435]"
36,"[0.12140575079872204, 0.1501597444089457, 0.13099041533546327, 0.08306709265175719, 0.17252396166134185, 0.09904153354632587, 0.1182108626198083, 0.16932907348242812, 0.14376996805111822, 0.12140575079872204, 0.10543130990415335, 0.15654952076677317, 0.08945686900958466, 0.14376996805111822, 0.14376996805111822, 0.07348242811501597, 0.14423076923076922, 0.11858974358974358, 0.07051282051282051, 0.1346153846153846, 0.09935897435897435, 0.1282051282051282, 0.15384615384615385, 0.08333333333333333, 0.11217948717948718, 0.1282051282051282, 0.11538461538461539, 0.08333333333333333, 0.13782051282051283, 0.10256410256410256, 0.09615384615384616, 0.13782051282051283]"
37,"[0.15654952076677317, 0.09904153354632587, 0.08626198083067092, 0.1501597444089457, 0.1182108626198083, 0.14376996805111822, 0.13738019169329074, 0.08945686900958466, 0.10862619808306709, 0.1182108626198083, 0.14057507987220447, 0.10543130990415335, 0.14376996805111822, 0.10223642172523961, 0.11501597444089456, 0.1597444089456869, 0.08333333333333333, 0.14102564102564102, 0.11858974358974358, 0.08653846153846154, 0.15705128205128205, 0.09935897435897435, 0.125, 0.16025641025641027, 0.14743589743589744, 0.11538461538461539, 0.09294871794871795, 0.08974358974358974, 0.09615384615384616, 0.13141025641025642, 0.11858974358974358, 0.09935897435897435]"
38,"[0.12140575079872204, 0.15654952076677317, 0.13738019169329074, 0.08306709265175719, 0.18849840255591055, 0.09904153354632587, 0.1182108626198083, 0.17252396166134185, 0.16613418530351437, 0.12140575079872204, 0.10543130990415335, 0.1757188498402556, 0.08945686900958466, 0.1597444089456869, 0.15654952076677317, 0.07348242811501597, 0.16025641025641027, 0.11858974358974358, 0.07051282051282051, 0.14423076923076922, 0.09935897435897435, 0.14102564102564102, 0.18269230769230768, 0.08333333333333333, 0.11217948717948718, 0.1346153846153846, 0.1282051282051282, 0.08333333333333333, 0.14423076923076922, 0.10256410256410256, 0.09615384615384616, 0.15064102564102563]"
39,"[0.16932907348242812, 0.09904153354632587, 0.08626198083067092, 0.16613418530351437, 0.1182108626198083, 0.15654952076677317, 0.15335463258785942, 0.08945686900958466, 0.10862619808306709, 0.12779552715654952, 0.1501597444089457, 0.10543130990415335, 0.16613418530351437, 0.10223642172523961, 0.11501597444089456, 0.17891373801916932, 0.08333333333333333, 0.15705128205128205, 0.15064102564102563, 0.08653846153846154, 0.16987179487179488, 0.09935897435897435, 0.125, 0.17307692307692307, 0.15064102564102563, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.13782051282051283, 0.13141025641025642, 0.09935897435897435]"
40,"[0.12140575079872204, 0.17252396166134185, 0.16932907348242812, 0.08306709265175719, 0.2012779552715655, 0.09904153354632587, 0.1182108626198083, 0.2012779552715655, 0.17252396166134185, 0.12140575079872204, 0.10543130990415335, 0.1853035143769968, 0.08945686900958466, 0.18849840255591055, 0.1597444089456869, 0.07348242811501597, 0.17307692307692307, 0.11858974358974358, 0.07051282051282051, 0.14743589743589744, 0.09935897435897435, 0.16987179487179488, 0.19230769230769232, 0.08333333333333333, 0.11217948717948718, 0.15705128205128205, 0.15384615384615385, 0.08333333333333333, 0.16346153846153846, 0.10256410256410256, 0.09615384615384616, 0.16666666666666666]"
41,"[0.1853035143769968, 0.09904153354632587, 0.08626198083067092, 0.1757188498402556, 0.1182108626198083, 0.16293929712460065, 0.17252396166134185, 0.08945686900958466, 0.10862619808306709, 0.14696485623003194, 0.15335463258785942, 0.10543130990415335, 0.17252396166134185, 0.10223642172523961, 0.11501597444089456, 0.1853035143769968, 0.08333333333333333, 0.16987179487179488, 0.16346153846153846, 0.08653846153846154, 0.1762820512820513, 0.09935897435897435, 0.125, 0.1858974358974359, 0.1762820512820513, 0.11538461538461539, 0.09294871794871795, 0.12179487179487179, 0.09615384615384616, 0.16025641025641027, 0.14423076923076922, 0.09935897435897435]"
42,"[0.12140575079872204, 0.1853035143769968, 0.1853035143769968, 0.08306709265175719, 0.21725239616613418, 0.09904153354632587, 0.1182108626198083, 0.2012779552715655, 0.19808306709265175, 0.12140575079872204, 0.10543130990415335, 0.19808306709265175, 0.08945686900958466, 0.19488817891373802, 0.17252396166134185, 0.07348242811501597, 0.1762820512820513, 0.11858974358974358, 0.07051282051282051, 0.16666666666666666, 0.09935897435897435, 0.1762820512820513, 0.21153846153846154, 0.08333333333333333, 0.11217948717948718, 0.1762820512820513, 0.16666666666666666, 0.08333333333333333, 0.1794871794871795, 0.10256410256410256, 0.09615384615384616, 0.1794871794871795]"
