none,[]
10,"[0.09904153354632587, 0.009584664536741214, 0.009584664536741214, 0.10543130990415335, 0.025559105431309903, 0.09584664536741214, 0.06389776357827476, 0.04153354632587859, 0.009584664536741214, 0.08945686900958466, 0.0926517571884984, 0.01597444089456869, 0.10223642172523961, 0.03514376996805112, 0.03514376996805112, 0.12140575079872204, 0.0, 0.09935897435897435, 0.10256410256410256, 0.00641025641025641, 0.10576923076923077, 0.09615384615384616, 0.009615384615384616, 0.08974358974358974, 0.07692307692307693, 0.01282051282051282, 0.019230769230769232, 0.10576923076923077, 0.028846153846153848, 0.07051282051282051, 0.12179487179487179, 0.11858974358974358]"
11,"[0.003194888178913738, 0.07667731629392971, 0.14057507987220447, 0.012779552715654952, 0.09904153354632587, 0.019169329073482427, 0.006389776357827476, 0.08306709265175719, 0.054313099041533544, 0.006389776357827476, 0.038338658146964855, 0.12140575079872204, 0.01597444089456869, 0.0670926517571885, 0.1182108626198083, 0.038338658146964855, 0.060897435897435896, 0.003205128205128205, 0.0, 0.11217948717948718, 0.01282051282051282, 0.10576923076923077, 0.09294871794871795, 0.038461538461538464, 0.003205128205128205, 0.08012820512820513, 0.07692307692307693, 0.00641025641025641, 0.11217948717948718, 0.07051282051282051, 0.03205128205128205, 0.11858974358974358]"
12,"[0.08945686900958466, 0.025559105431309903, 0.019169329073482427, 0.07987220447284345, 0.003194888178913738, 0.11182108626198083, 0.05750798722044728, 0.006389776357827476, 0.003194888178913738, 0.051118210862619806, 0.02875399361022364, 0.01597444089456869, 0.12460063897763578, 0.003194888178913738, 0.03194888178913738, 0.08626198083067092, 0.0, 0.08974358974358974, 0.057692307692307696, 0.022435897435897436, 0.060897435897435896, 0.028846153846153848, 0.003205128205128205, 0.125, 0.08333333333333333, 0.0, 0.028846153846153848, 0.09294871794871795, 0.057692307692307696, 0.041666666666666664, 0.08974358974358974, 0.11858974358974358]"
13,"[0.003194888178913738, 0.0670926517571885, 0.07667731629392971, 0.06070287539936102, 0.06070287539936102, 0.04792332268370607, 0.04472843450479233, 0.06070287539936102, 0.06389776357827476, 0.04472843450479233, 0.01597444089456869, 0.0670926517571885, 0.006389776357827476, 0.07028753993610223, 0.04153354632587859, 0.01597444089456869, 0.09935897435897435, 0.0641025641025641, 0.02564102564102564, 0.08974358974358974, 0.02564102564102564, 0.10897435897435898, 0.12179487179487179, 0.08974358974358974, 0.0, 0.07051282051282051, 0.09935897435897435, 0.022435897435897436, 0.08012820512820513, 0.07051282051282051, 0.12179487179487179, 0.08653846153846154]"
14,"[0.04472843450479233, 0.07028753993610223, 0.1182108626198083, 0.07987220447284345, 0.03514376996805112, 0.054313099041533544, 0.07348242811501597, 0.08306709265175719, 0.051118210862619806, 0.07028753993610223, 0.10543130990415335, 0.019169329073482427, 0.05750798722044728, 0.10223642172523961, 0.04792332268370607, 0.025559105431309903, 0.035256410256410256, 0.08974358974358974, 0.10256410256410256, 0.0673076923076923, 0.05448717948717949, 0.10576923076923077, 0.07051282051282051, 0.07371794871794872, 0.08333333333333333, 0.0641025641025641, 0.038461538461538464, 0.03205128205128205, 0.10256410256410256, 0.05448717948717949, 0.08974358974358974, 0.11858974358974358]"
15,"[0.09904153354632587, 0.07028753993610223, 0.06070287539936102, 0.10543130990415335, 0.06070287539936102, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.09584664536741214, 0.08945686900958466, 0.06070287539936102, 0.04792332268370607, 0.10223642172523961, 0.04472843450479233, 0.02875399361022364, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.09935897435897435, 0.08974358974358974, 0.10576923076923077, 0.08012820512820513, 0.07051282051282051, 0.08974358974358974, 0.08012820512820513, 0.08012820512820513, 0.09615384615384616, 0.057692307692307696, 0.09294871794871795, 0.07051282051282051, 0.12179487179487179, 0.041666666666666664]"
16,"[0.04792332268370607, 0.10862619808306709, 0.14057507987220447, 0.0670926517571885, 0.09904153354632587, 0.08626198083067092, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.09904153354632587, 0.054313099041533544, 0.10543130990415335, 0.10543130990415335, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.041666666666666664, 0.10256410256410256, 0.11217948717948718, 0.08012820512820513, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.09615384615384616, 0.11858974358974358, 0.02564102564102564, 0.11858974358974358, 0.11858974358974358]"
17,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.07028753993610223, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07348242811501597, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.10576923076923077, 0.10576923076923077, 0.09294871794871795, 0.07051282051282051, 0.12179487179487179, 0.125]"
18,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08333333333333333, 0.07371794871794872, 0.07692307692307693, 0.10576923076923077, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
19,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
20,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
21,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
22,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
23,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
24,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
25,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
26,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
27,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
28,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.09904153354632587, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
29,"[0.09904153354632587, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.09584664536741214, 0.06389776357827476, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
30,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.0926517571884984, 0.09904153354632587, 0.10223642172523961, 0.10543130990415335, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
31,"[0.16293929712460065, 0.10223642172523961, 0.08626198083067092, 0.10543130990415335, 0.08306709265175719, 0.14376996805111822, 0.08626198083067092, 0.12779552715654952, 0.07667731629392971, 0.08945686900958466, 0.0926517571884984, 0.07028753993610223, 0.16293929712460065, 0.10862619808306709, 0.10543130990415335, 0.12140575079872204, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.10576923076923077, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
32,"[0.10223642172523961, 0.10862619808306709, 0.14057507987220447, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.13738019169329074, 0.12140575079872204, 0.11501597444089456, 0.17891373801916932, 0.10862619808306709, 0.10862619808306709, 0.09584664536741214, 0.10543130990415335, 0.07692307692307693, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.09615384615384616, 0.08653846153846154, 0.07371794871794872, 0.07692307692307693, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.11858974358974358, 0.11858974358974358]"
33,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.12779552715654952, 0.07667731629392971, 0.11182108626198083, 0.12460063897763578, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.09935897435897435, 0.10256410256410256, 0.09294871794871795, 0.07051282051282051, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.12179487179487179, 0.125]"
34,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10897435897435898, 0.09294871794871795, 0.09615384615384616, 0.08653846153846154, 0.08333333333333333, 0.07692307692307693, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.09935897435897435]"
35,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.12779552715654952, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.08974358974358974, 0.125, 0.09294871794871795, 0.05448717948717949, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435, 0.125]"
36,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.08974358974358974]"
37,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.12779552715654952, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.08974358974358974, 0.125, 0.09294871794871795, 0.05448717948717949, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435, 0.125]"
38,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.08974358974358974]"
39,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.12779552715654952, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.08974358974358974, 0.125, 0.09294871794871795, 0.05448717948717949, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435, 0.125]"
40,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.08974358974358974]"
41,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.1182108626198083, 0.07348242811501597, 0.12779552715654952, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.08974358974358974, 0.125, 0.09294871794871795, 0.05448717948717949, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.08653846153846154, 0.09935897435897435, 0.125]"
42,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.11501597444089456, 0.13099041533546327, 0.10862619808306709, 0.10862619808306709, 0.07987220447284345, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08333333333333333, 0.10897435897435898, 0.08974358974358974, 0.09615384615384616, 0.08653846153846154, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.11538461538461539, 0.11858974358974358, 0.08974358974358974]"
