betweeness_centrality,[0 9 2 1]
0,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.098, 0.108, 0.094, 0.106, 0.102, 0.086, 0.144, 0.082, 0.098, 0.098, 0.114, 0.106, 0.088, 0.104, 0.11422845691382766]"
1,"[0.0998003992015968, 0.116, 0.104, 0.082, 0.08, 0.094, 0.098, 0.112, 0.106, 0.076, 0.084, 0.106, 0.192, 0.116, 0.098, 0.126, 0.082, 0.114, 0.08, 0.14228456913827656]"
2,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.094, 0.098, 0.112, 0.106, 0.118, 0.084, 0.106, 0.086, 0.098, 0.098, 0.082, 0.082, 0.114, 0.08, 0.12224448897795591]"
3,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.094, 0.098, 0.112, 0.106, 0.118, 0.084, 0.106, 0.11, 0.096, 0.098, 0.082, 0.082, 0.114, 0.08, 0.12224448897795591]"
4,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.094, 0.098, 0.112, 0.106, 0.118, 0.084, 0.164, 0.11, 0.096, 0.098, 0.082, 0.092, 0.116, 0.08, 0.16432865731462926]"
5,"[0.1157684630738523, 0.116, 0.104, 0.082, 0.08, 0.114, 0.098, 0.114, 0.106, 0.136, 0.092, 0.106, 0.11, 0.176, 0.098, 0.082, 0.082, 0.114, 0.08, 0.19238476953907815]"
6,"[0.2654690618762475, 0.284, 0.154, 0.268, 0.216, 0.208, 0.156, 0.226, 0.266, 0.136, 0.218, 0.168, 0.258, 0.134, 0.248, 0.172, 0.234, 0.168, 0.17, 0.1843687374749499]"
7,"[0.25149700598802394, 0.284, 0.22, 0.254, 0.22, 0.302, 0.274, 0.256, 0.31, 0.244, 0.168, 0.104, 0.204, 0.12, 0.21, 0.22, 0.238, 0.208, 0.108, 0.20040080160320642]"
8,"[0.21956087824351297, 0.222, 0.218, 0.246, 0.206, 0.256, 0.28, 0.222, 0.21, 0.162, 0.278, 0.206, 0.266, 0.28, 0.208, 0.306, 0.23, 0.262, 0.184, 0.23847695390781562]"
9,"[0.2375249500998004, 0.28, 0.27, 0.278, 0.24, 0.256, 0.288, 0.416, 0.366, 0.28, 0.304, 0.142, 0.272, 0.152, 0.286, 0.236, 0.23, 0.186, 0.22, 0.21042084168336672]"
