none,[]
0,"[0.07784431137724551, 0.086, 0.088, 0.138, 0.078, 0.118, 0.124, 0.102, 0.112, 0.09, 0.094, 0.118, 0.106, 0.098, 0.11, 0.114, 0.098, 0.08, 0.104, 0.09619238476953908]"
1,"[0.11776447105788423, 0.094, 0.094, 0.08, 0.09, 0.102, 0.124, 0.104, 0.11, 0.076, 0.23, 0.084, 0.12, 0.116, 0.096, 0.08, 0.106, 0.098, 0.132, 0.09418837675350701]"
2,"[0.10778443113772455, 0.086, 0.094, 0.114, 0.09, 0.102, 0.124, 0.118, 0.11, 0.09, 0.12, 0.118, 0.106, 0.1, 0.11, 0.116, 0.092, 0.08, 0.104, 0.1402805611222445]"
3,"[0.11776447105788423, 0.094, 0.094, 0.08, 0.09, 0.102, 0.124, 0.104, 0.11, 0.09, 0.188, 0.084, 0.12, 0.216, 0.096, 0.086, 0.092, 0.098, 0.104, 0.09418837675350701]"
4,"[0.07784431137724551, 0.086, 0.1, 0.08, 0.09, 0.102, 0.124, 0.118, 0.11, 0.09, 0.12, 0.092, 0.106, 0.1, 0.11, 0.088, 0.092, 0.08, 0.104, 0.19839679358717435]"
5,"[0.11776447105788423, 0.098, 0.094, 0.08, 0.09, 0.102, 0.134, 0.086, 0.11, 0.09, 0.202, 0.118, 0.22, 0.1, 0.096, 0.086, 0.116, 0.098, 0.104, 0.09418837675350701]"
6,"[0.11776447105788423, 0.086, 0.1, 0.136, 0.09, 0.102, 0.124, 0.136, 0.11, 0.09, 0.12, 0.094, 0.106, 0.144, 0.11, 0.09, 0.092, 0.08, 0.104, 0.18637274549098196]"
7,"[0.11776447105788423, 0.08, 0.11, 0.08, 0.09, 0.102, 0.098, 0.086, 0.11, 0.09, 0.112, 0.118, 0.106, 0.18, 0.096, 0.086, 0.116, 0.098, 0.104, 0.09418837675350701]"
8,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.168, 0.094, 0.124, 0.098, 0.11, 0.09, 0.12, 0.094, 0.106, 0.136, 0.11, 0.094, 0.092, 0.08, 0.104, 0.11623246492985972]"
9,"[0.11776447105788423, 0.08, 0.112, 0.08, 0.09, 0.102, 0.098, 0.086, 0.11, 0.082, 0.112, 0.118, 0.106, 0.198, 0.096, 0.094, 0.11, 0.098, 0.104, 0.09418837675350701]"
10,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.122, 0.094, 0.124, 0.086, 0.11, 0.09, 0.12, 0.094, 0.106, 0.098, 0.11, 0.078, 0.092, 0.08, 0.104, 0.11422845691382766]"
11,"[0.11776447105788423, 0.08, 0.086, 0.08, 0.09, 0.102, 0.098, 0.086, 0.11, 0.082, 0.112, 0.118, 0.106, 0.198, 0.096, 0.124, 0.098, 0.098, 0.104, 0.09418837675350701]"
12,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.122, 0.158, 0.124, 0.086, 0.11, 0.09, 0.12, 0.094, 0.106, 0.098, 0.11, 0.082, 0.092, 0.08, 0.104, 0.11422845691382766]"
13,"[0.11776447105788423, 0.08, 0.086, 0.08, 0.09, 0.102, 0.098, 0.112, 0.11, 0.082, 0.112, 0.118, 0.116, 0.098, 0.096, 0.082, 0.098, 0.098, 0.104, 0.09418837675350701]"
14,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.132, 0.094, 0.124, 0.086, 0.112, 0.09, 0.12, 0.094, 0.214, 0.098, 0.11, 0.082, 0.092, 0.08, 0.104, 0.11422845691382766]"
15,"[0.16766467065868262, 0.08, 0.086, 0.174, 0.09, 0.102, 0.164, 0.112, 0.122, 0.082, 0.112, 0.118, 0.2, 0.098, 0.096, 0.082, 0.098, 0.098, 0.104, 0.156312625250501]"
16,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.166, 0.094, 0.124, 0.086, 0.106, 0.09, 0.23, 0.094, 0.11, 0.098, 0.11, 0.082, 0.092, 0.08, 0.104, 0.1402805611222445]"
17,"[0.17165668662674652, 0.08, 0.086, 0.176, 0.09, 0.102, 0.22, 0.112, 0.106, 0.082, 0.246, 0.118, 0.124, 0.098, 0.096, 0.082, 0.098, 0.098, 0.13, 0.20841683366733466]"
18,"[0.11776447105788423, 0.086, 0.1, 0.098, 0.112, 0.094, 0.124, 0.086, 0.106, 0.09, 0.112, 0.094, 0.11, 0.22, 0.11, 0.082, 0.092, 0.08, 0.104, 0.19238476953907815]"
19,"[0.20159680638722555, 0.08, 0.086, 0.18, 0.09, 0.102, 0.178, 0.184, 0.106, 0.082, 0.17, 0.118, 0.208, 0.098, 0.096, 0.082, 0.12, 0.098, 0.134, 0.13226452905811623]"
20,"[0.11776447105788423, 0.086, 0.1, 0.178, 0.112, 0.094, 0.124, 0.108, 0.106, 0.09, 0.112, 0.094, 0.11, 0.176, 0.11, 0.082, 0.092, 0.08, 0.104, 0.09619238476953908]"
21,"[0.20958083832335328, 0.08, 0.086, 0.212, 0.09, 0.102, 0.124, 0.158, 0.106, 0.082, 0.228, 0.118, 0.106, 0.142, 0.096, 0.082, 0.12, 0.098, 0.11, 0.20440881763527055]"
22,"[0.1497005988023952, 0.086, 0.1, 0.17, 0.112, 0.094, 0.124, 0.282, 0.106, 0.09, 0.12, 0.094, 0.11, 0.164, 0.11, 0.086, 0.092, 0.08, 0.104, 0.14428857715430862]"
23,"[0.18962075848303392, 0.08, 0.088, 0.14, 0.09, 0.102, 0.124, 0.118, 0.126, 0.082, 0.12, 0.118, 0.106, 0.198, 0.096, 0.082, 0.082, 0.098, 0.128, 0.20641282565130262]"
24,"[0.20159680638722555, 0.086, 0.1, 0.156, 0.112, 0.094, 0.124, 0.22, 0.106, 0.09, 0.232, 0.094, 0.108, 0.24, 0.11, 0.138, 0.092, 0.08, 0.104, 0.19839679358717435]"
25,"[0.19560878243512975, 0.08, 0.108, 0.08, 0.09, 0.102, 0.124, 0.118, 0.11, 0.102, 0.244, 0.118, 0.106, 0.184, 0.096, 0.102, 0.082, 0.098, 0.124, 0.19438877755511022]"
26,"[0.21357285429141717, 0.086, 0.1, 0.174, 0.112, 0.094, 0.124, 0.22, 0.106, 0.09, 0.216, 0.094, 0.1, 0.168, 0.11, 0.146, 0.092, 0.08, 0.104, 0.2665330661322645]"
27,"[0.19760479041916168, 0.102, 0.118, 0.08, 0.09, 0.102, 0.124, 0.118, 0.122, 0.13, 0.302, 0.118, 0.112, 0.184, 0.096, 0.16, 0.082, 0.098, 0.124, 0.19438877755511022]"
28,"[0.2155688622754491, 0.086, 0.1, 0.176, 0.112, 0.094, 0.124, 0.22, 0.106, 0.09, 0.216, 0.094, 0.1, 0.17, 0.11, 0.134, 0.092, 0.08, 0.104, 0.25250501002004005]"
29,"[0.1996007984031936, 0.154, 0.136, 0.084, 0.09, 0.102, 0.124, 0.118, 0.166, 0.152, 0.194, 0.15, 0.138, 0.192, 0.096, 0.132, 0.082, 0.098, 0.148, 0.1903807615230461]"
30,"[0.19760479041916168, 0.086, 0.1, 0.15, 0.132, 0.094, 0.124, 0.214, 0.106, 0.09, 0.226, 0.094, 0.1, 0.182, 0.11, 0.136, 0.092, 0.08, 0.104, 0.20641282565130262]"
31,"[0.19760479041916168, 0.16, 0.134, 0.124, 0.09, 0.102, 0.132, 0.118, 0.148, 0.144, 0.194, 0.18, 0.176, 0.192, 0.096, 0.12, 0.082, 0.098, 0.15, 0.19839679358717435]"
32,"[0.1936127744510978, 0.086, 0.1, 0.128, 0.15, 0.094, 0.124, 0.212, 0.106, 0.09, 0.232, 0.092, 0.1, 0.168, 0.11, 0.142, 0.092, 0.08, 0.104, 0.20641282565130262]"
33,"[0.18962075848303392, 0.166, 0.134, 0.146, 0.098, 0.102, 0.192, 0.118, 0.184, 0.152, 0.196, 0.166, 0.182, 0.194, 0.096, 0.118, 0.082, 0.098, 0.15, 0.20440881763527055]"
34,"[0.19760479041916168, 0.086, 0.1, 0.158, 0.158, 0.094, 0.124, 0.21, 0.106, 0.09, 0.232, 0.092, 0.1, 0.168, 0.11, 0.16, 0.092, 0.08, 0.104, 0.20641282565130262]"
35,"[0.19760479041916168, 0.15, 0.144, 0.146, 0.12, 0.102, 0.196, 0.118, 0.184, 0.142, 0.22, 0.206, 0.186, 0.192, 0.096, 0.116, 0.082, 0.098, 0.148, 0.20440881763527055]"
36,"[0.17964071856287425, 0.086, 0.1, 0.176, 0.158, 0.094, 0.124, 0.21, 0.106, 0.09, 0.232, 0.094, 0.1, 0.232, 0.11, 0.176, 0.092, 0.08, 0.104, 0.20641282565130262]"
37,"[0.1996007984031936, 0.166, 0.132, 0.144, 0.134, 0.102, 0.198, 0.118, 0.2, 0.136, 0.23, 0.206, 0.154, 0.178, 0.096, 0.116, 0.092, 0.098, 0.146, 0.20641282565130262]"
38,"[0.18762475049900199, 0.086, 0.1, 0.176, 0.154, 0.094, 0.124, 0.212, 0.106, 0.09, 0.232, 0.094, 0.1, 0.218, 0.11, 0.18, 0.092, 0.08, 0.104, 0.20841683366733466]"
39,"[0.19760479041916168, 0.166, 0.134, 0.152, 0.152, 0.102, 0.198, 0.118, 0.204, 0.146, 0.23, 0.196, 0.176, 0.172, 0.096, 0.124, 0.132, 0.098, 0.138, 0.20440881763527055]"
40,"[0.24750499001996007, 0.086, 0.1, 0.176, 0.162, 0.094, 0.124, 0.212, 0.106, 0.09, 0.23, 0.094, 0.1, 0.206, 0.11, 0.188, 0.092, 0.08, 0.104, 0.21042084168336672]"
41,"[0.20159680638722555, 0.158, 0.126, 0.158, 0.152, 0.102, 0.198, 0.118, 0.208, 0.146, 0.242, 0.202, 0.192, 0.16, 0.096, 0.126, 0.148, 0.098, 0.15, 0.20440881763527055]"
42,"[0.2954091816367265, 0.086, 0.1, 0.178, 0.154, 0.094, 0.124, 0.22, 0.106, 0.09, 0.23, 0.094, 0.1, 0.204, 0.11, 0.21, 0.092, 0.08, 0.104, 0.20841683366733466]"
43,"[0.1996007984031936, 0.134, 0.132, 0.16, 0.15, 0.102, 0.202, 0.124, 0.228, 0.15, 0.236, 0.178, 0.19, 0.16, 0.096, 0.16, 0.158, 0.098, 0.148, 0.20641282565130262]"
44,"[0.3073852295409182, 0.086, 0.1, 0.2, 0.152, 0.098, 0.124, 0.22, 0.108, 0.09, 0.23, 0.094, 0.1, 0.192, 0.11, 0.218, 0.092, 0.08, 0.104, 0.22044088176352705]"
45,"[0.20758483033932135, 0.132, 0.132, 0.168, 0.15, 0.102, 0.182, 0.132, 0.212, 0.154, 0.238, 0.202, 0.188, 0.174, 0.096, 0.17, 0.16, 0.098, 0.142, 0.20641282565130262]"
46,"[0.313373253493014, 0.086, 0.1, 0.272, 0.158, 0.114, 0.124, 0.22, 0.108, 0.09, 0.23, 0.092, 0.1, 0.198, 0.11, 0.226, 0.092, 0.08, 0.104, 0.24448897795591182]"
47,"[0.20359281437125748, 0.142, 0.13, 0.168, 0.154, 0.102, 0.178, 0.176, 0.2, 0.156, 0.252, 0.202, 0.182, 0.206, 0.096, 0.168, 0.162, 0.098, 0.14, 0.20440881763527055]"
48,"[0.31137724550898205, 0.086, 0.1, 0.28, 0.164, 0.144, 0.124, 0.22, 0.132, 0.09, 0.23, 0.094, 0.1, 0.196, 0.11, 0.216, 0.092, 0.08, 0.106, 0.25851703406813625]"
49,"[0.20159680638722555, 0.16, 0.12, 0.168, 0.154, 0.102, 0.174, 0.176, 0.206, 0.178, 0.292, 0.202, 0.172, 0.21, 0.096, 0.166, 0.162, 0.098, 0.142, 0.20440881763527055]"
50,"[0.3093812375249501, 0.086, 0.1, 0.236, 0.162, 0.162, 0.124, 0.22, 0.152, 0.09, 0.228, 0.098, 0.1, 0.196, 0.11, 0.19, 0.092, 0.08, 0.14, 0.2665330661322645]"
51,"[0.20359281437125748, 0.19, 0.118, 0.168, 0.166, 0.102, 0.162, 0.182, 0.208, 0.194, 0.264, 0.206, 0.154, 0.178, 0.096, 0.164, 0.162, 0.098, 0.134, 0.20440881763527055]"
52,"[0.2954091816367265, 0.086, 0.1, 0.238, 0.162, 0.174, 0.124, 0.22, 0.17, 0.09, 0.224, 0.098, 0.1, 0.196, 0.11, 0.19, 0.098, 0.08, 0.166, 0.3066132264529058]"
53,"[0.20359281437125748, 0.182, 0.114, 0.172, 0.162, 0.102, 0.136, 0.192, 0.206, 0.196, 0.27, 0.206, 0.144, 0.19, 0.096, 0.114, 0.162, 0.098, 0.13, 0.20440881763527055]"
54,"[0.2754491017964072, 0.086, 0.1, 0.226, 0.164, 0.174, 0.124, 0.22, 0.186, 0.09, 0.23, 0.102, 0.1, 0.196, 0.11, 0.174, 0.104, 0.08, 0.166, 0.3246492985971944]"
55,"[0.20159680638722555, 0.148, 0.11, 0.174, 0.198, 0.102, 0.132, 0.192, 0.218, 0.198, 0.272, 0.206, 0.13, 0.194, 0.096, 0.126, 0.162, 0.098, 0.13, 0.20641282565130262]"
56,"[0.26147704590818366, 0.086, 0.1, 0.234, 0.156, 0.174, 0.124, 0.22, 0.188, 0.092, 0.23, 0.102, 0.1, 0.198, 0.11, 0.162, 0.116, 0.08, 0.16, 0.4148296593186373]"
57,"[0.19760479041916168, 0.168, 0.162, 0.174, 0.216, 0.102, 0.132, 0.194, 0.232, 0.194, 0.26, 0.236, 0.136, 0.196, 0.096, 0.142, 0.162, 0.098, 0.128, 0.20440881763527055]"
58,"[0.249500998003992, 0.106, 0.1, 0.274, 0.162, 0.174, 0.124, 0.22, 0.194, 0.126, 0.23, 0.1, 0.1, 0.198, 0.11, 0.164, 0.126, 0.08, 0.154, 0.374749498997996]"
59,"[0.1996007984031936, 0.162, 0.196, 0.174, 0.234, 0.102, 0.134, 0.194, 0.228, 0.198, 0.348, 0.284, 0.178, 0.196, 0.096, 0.118, 0.162, 0.098, 0.126, 0.20641282565130262]"
60,"[0.24550898203592814, 0.14, 0.1, 0.326, 0.162, 0.174, 0.124, 0.22, 0.2, 0.162, 0.232, 0.108, 0.122, 0.198, 0.11, 0.196, 0.144, 0.084, 0.142, 0.3026052104208417]"
61,"[0.1936127744510978, 0.17, 0.212, 0.174, 0.258, 0.102, 0.138, 0.194, 0.234, 0.198, 0.384, 0.29, 0.184, 0.212, 0.096, 0.104, 0.162, 0.098, 0.138, 0.20641282565130262]"
62,"[0.24750499001996007, 0.146, 0.1, 0.302, 0.16, 0.174, 0.124, 0.222, 0.2, 0.17, 0.232, 0.11, 0.124, 0.198, 0.11, 0.21, 0.156, 0.094, 0.154, 0.30060120240480964]"
