eigenvector_centrality,"[0, 1, 8, 11]"
0,"[0.11776447105788423, 0.082, 0.118, 0.1, 0.126, 0.102, 0.126, 0.086, 0.094, 0.086, 0.134, 0.148, 0.12, 0.098, 0.082, 0.106, 0.098, 0.098, 0.104, 0.10020040080160321]"
1,"[0.07784431137724551, 0.082, 0.176, 0.1, 0.09, 0.088, 0.1, 0.094, 0.112, 0.114, 0.094, 0.164, 0.11, 0.116, 0.092, 0.086, 0.098, 0.098, 0.102, 0.09819639278557114]"
2,"[0.11776447105788423, 0.08, 0.118, 0.1, 0.13, 0.102, 0.108, 0.094, 0.094, 0.116, 0.144, 0.118, 0.12, 0.098, 0.092, 0.094, 0.098, 0.098, 0.104, 0.10020040080160321]"
3,"[0.07784431137724551, 0.082, 0.102, 0.1, 0.202, 0.088, 0.1, 0.094, 0.112, 0.116, 0.138, 0.196, 0.11, 0.116, 0.092, 0.086, 0.092, 0.098, 0.102, 0.09819639278557114]"
4,"[0.07784431137724551, 0.132, 0.118, 0.1, 0.204, 0.102, 0.1, 0.094, 0.144, 0.116, 0.214, 0.118, 0.12, 0.098, 0.09, 0.08, 0.098, 0.098, 0.102, 0.10020040080160321]"
5,"[0.07784431137724551, 0.082, 0.184, 0.086, 0.13, 0.088, 0.1, 0.094, 0.112, 0.102, 0.112, 0.188, 0.11, 0.116, 0.092, 0.08, 0.092, 0.106, 0.102, 0.09819639278557114]"
6,"[0.07784431137724551, 0.128, 0.118, 0.1, 0.092, 0.098, 0.1, 0.092, 0.164, 0.116, 0.122, 0.118, 0.12, 0.098, 0.11, 0.08, 0.118, 0.098, 0.102, 0.10020040080160321]"
7,"[0.07784431137724551, 0.082, 0.118, 0.082, 0.13, 0.102, 0.1, 0.094, 0.112, 0.076, 0.112, 0.192, 0.196, 0.116, 0.092, 0.08, 0.092, 0.092, 0.102, 0.1062124248496994]"
8,"[0.07784431137724551, 0.096, 0.118, 0.1, 0.092, 0.102, 0.124, 0.11, 0.164, 0.116, 0.112, 0.118, 0.12, 0.098, 0.11, 0.08, 0.214, 0.098, 0.102, 0.10020040080160321]"
9,"[0.07984031936127745, 0.082, 0.118, 0.082, 0.13, 0.102, 0.1, 0.094, 0.112, 0.076, 0.112, 0.18, 0.2, 0.116, 0.092, 0.08, 0.092, 0.124, 0.102, 0.10220440881763528]"
10,"[0.07784431137724551, 0.094, 0.118, 0.1, 0.092, 0.102, 0.098, 0.112, 0.126, 0.116, 0.112, 0.118, 0.12, 0.098, 0.11, 0.08, 0.176, 0.16, 0.102, 0.10020040080160321]"
