eigenvector_centrality,"[6, 22]"
0,"[0.07481296758104738, 0.115, 0.1, 0.1175, 0.0975, 0.1225, 0.1075, 0.0925, 0.14, 0.0925, 0.0775, 0.135, 0.095, 0.1175, 0.0925, 0.0975, 0.12, 0.11, 0.1, 0.0725, 0.0825, 0.105, 0.105, 0.165, 0.13533834586466165]"
1,"[0.07481296758104738, 0.18, 0.1, 0.115, 0.12, 0.1775, 0.0675, 0.085, 0.1825, 0.1125, 0.1075, 0.1025, 0.1325, 0.11, 0.0925, 0.1075, 0.1175, 0.11, 0.0925, 0.0875, 0.12, 0.1375, 0.105, 0.0925, 0.14285714285714285]"
2,"[0.07481296758104738, 0.1575, 0.0975, 0.1075, 0.0975, 0.0875, 0.0675, 0.0925, 0.105, 0.1075, 0.0775, 0.16, 0.095, 0.11, 0.0925, 0.1075, 0.1825, 0.175, 0.0925, 0.235, 0.12, 0.11, 0.105, 0.0925, 0.09523809523809523]"
3,"[0.07481296758104738, 0.135, 0.1125, 0.215, 0.0975, 0.17, 0.0675, 0.0925, 0.0775, 0.1125, 0.1075, 0.1, 0.0875, 0.11, 0.1625, 0.1075, 0.12, 0.185, 0.1775, 0.19, 0.12, 0.115, 0.125, 0.0925, 0.17293233082706766]"
4,"[0.17955112219451372, 0.1775, 0.1575, 0.1075, 0.0975, 0.1, 0.1125, 0.155, 0.1525, 0.2, 0.1775, 0.18, 0.0725, 0.195, 0.105, 0.1975, 0.165, 0.1, 0.1875, 0.13, 0.175, 0.115, 0.12, 0.1725, 0.10275689223057644]"
5,"[0.1172069825436409, 0.0875, 0.0975, 0.1075, 0.2075, 0.1, 0.1625, 0.1675, 0.0775, 0.1475, 0.1075, 0.155, 0.085, 0.155, 0.075, 0.145, 0.1025, 0.1, 0.125, 0.1275, 0.135, 0.115, 0.105, 0.12, 0.10275689223057644]"
6,"[0.11471321695760599, 0.1375, 0.1525, 0.1075, 0.185, 0.1, 0.11, 0.1225, 0.1825, 0.0925, 0.1075, 0.0875, 0.085, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.11, 0.105, 0.0975, 0.10275689223057644]"
7,"[0.11471321695760599, 0.0875, 0.1475, 0.1075, 0.125, 0.085, 0.115, 0.1525, 0.18, 0.0925, 0.1075, 0.0875, 0.1275, 0.1375, 0.075, 0.1025, 0.11, 0.115, 0.1425, 0.1025, 0.1075, 0.085, 0.1, 0.1025, 0.10275689223057644]"
8,"[0.16209476309226933, 0.165, 0.26, 0.2075, 0.24, 0.1525, 0.1825, 0.18, 0.1725, 0.1725, 0.2025, 0.1475, 0.1475, 0.195, 0.12, 0.2425, 0.205, 0.18, 0.16, 0.1575, 0.17, 0.15, 0.1575, 0.1125, 0.16791979949874686]"
9,"[0.22693266832917705, 0.275, 0.295, 0.3, 0.22, 0.1875, 0.2725, 0.26, 0.235, 0.305, 0.235, 0.2675, 0.2275, 0.2175, 0.2225, 0.255, 0.2675, 0.2925, 0.2925, 0.19, 0.28, 0.265, 0.2075, 0.2925, 0.2656641604010025]"
10,"[0.371571072319202, 0.29, 0.4, 0.285, 0.32, 0.2975, 0.33, 0.3325, 0.2525, 0.345, 0.3, 0.3325, 0.26, 0.375, 0.3225, 0.39, 0.3075, 0.3575, 0.3025, 0.3025, 0.335, 0.35, 0.3925, 0.2875, 0.37593984962406013]"
11,"[0.3690773067331671, 0.305, 0.3625, 0.3875, 0.2775, 0.35, 0.385, 0.415, 0.335, 0.3425, 0.28, 0.3325, 0.415, 0.2325, 0.39, 0.3625, 0.2975, 0.425, 0.2825, 0.415, 0.42, 0.3025, 0.3425, 0.41, 0.44611528822055135]"
12,"[0.32418952618453867, 0.29, 0.3525, 0.29, 0.2525, 0.22, 0.3425, 0.2775, 0.28, 0.2875, 0.3175, 0.3375, 0.17, 0.4225, 0.2875, 0.4525, 0.3375, 0.3525, 0.3225, 0.305, 0.2725, 0.35, 0.32, 0.325, 0.3308270676691729]"
13,"[0.4114713216957606, 0.2875, 0.36, 0.36, 0.325, 0.4625, 0.32, 0.3475, 0.29, 0.36, 0.345, 0.36, 0.4275, 0.25, 0.3, 0.38, 0.3075, 0.365, 0.3, 0.535, 0.4375, 0.2025, 0.41, 0.285, 0.3508771929824561]"
14,"[0.34413965087281795, 0.365, 0.39, 0.2925, 0.27, 0.225, 0.4275, 0.2375, 0.39, 0.3, 0.335, 0.355, 0.1525, 0.4275, 0.4, 0.4375, 0.3125, 0.3275, 0.37, 0.2725, 0.275, 0.34, 0.3525, 0.3525, 0.3659147869674185]"
15,"[0.38154613466334164, 0.2975, 0.3875, 0.405, 0.285, 0.4775, 0.3325, 0.3075, 0.3025, 0.385, 0.36, 0.3975, 0.4325, 0.3075, 0.2775, 0.3975, 0.3275, 0.3625, 0.34, 0.4425, 0.36, 0.23, 0.4175, 0.29, 0.3333333333333333]"
16,"[0.3541147132169576, 0.3725, 0.395, 0.3275, 0.2675, 0.3, 0.38, 0.28, 0.3525, 0.32, 0.3375, 0.3575, 0.3125, 0.415, 0.3975, 0.4575, 0.4025, 0.3125, 0.3425, 0.2625, 0.2875, 0.32, 0.3875, 0.37, 0.37593984962406013]"
17,"[0.3790523690773067, 0.34, 0.4075, 0.39, 0.2725, 0.4675, 0.3725, 0.3075, 0.3225, 0.3675, 0.3475, 0.315, 0.435, 0.3275, 0.2475, 0.3925, 0.3375, 0.3925, 0.3425, 0.4475, 0.3125, 0.2525, 0.415, 0.33, 0.2882205513784461]"
18,"[0.3566084788029925, 0.3675, 0.4125, 0.335, 0.27, 0.32, 0.37, 0.2925, 0.355, 0.345, 0.325, 0.325, 0.34, 0.41, 0.39, 0.495, 0.4375, 0.32, 0.3425, 0.2725, 0.29, 0.335, 0.355, 0.3825, 0.3508771929824561]"
19,"[0.3865336658354115, 0.3175, 0.4325, 0.3875, 0.2775, 0.465, 0.37, 0.3125, 0.3225, 0.3625, 0.3525, 0.36, 0.4175, 0.3475, 0.28, 0.3875, 0.3575, 0.39, 0.35, 0.455, 0.29, 0.2375, 0.4075, 0.3575, 0.2756892230576441]"
20,"[0.34663341645885287, 0.365, 0.4175, 0.3425, 0.28, 0.3225, 0.3775, 0.2975, 0.355, 0.3675, 0.3375, 0.34, 0.34, 0.425, 0.42, 0.5125, 0.46, 0.3175, 0.355, 0.295, 0.31, 0.325, 0.3675, 0.405, 0.3358395989974937]"
21,"[0.38902743142144636, 0.315, 0.47, 0.39, 0.2975, 0.4625, 0.355, 0.3425, 0.35, 0.385, 0.3625, 0.38, 0.3925, 0.36, 0.2925, 0.3825, 0.395, 0.41, 0.3625, 0.45, 0.3125, 0.2375, 0.42, 0.39, 0.2807017543859649]"
