eigenvector_centrality,"[0, 14]"
0,"[0.08229426433915212, 0.095, 0.08, 0.095, 0.0825, 0.1, 0.0675, 0.0925, 0.1125, 0.085, 0.0775, 0.1, 0.1275, 0.1175, 0.085, 0.085, 0.075, 0.1, 0.0825, 0.12, 0.2175, 0.08, 0.1525, 0.1225, 0.09273182957393483]"
1,"[0.08229426433915212, 0.095, 0.08, 0.085, 0.095, 0.0875, 0.12, 0.125, 0.095, 0.1375, 0.0775, 0.1, 0.12, 0.1025, 0.085, 0.085, 0.075, 0.0775, 0.0825, 0.1275, 0.0825, 0.11, 0.1025, 0.0975, 0.09273182957393483]"
2,"[0.08229426433915212, 0.09, 0.0775, 0.09, 0.0825, 0.205, 0.0675, 0.0925, 0.0925, 0.085, 0.0775, 0.1, 0.1275, 0.1625, 0.085, 0.085, 0.075, 0.1, 0.0825, 0.1275, 0.12, 0.1775, 0.105, 0.1225, 0.09273182957393483]"
3,"[0.08229426433915212, 0.095, 0.08, 0.085, 0.08, 0.0875, 0.0675, 0.1225, 0.0975, 0.14, 0.0775, 0.1075, 0.1275, 0.1025, 0.095, 0.0875, 0.1575, 0.0775, 0.0825, 0.0925, 0.12, 0.11, 0.17, 0.155, 0.09273182957393483]"
4,"[0.09975062344139651, 0.0975, 0.075, 0.125, 0.1575, 0.1675, 0.0675, 0.1475, 0.1525, 0.175, 0.185, 0.1525, 0.1275, 0.1625, 0.1725, 0.0875, 0.1525, 0.0775, 0.21, 0.1775, 0.1225, 0.1125, 0.105, 0.1625, 0.18546365914786966]"
5,"[0.16458852867830423, 0.245, 0.175, 0.2, 0.1375, 0.2525, 0.1275, 0.215, 0.0775, 0.315, 0.0775, 0.1875, 0.1325, 0.3375, 0.0925, 0.1925, 0.195, 0.185, 0.125, 0.0875, 0.2375, 0.11, 0.23, 0.2125, 0.20050125313283207]"
6,"[0.2194513715710723, 0.245, 0.1725, 0.125, 0.2375, 0.255, 0.1075, 0.2, 0.2075, 0.2375, 0.225, 0.2575, 0.285, 0.195, 0.2075, 0.195, 0.255, 0.1925, 0.1375, 0.2175, 0.21, 0.1975, 0.1125, 0.325, 0.3107769423558897]"
7,"[0.1396508728179551, 0.2175, 0.21, 0.2775, 0.23, 0.295, 0.2325, 0.2275, 0.18, 0.15, 0.18, 0.2275, 0.2475, 0.1725, 0.235, 0.29, 0.18, 0.165, 0.285, 0.2975, 0.295, 0.31, 0.255, 0.25, 0.15288220551378445]"
8,"[0.17955112219451372, 0.3125, 0.2425, 0.2875, 0.215, 0.29, 0.2225, 0.18, 0.2425, 0.1825, 0.3325, 0.1875, 0.3175, 0.18, 0.2375, 0.255, 0.2125, 0.1825, 0.235, 0.195, 0.345, 0.3025, 0.2075, 0.23, 0.2656641604010025]"
9,"[0.18453865336658354, 0.2425, 0.225, 0.2125, 0.355, 0.3475, 0.24, 0.3, 0.2575, 0.2475, 0.21, 0.3025, 0.3025, 0.3025, 0.24, 0.3475, 0.235, 0.265, 0.37, 0.315, 0.2625, 0.265, 0.24, 0.3075, 0.3458646616541353]"
10,"[0.3192019950124688, 0.365, 0.3525, 0.3025, 0.235, 0.185, 0.3025, 0.2125, 0.2425, 0.3675, 0.33, 0.2, 0.2675, 0.3625, 0.21, 0.295, 0.4125, 0.285, 0.2775, 0.335, 0.315, 0.38, 0.2625, 0.3975, 0.3408521303258145]"
11,"[0.3167082294264339, 0.255, 0.2425, 0.1375, 0.2625, 0.2475, 0.2675, 0.3275, 0.2125, 0.3375, 0.2225, 0.3125, 0.255, 0.31, 0.235, 0.38, 0.33, 0.34, 0.31, 0.2625, 0.2225, 0.26, 0.2775, 0.355, 0.39348370927318294]"
12,"[0.30174563591022446, 0.375, 0.3175, 0.27, 0.3075, 0.1825, 0.195, 0.355, 0.2, 0.37, 0.2275, 0.2775, 0.1775, 0.4575, 0.1625, 0.3025, 0.415, 0.2725, 0.32, 0.365, 0.195, 0.2925, 0.225, 0.4075, 0.2832080200501253]"
13,"[0.38902743142144636, 0.2075, 0.29, 0.1325, 0.215, 0.26, 0.245, 0.1775, 0.26, 0.2475, 0.16, 0.225, 0.2975, 0.295, 0.235, 0.4225, 0.3125, 0.375, 0.3325, 0.2075, 0.235, 0.26, 0.2475, 0.35, 0.2606516290726817]"
14,"[0.18952618453865336, 0.4025, 0.365, 0.285, 0.26, 0.2425, 0.1525, 0.3, 0.1975, 0.3775, 0.24, 0.2875, 0.1675, 0.465, 0.1575, 0.275, 0.385, 0.2675, 0.245, 0.345, 0.2225, 0.3175, 0.275, 0.4275, 0.20551378446115287]"
15,"[0.35910224438902744, 0.22, 0.285, 0.1925, 0.18, 0.24, 0.2175, 0.135, 0.2675, 0.2175, 0.1725, 0.255, 0.3175, 0.225, 0.255, 0.395, 0.2275, 0.335, 0.335, 0.155, 0.245, 0.2675, 0.265, 0.305, 0.2907268170426065]"
16,"[0.1770573566084788, 0.395, 0.3275, 0.31, 0.3125, 0.2625, 0.11, 0.3675, 0.2275, 0.375, 0.3, 0.33, 0.1875, 0.435, 0.1825, 0.2725, 0.38, 0.2725, 0.18, 0.355, 0.2125, 0.3075, 0.3025, 0.395, 0.22055137844611528]"
17,"[0.4114713216957606, 0.23, 0.33, 0.17, 0.1825, 0.2575, 0.32, 0.14, 0.27, 0.2125, 0.175, 0.2525, 0.33, 0.245, 0.2775, 0.375, 0.265, 0.33, 0.3275, 0.135, 0.245, 0.29, 0.2725, 0.2625, 0.2932330827067669]"
18,"[0.20947630922693267, 0.365, 0.34, 0.33, 0.33, 0.2725, 0.1225, 0.38, 0.235, 0.37, 0.3775, 0.44, 0.2425, 0.415, 0.2125, 0.3, 0.385, 0.2775, 0.165, 0.3725, 0.2075, 0.32, 0.365, 0.415, 0.2631578947368421]"
19,"[0.40648379052369077, 0.2625, 0.395, 0.14, 0.1975, 0.3575, 0.355, 0.1675, 0.2975, 0.2775, 0.205, 0.2675, 0.3575, 0.3375, 0.315, 0.3925, 0.295, 0.4125, 0.345, 0.17, 0.295, 0.2925, 0.295, 0.2525, 0.2907268170426065]"
20,"[0.24438902743142144, 0.3775, 0.3375, 0.3325, 0.335, 0.335, 0.1375, 0.3725, 0.2375, 0.425, 0.385, 0.4825, 0.2525, 0.3175, 0.2275, 0.34, 0.3725, 0.2875, 0.2225, 0.3675, 0.2175, 0.3375, 0.3925, 0.42, 0.2756892230576441]"
21,"[0.39900249376558605, 0.28, 0.4175, 0.1375, 0.215, 0.3775, 0.3425, 0.175, 0.3375, 0.325, 0.225, 0.2725, 0.3775, 0.3375, 0.345, 0.4575, 0.32, 0.415, 0.355, 0.205, 0.32, 0.2975, 0.3225, 0.28, 0.3032581453634085]"
22,"[0.26433915211970077, 0.3875, 0.3325, 0.3125, 0.335, 0.325, 0.1625, 0.37, 0.2475, 0.44, 0.4025, 0.475, 0.2325, 0.325, 0.2275, 0.36, 0.37, 0.295, 0.295, 0.365, 0.23, 0.3375, 0.395, 0.4225, 0.2656641604010025]"
23,"[0.3790523690773067, 0.3125, 0.4075, 0.1475, 0.2275, 0.4025, 0.33, 0.205, 0.3375, 0.365, 0.25, 0.2975, 0.38, 0.2825, 0.3575, 0.45, 0.325, 0.415, 0.3625, 0.23, 0.32, 0.31, 0.3625, 0.335, 0.3208020050125313]"
24,"[0.2942643391521197, 0.435, 0.34, 0.3225, 0.335, 0.3375, 0.18, 0.36, 0.255, 0.435, 0.38, 0.4275, 0.27, 0.36, 0.23, 0.36, 0.3675, 0.3175, 0.3425, 0.36, 0.24, 0.32, 0.3825, 0.425, 0.2781954887218045]"
25,"[0.371571072319202, 0.3375, 0.3975, 0.175, 0.245, 0.4175, 0.3225, 0.22, 0.3375, 0.37, 0.285, 0.3175, 0.3925, 0.3325, 0.39, 0.44, 0.3325, 0.425, 0.3675, 0.235, 0.3075, 0.2625, 0.39, 0.3775, 0.3483709273182957]"
26,"[0.3690773067331671, 0.4475, 0.335, 0.3575, 0.3225, 0.3525, 0.2275, 0.355, 0.2575, 0.42, 0.385, 0.4175, 0.3025, 0.3525, 0.2725, 0.365, 0.3625, 0.3225, 0.365, 0.3625, 0.2525, 0.3125, 0.3625, 0.435, 0.2756892230576441]"
27,"[0.38902743142144636, 0.39, 0.415, 0.16, 0.2925, 0.3975, 0.335, 0.2675, 0.4675, 0.3975, 0.2975, 0.3275, 0.4, 0.3625, 0.4125, 0.4625, 0.34, 0.425, 0.3625, 0.27, 0.315, 0.3125, 0.405, 0.4825, 0.37593984962406013]"
28,"[0.3640897755610973, 0.4475, 0.3775, 0.4375, 0.355, 0.3475, 0.2625, 0.3625, 0.3575, 0.4425, 0.3825, 0.4275, 0.2625, 0.3575, 0.2375, 0.39, 0.355, 0.355, 0.3975, 0.3775, 0.265, 0.3425, 0.3925, 0.3375, 0.22556390977443608]"
29,"[0.3915211970074813, 0.39, 0.4125, 0.185, 0.3, 0.3975, 0.34, 0.2725, 0.4525, 0.4225, 0.3125, 0.3425, 0.4325, 0.37, 0.44, 0.4625, 0.345, 0.43, 0.3825, 0.2925, 0.33, 0.3325, 0.385, 0.43, 0.38596491228070173]"
30,"[0.4139650872817955, 0.455, 0.4475, 0.4775, 0.355, 0.3725, 0.3025, 0.3725, 0.3625, 0.4475, 0.3725, 0.435, 0.28, 0.3875, 0.24, 0.395, 0.355, 0.375, 0.41, 0.39, 0.295, 0.4125, 0.42, 0.355, 0.23057644110275688]"
31,"[0.3940149625935162, 0.39, 0.42, 0.2475, 0.305, 0.41, 0.3325, 0.2725, 0.4675, 0.425, 0.3275, 0.3625, 0.45, 0.375, 0.44, 0.4525, 0.38, 0.425, 0.405, 0.315, 0.3425, 0.3475, 0.3925, 0.3975, 0.44360902255639095]"
