eigenvector_centrality,"[19, 3, 10, 11]"
0,"[0.08383233532934131, 0.096, 0.086, 0.172, 0.09, 0.134, 0.134, 0.108, 0.106, 0.184, 0.096, 0.124, 0.11, 0.098, 0.082, 0.116, 0.106, 0.098, 0.102, 0.09418837675350701]"
1,"[0.1157684630738523, 0.094, 0.1, 0.126, 0.206, 0.102, 0.086, 0.118, 0.096, 0.118, 0.14, 0.12, 0.124, 0.098, 0.092, 0.116, 0.108, 0.22, 0.102, 0.09418837675350701]"
2,"[0.10778443113772455, 0.088, 0.086, 0.164, 0.13, 0.12, 0.186, 0.108, 0.096, 0.116, 0.17, 0.12, 0.11, 0.104, 0.092, 0.116, 0.106, 0.12, 0.102, 0.09418837675350701]"
3,"[0.10778443113772455, 0.102, 0.094, 0.204, 0.112, 0.12, 0.242, 0.108, 0.096, 0.118, 0.142, 0.162, 0.146, 0.106, 0.13, 0.116, 0.106, 0.218, 0.11, 0.15831663326653306]"
4,"[0.10778443113772455, 0.088, 0.086, 0.172, 0.09, 0.17, 0.22, 0.21, 0.096, 0.09, 0.188, 0.118, 0.11, 0.1, 0.114, 0.134, 0.168, 0.104, 0.118, 0.10821643286573146]"
5,"[0.20359281437125748, 0.114, 0.094, 0.208, 0.196, 0.102, 0.114, 0.108, 0.184, 0.212, 0.094, 0.118, 0.08, 0.106, 0.096, 0.108, 0.102, 0.106, 0.104, 0.09218436873747494]"
6,"[0.2055888223552894, 0.102, 0.186, 0.12, 0.092, 0.23, 0.118, 0.142, 0.116, 0.172, 0.1, 0.118, 0.248, 0.106, 0.096, 0.108, 0.14, 0.152, 0.104, 0.10020040080160321]"
7,"[0.1437125748502994, 0.134, 0.1, 0.122, 0.09, 0.168, 0.1, 0.13, 0.184, 0.1, 0.152, 0.114, 0.208, 0.106, 0.096, 0.108, 0.164, 0.27, 0.104, 0.16032064128256512]"
8,"[0.11776447105788423, 0.152, 0.184, 0.28, 0.122, 0.352, 0.15, 0.188, 0.174, 0.15, 0.306, 0.186, 0.312, 0.118, 0.144, 0.27, 0.146, 0.178, 0.126, 0.23246492985971945]"
9,"[0.2994011976047904, 0.326, 0.1, 0.264, 0.254, 0.14, 0.372, 0.332, 0.204, 0.338, 0.336, 0.404, 0.2, 0.284, 0.31, 0.268, 0.272, 0.396, 0.42, 0.46693386773547096]"
10,"[0.1377245508982036, 0.158, 0.344, 0.266, 0.302, 0.282, 0.286, 0.168, 0.282, 0.276, 0.342, 0.318, 0.274, 0.388, 0.388, 0.346, 0.244, 0.258, 0.348, 0.36072144288577157]"
11,"[0.33532934131736525, 0.298, 0.1, 0.252, 0.32, 0.128, 0.278, 0.214, 0.18, 0.286, 0.274, 0.296, 0.244, 0.316, 0.4, 0.318, 0.256, 0.358, 0.306, 0.2745490981963928]"
12,"[0.16167664670658682, 0.118, 0.32, 0.262, 0.318, 0.234, 0.22, 0.15, 0.224, 0.24, 0.328, 0.21, 0.296, 0.416, 0.352, 0.35, 0.21, 0.21, 0.392, 0.21042084168336672]"
13,"[0.28542914171656686, 0.312, 0.124, 0.208, 0.28, 0.174, 0.278, 0.282, 0.13, 0.314, 0.238, 0.292, 0.2, 0.356, 0.434, 0.25, 0.232, 0.362, 0.324, 0.2665330661322645]"
14,"[0.19560878243512975, 0.188, 0.354, 0.26, 0.354, 0.29, 0.206, 0.154, 0.376, 0.194, 0.352, 0.18, 0.308, 0.358, 0.324, 0.312, 0.268, 0.206, 0.332, 0.21442885771543085]"
15,"[0.37325349301397204, 0.432, 0.186, 0.198, 0.244, 0.206, 0.284, 0.386, 0.128, 0.344, 0.228, 0.386, 0.192, 0.366, 0.428, 0.31, 0.208, 0.412, 0.318, 0.2865731462925852]"
16,"[0.20159680638722555, 0.234, 0.398, 0.32, 0.342, 0.358, 0.204, 0.206, 0.396, 0.188, 0.354, 0.18, 0.314, 0.294, 0.318, 0.31, 0.364, 0.19, 0.358, 0.218436873747495]"
17,"[0.3313373253493014, 0.438, 0.226, 0.198, 0.21, 0.198, 0.366, 0.408, 0.168, 0.392, 0.226, 0.378, 0.19, 0.368, 0.4, 0.34, 0.2, 0.35, 0.302, 0.35070140280561124]"
