eigenvector_centrality,"[0, 1, 3, 10]"
0,"[0.07784431137724551, 0.08, 0.086, 0.122, 0.112, 0.094, 0.078, 0.118, 0.106, 0.112, 0.138, 0.118, 0.118, 0.1, 0.116, 0.088, 0.082, 0.098, 0.104, 0.12024048096192384]"
1,"[0.11776447105788423, 0.086, 0.154, 0.1, 0.09, 0.114, 0.126, 0.108, 0.096, 0.112, 0.23, 0.118, 0.106, 0.096, 0.082, 0.106, 0.124, 0.092, 0.104, 0.12224448897795591]"
2,"[0.18163672654690619, 0.086, 0.118, 0.126, 0.112, 0.124, 0.126, 0.108, 0.106, 0.112, 0.112, 0.118, 0.12, 0.14, 0.116, 0.11, 0.116, 0.098, 0.104, 0.14228456913827656]"
3,"[0.11776447105788423, 0.086, 0.136, 0.1, 0.13, 0.102, 0.126, 0.108, 0.106, 0.112, 0.112, 0.118, 0.12, 0.108, 0.112, 0.114, 0.168, 0.098, 0.204, 0.09619238476953908]"
4,"[0.13972055888223553, 0.086, 0.114, 0.1, 0.112, 0.15, 0.126, 0.108, 0.188, 0.112, 0.112, 0.118, 0.12, 0.092, 0.116, 0.174, 0.154, 0.098, 0.104, 0.10420841683366733]"
5,"[0.11776447105788423, 0.086, 0.106, 0.1, 0.092, 0.102, 0.126, 0.108, 0.106, 0.112, 0.112, 0.118, 0.12, 0.148, 0.116, 0.212, 0.174, 0.098, 0.104, 0.1963927855711423]"
6,"[0.1996007984031936, 0.086, 0.178, 0.1, 0.112, 0.092, 0.126, 0.128, 0.096, 0.112, 0.112, 0.118, 0.12, 0.154, 0.116, 0.194, 0.134, 0.098, 0.104, 0.10420841683366733]"
7,"[0.11776447105788423, 0.086, 0.094, 0.1, 0.092, 0.102, 0.126, 0.108, 0.17, 0.146, 0.112, 0.118, 0.12, 0.134, 0.102, 0.216, 0.114, 0.108, 0.176, 0.10420841683366733]"
8,"[0.27345309381237526, 0.086, 0.184, 0.1, 0.218, 0.088, 0.126, 0.21, 0.096, 0.164, 0.112, 0.122, 0.12, 0.164, 0.116, 0.232, 0.134, 0.098, 0.08, 0.10420841683366733]"
9,"[0.11776447105788423, 0.086, 0.094, 0.1, 0.092, 0.102, 0.126, 0.178, 0.2, 0.264, 0.23, 0.118, 0.106, 0.118, 0.102, 0.33, 0.114, 0.186, 0.104, 0.10420841683366733]"
