eigenvector_centrality,"[17, 16, 7, 14]"
0,"[0.10778443113772455, 0.088, 0.1, 0.158, 0.09, 0.086, 0.066, 0.076, 0.11, 0.112, 0.112, 0.09, 0.08, 0.116, 0.102, 0.106, 0.098, 0.08, 0.104, 0.12224448897795591]"
1,"[0.10778443113772455, 0.132, 0.094, 0.08, 0.078, 0.118, 0.12, 0.184, 0.084, 0.09, 0.078, 0.092, 0.09, 0.112, 0.156, 0.08, 0.114, 0.104, 0.15, 0.09418837675350701]"
2,"[0.09580838323353294, 0.088, 0.094, 0.14, 0.078, 0.118, 0.098, 0.118, 0.156, 0.15, 0.072, 0.09, 0.08, 0.108, 0.102, 0.08, 0.098, 0.08, 0.104, 0.09619238476953908]"
3,"[0.10578842315369262, 0.206, 0.062, 0.12, 0.078, 0.126, 0.104, 0.112, 0.096, 0.09, 0.096, 0.092, 0.08, 0.106, 0.102, 0.08, 0.114, 0.104, 0.08, 0.09018036072144289]"
4,"[0.1996007984031936, 0.082, 0.1, 0.1, 0.078, 0.118, 0.1, 0.118, 0.084, 0.178, 0.212, 0.172, 0.08, 0.098, 0.102, 0.084, 0.118, 0.094, 0.08, 0.09018036072144289]"
5,"[0.07784431137724551, 0.228, 0.128, 0.1, 0.078, 0.126, 0.1, 0.102, 0.172, 0.09, 0.096, 0.092, 0.08, 0.096, 0.106, 0.08, 0.206, 0.104, 0.152, 0.09018036072144289]"
6,"[0.18363273453093812, 0.082, 0.1, 0.1, 0.078, 0.104, 0.106, 0.102, 0.084, 0.186, 0.094, 0.162, 0.24, 0.098, 0.102, 0.08, 0.226, 0.092, 0.18, 0.09018036072144289]"
7,"[0.07784431137724551, 0.098, 0.118, 0.1, 0.078, 0.208, 0.1, 0.102, 0.166, 0.09, 0.094, 0.092, 0.08, 0.096, 0.116, 0.08, 0.218, 0.104, 0.102, 0.09018036072144289]"
8,"[0.08982035928143713, 0.082, 0.1, 0.1, 0.078, 0.102, 0.1, 0.116, 0.084, 0.116, 0.094, 0.128, 0.184, 0.098, 0.102, 0.08, 0.142, 0.092, 0.166, 0.09018036072144289]"
9,"[0.07784431137724551, 0.098, 0.118, 0.1, 0.078, 0.196, 0.1, 0.102, 0.132, 0.09, 0.094, 0.092, 0.08, 0.1, 0.116, 0.08, 0.156, 0.104, 0.104, 0.09018036072144289]"
