eigenvector_centrality,"[10, 3, 8, 0]"
0,"[0.09580838323353294, 0.132, 0.074, 0.128, 0.14, 0.088, 0.192, 0.094, 0.084, 0.098, 0.132, 0.186, 0.106, 0.208, 0.102, 0.082, 0.128, 0.12, 0.11, 0.20040080160320642]"
1,"[0.1157684630738523, 0.082, 0.094, 0.152, 0.122, 0.088, 0.104, 0.112, 0.084, 0.098, 0.12, 0.156, 0.106, 0.084, 0.098, 0.086, 0.192, 0.08, 0.11, 0.12224448897795591]"
2,"[0.15768463073852296, 0.132, 0.074, 0.12, 0.09, 0.16, 0.108, 0.14, 0.07, 0.098, 0.18, 0.084, 0.106, 0.106, 0.102, 0.082, 0.142, 0.14, 0.11, 0.09819639278557114]"
3,"[0.11776447105788423, 0.082, 0.094, 0.158, 0.13, 0.186, 0.18, 0.088, 0.144, 0.12, 0.202, 0.176, 0.12, 0.358, 0.094, 0.144, 0.182, 0.166, 0.2, 0.24048096192384769]"
4,"[0.2055888223552894, 0.214, 0.09, 0.12, 0.09, 0.168, 0.184, 0.16, 0.078, 0.122, 0.136, 0.18, 0.168, 0.138, 0.092, 0.232, 0.22, 0.138, 0.158, 0.09018036072144289]"
5,"[0.11776447105788423, 0.158, 0.094, 0.12, 0.098, 0.208, 0.156, 0.104, 0.206, 0.142, 0.246, 0.098, 0.134, 0.312, 0.108, 0.118, 0.172, 0.178, 0.222, 0.1282565130260521]"
6,"[0.45109780439121755, 0.104, 0.25, 0.12, 0.09, 0.194, 0.176, 0.114, 0.15, 0.192, 0.18, 0.156, 0.108, 0.118, 0.098, 0.108, 0.168, 0.162, 0.23, 0.09819639278557114]"
7,"[0.11776447105788423, 0.152, 0.094, 0.134, 0.11, 0.23, 0.214, 0.104, 0.124, 0.1, 0.294, 0.182, 0.214, 0.492, 0.116, 0.108, 0.226, 0.154, 0.154, 0.3106212424849699]"
8,"[0.3712574850299401, 0.14, 0.256, 0.204, 0.09, 0.23, 0.174, 0.292, 0.36, 0.33, 0.256, 0.21, 0.102, 0.158, 0.126, 0.192, 0.252, 0.244, 0.338, 0.12024048096192384]"
9,"[0.11976047904191617, 0.358, 0.206, 0.242, 0.27, 0.266, 0.208, 0.148, 0.142, 0.142, 0.326, 0.266, 0.364, 0.404, 0.322, 0.146, 0.174, 0.154, 0.242, 0.3967935871743487]"
10,"[0.33532934131736525, 0.146, 0.18, 0.274, 0.128, 0.22, 0.216, 0.328, 0.25, 0.362, 0.228, 0.218, 0.104, 0.168, 0.196, 0.294, 0.308, 0.314, 0.374, 0.12024048096192384]"
11,"[0.11776447105788423, 0.392, 0.22, 0.358, 0.26, 0.358, 0.282, 0.18, 0.184, 0.22, 0.316, 0.332, 0.378, 0.38, 0.344, 0.166, 0.19, 0.146, 0.238, 0.35671342685370744]"
12,"[0.3413173652694611, 0.126, 0.184, 0.292, 0.14, 0.21, 0.26, 0.324, 0.242, 0.342, 0.262, 0.278, 0.11, 0.174, 0.146, 0.256, 0.314, 0.322, 0.418, 0.11823647294589178]"
13,"[0.11776447105788423, 0.406, 0.248, 0.428, 0.266, 0.37, 0.322, 0.194, 0.152, 0.248, 0.342, 0.318, 0.366, 0.298, 0.376, 0.16, 0.22, 0.238, 0.196, 0.3166332665330661]"
14,"[0.36127744510978044, 0.188, 0.284, 0.342, 0.134, 0.21, 0.304, 0.344, 0.246, 0.318, 0.288, 0.37, 0.166, 0.18, 0.104, 0.274, 0.268, 0.29, 0.378, 0.11623246492985972]"
15,"[0.19560878243512975, 0.406, 0.214, 0.44, 0.316, 0.384, 0.342, 0.198, 0.176, 0.308, 0.33, 0.224, 0.354, 0.364, 0.314, 0.146, 0.314, 0.292, 0.182, 0.3486973947895792]"
16,"[0.3532934131736527, 0.218, 0.344, 0.38, 0.142, 0.212, 0.35, 0.39, 0.272, 0.318, 0.282, 0.432, 0.236, 0.3, 0.098, 0.392, 0.264, 0.246, 0.356, 0.10020040080160321]"
17,"[0.19760479041916168, 0.394, 0.17, 0.392, 0.378, 0.388, 0.34, 0.258, 0.238, 0.332, 0.302, 0.192, 0.34, 0.386, 0.312, 0.164, 0.372, 0.318, 0.206, 0.3627254509018036]"
18,"[0.35728542914171657, 0.22, 0.316, 0.398, 0.162, 0.214, 0.372, 0.362, 0.282, 0.312, 0.312, 0.438, 0.254, 0.302, 0.128, 0.372, 0.284, 0.246, 0.354, 0.18236472945891782]"
19,"[0.19161676646706588, 0.372, 0.18, 0.394, 0.356, 0.38, 0.342, 0.238, 0.28, 0.388, 0.334, 0.186, 0.336, 0.468, 0.3, 0.15, 0.46, 0.34, 0.2, 0.3727454909819639]"
20,"[0.3652694610778443, 0.236, 0.312, 0.336, 0.216, 0.18, 0.366, 0.356, 0.298, 0.32, 0.328, 0.458, 0.314, 0.288, 0.132, 0.37, 0.3, 0.25, 0.336, 0.18637274549098196]"
21,"[0.12574850299401197, 0.368, 0.272, 0.396, 0.354, 0.344, 0.312, 0.156, 0.316, 0.414, 0.342, 0.214, 0.332, 0.458, 0.294, 0.126, 0.462, 0.354, 0.188, 0.3667334669338677]"
