none,[]
0,"[0.08229426433915212, 0.0875, 0.1125, 0.095, 0.0825, 0.0875, 0.1075, 0.0925, 0.085, 0.0925, 0.1075, 0.08, 0.2075, 0.0925, 0.13, 0.0975, 0.105, 0.1125, 0.1, 0.055, 0.12, 0.08, 0.1, 0.0875, 0.09523809523809523]"
1,"[0.0798004987531172, 0.0875, 0.0975, 0.095, 0.12, 0.15, 0.1075, 0.12, 0.1125, 0.0925, 0.1075, 0.1, 0.08, 0.0925, 0.075, 0.0975, 0.1075, 0.1125, 0.1, 0.0975, 0.1075, 0.1025, 0.1, 0.0975, 0.10275689223057644]"
2,"[0.08977556109725686, 0.0875, 0.0975, 0.095, 0.145, 0.085, 0.1075, 0.1225, 0.105, 0.09, 0.1075, 0.0975, 0.1075, 0.0925, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.1175, 0.215, 0.17, 0.1025, 0.0975, 0.09523809523809523]"
3,"[0.11221945137157108, 0.0875, 0.0975, 0.1325, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.3075, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.1325, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
4,"[0.11221945137157108, 0.0875, 0.14, 0.1075, 0.1375, 0.085, 0.115, 0.18, 0.1475, 0.0925, 0.1075, 0.0875, 0.09, 0.1725, 0.075, 0.0975, 0.1475, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.12, 0.10275689223057644]"
5,"[0.11221945137157108, 0.09, 0.175, 0.155, 0.155, 0.085, 0.1375, 0.2175, 0.1775, 0.095, 0.1075, 0.0875, 0.145, 0.205, 0.075, 0.0975, 0.13, 0.1125, 0.1, 0.0975, 0.115, 0.0825, 0.1, 0.0975, 0.11528822055137844]"
6,"[0.11471321695760599, 0.105, 0.16, 0.1325, 0.185, 0.105, 0.1475, 0.1825, 0.1925, 0.12, 0.11, 0.1175, 0.1325, 0.14, 0.075, 0.1425, 0.1525, 0.1325, 0.1275, 0.1, 0.12, 0.125, 0.105, 0.1025, 0.11027568922305764]"
7,"[0.16708229426433915, 0.175, 0.17, 0.19, 0.165, 0.15, 0.17, 0.1925, 0.17, 0.16, 0.135, 0.1575, 0.17, 0.2475, 0.1075, 0.1725, 0.15, 0.155, 0.1525, 0.1375, 0.16, 0.15, 0.1175, 0.11, 0.17543859649122806]"
8,"[0.2119700748129676, 0.225, 0.245, 0.23, 0.23, 0.2275, 0.2075, 0.27, 0.23, 0.21, 0.2275, 0.2, 0.2025, 0.2625, 0.1775, 0.2425, 0.2725, 0.2525, 0.22, 0.175, 0.2675, 0.205, 0.22, 0.19, 0.22556390977443608]"
9,"[0.3491271820448878, 0.335, 0.29, 0.3225, 0.265, 0.2775, 0.375, 0.31, 0.3225, 0.315, 0.27, 0.29, 0.34, 0.3075, 0.315, 0.265, 0.325, 0.3225, 0.2775, 0.335, 0.295, 0.29, 0.26, 0.255, 0.2832080200501253]"
10,"[0.3690773067331671, 0.3725, 0.475, 0.4325, 0.47, 0.3925, 0.34, 0.5, 0.3625, 0.3975, 0.47, 0.3875, 0.45, 0.385, 0.365, 0.455, 0.405, 0.475, 0.42, 0.3425, 0.5225, 0.4675, 0.43, 0.39, 0.46867167919799496]"
11,"[0.456359102244389, 0.4175, 0.51, 0.485, 0.4175, 0.38, 0.5225, 0.445, 0.55, 0.48, 0.4225, 0.5275, 0.5725, 0.52, 0.425, 0.4525, 0.43, 0.505, 0.4725, 0.52, 0.405, 0.51, 0.4025, 0.475, 0.49122807017543857]"
12,"[0.36658354114713215, 0.49, 0.4725, 0.465, 0.5025, 0.4525, 0.3925, 0.5175, 0.41, 0.4225, 0.475, 0.3475, 0.4625, 0.3925, 0.21, 0.4825, 0.495, 0.5, 0.4775, 0.4425, 0.445, 0.4675, 0.53, 0.42, 0.47368421052631576]"
