eigenvector_centrality,"[9, 4, 15, 0, 17]"
0,"[0.07481296758104738, 0.1225, 0.10587260260050538, 0.1075, 0.0975, 0.08, 0.095, 0.09, 0.135, 0.085, 0.14, 0.10587260260050538, 0.1075, 0.2, 0.1325, 0.0975, 0.075, 0.1125, 0.1175, 0.1, 0.1025, 0.09, 0.0725, 0.0975, 0.10275689223057644]"
1,"[0.11970074812967581, 0.115, 0.12141065691443181, 0.1075, 0.135, 0.4375, 0.0875, 0.085, 0.105, 0.0925, 0.0925, 0.12141065691443181, 0.1075, 0.115, 0.12, 0.115, 0.075, 0.1725, 0.0825, 0.0975, 0.1025, 0.1175, 0.115, 0.0975, 0.09774436090225563]"
2,"[0.10473815461346633, 0.115, 0.1132704613371225, 0.1075, 0.135, 0.195, 0.0875, 0.085, 0.105, 0.085, 0.1075, 0.1132704613371225, 0.1075, 0.115, 0.075, 0.115, 0.075, 0.1, 0.0825, 0.1, 0.1075, 0.1175, 0.1925, 0.0975, 0.19298245614035087]"
3,"[0.10972568578553615, 0.115, 0.11804163110258573, 0.095, 0.14, 0.24, 0.1125, 0.085, 0.075, 0.085, 0.15, 0.11804163110258573, 0.1075, 0.115, 0.08, 0.115, 0.075, 0.17, 0.0825, 0.085, 0.19, 0.1825, 0.115, 0.0975, 0.09273182957393483]"
4,"[0.18204488778054864, 0.115, 0.15782645856210514, 0.1975, 0.135, 0.245, 0.175, 0.085, 0.175, 0.085, 0.0925, 0.15782645856210514, 0.1725, 0.1575, 0.195, 0.1875, 0.1675, 0.16, 0.1275, 0.1, 0.195, 0.1175, 0.21, 0.1675, 0.18546365914786966]"
5,"[0.18204488778054864, 0.115, 0.16500091644594517, 0.1475, 0.21, 0.1475, 0.125, 0.085, 0.18, 0.175, 0.17, 0.16500091644594517, 0.1825, 0.205, 0.1825, 0.135, 0.09, 0.23, 0.17, 0.1725, 0.195, 0.1375, 0.21, 0.1575, 0.19047619047619047]"
6,"[0.18703241895261846, 0.0975, 0.17445607880157948, 0.1975, 0.2475, 0.36, 0.13, 0.1025, 0.1925, 0.1325, 0.19, 0.17445607880157948, 0.15, 0.1875, 0.1725, 0.1375, 0.165, 0.1975, 0.185, 0.18, 0.175, 0.15, 0.1125, 0.18, 0.18295739348370926]"
7,"[0.12718204488778054, 0.0975, 0.1202152812368121, 0.11, 0.1425, 0.0875, 0.1275, 0.125, 0.1125, 0.11, 0.105, 0.1202152812368121, 0.1025, 0.135, 0.11, 0.1325, 0.1375, 0.0875, 0.1, 0.165, 0.1175, 0.1625, 0.115, 0.1475, 0.10776942355889724]"
8,"[0.08229426433915212, 0.095, 0.12978428805397427, 0.105, 0.145, 0.5675, 0.1475, 0.0925, 0.1125, 0.1025, 0.1075, 0.12978428805397427, 0.1025, 0.1175, 0.075, 0.145, 0.1175, 0.115, 0.1525, 0.1075, 0.1375, 0.08, 0.0825, 0.0975, 0.09774436090225563]"
9,"[0.10224438902743142, 0.1525, 0.1279356555761082, 0.1125, 0.12, 0.0825, 0.185, 0.155, 0.1125, 0.1325, 0.15, 0.1279356555761082, 0.135, 0.1225, 0.1175, 0.135, 0.1075, 0.0875, 0.1125, 0.1425, 0.16, 0.1525, 0.1075, 0.1475, 0.11027568922305764]"
10,"[0.22443890274314215, 0.2175, 0.21499712566138318, 0.22, 0.18, 0.5075, 0.215, 0.195, 0.18, 0.2625, 0.155, 0.21499712566138318, 0.205, 0.2075, 0.1425, 0.225, 0.2175, 0.175, 0.2425, 0.19, 0.2125, 0.1875, 0.175, 0.21, 0.19799498746867167]"
11,"[0.2194513715710723, 0.29, 0.25435148711527267, 0.2325, 0.2575, 0.0825, 0.255, 0.2525, 0.245, 0.295, 0.2225, 0.25435148711527267, 0.2775, 0.25, 0.2575, 0.275, 0.215, 0.285, 0.2425, 0.26, 0.32, 0.3125, 0.2675, 0.2825, 0.2531328320802005]"
12,"[0.28428927680798005, 0.2975, 0.29521700135625845, 0.2875, 0.3125, 0.44, 0.2525, 0.23, 0.2825, 0.39, 0.1475, 0.29521700135625845, 0.34, 0.2375, 0.2025, 0.25, 0.3325, 0.3225, 0.3625, 0.28, 0.305, 0.3325, 0.285, 0.335, 0.2807017543859649]"
13,"[0.2543640897755611, 0.455, 0.2915395850300151, 0.2975, 0.3125, 0.0825, 0.25, 0.185, 0.2825, 0.2675, 0.2075, 0.2915395850300151, 0.31, 0.21, 0.25, 0.25, 0.2725, 0.345, 0.275, 0.29, 0.475, 0.38, 0.3225, 0.3125, 0.41854636591478694]"
14,"[0.4314214463840399, 0.33, 0.3146785068221894, 0.38, 0.3175, 0.43, 0.21, 0.22, 0.315, 0.1975, 0.1275, 0.3146785068221894, 0.3575, 0.1425, 0.1225, 0.1625, 0.3, 0.37, 0.325, 0.3, 0.3525, 0.46, 0.3975, 0.515, 0.47368421052631576]"
15,"[0.2518703241895262, 0.355, 0.3027308771223299, 0.3375, 0.285, 0.0825, 0.28, 0.15, 0.4425, 0.155, 0.185, 0.3027308771223299, 0.43, 0.2125, 0.235, 0.185, 0.28, 0.45, 0.3775, 0.2475, 0.36, 0.42, 0.5175, 0.3475, 0.37593984962406013]"
16,"[0.49625935162094764, 0.1, 0.32272011346810053, 0.385, 0.32, 0.4125, 0.2625, 0.2025, 0.365, 0.195, 0.2075, 0.32272011346810053, 0.375, 0.25, 0.2075, 0.195, 0.28, 0.4225, 0.325, 0.275, 0.3575, 0.395, 0.3475, 0.525, 0.5213032581453634]"
17,"[0.3865336658354115, 0.2975, 0.32662873844048484, 0.3325, 0.3025, 0.0825, 0.3425, 0.255, 0.4525, 0.2175, 0.2425, 0.32662873844048484, 0.445, 0.265, 0.285, 0.2325, 0.3375, 0.47, 0.38, 0.2075, 0.3525, 0.4225, 0.4275, 0.405, 0.37092731829573933]"
18,"[0.486284289276808, 0.19, 0.3530445604687203, 0.3775, 0.305, 0.3975, 0.3425, 0.235, 0.38, 0.24, 0.3175, 0.3530445604687203, 0.4275, 0.3075, 0.3, 0.2475, 0.3125, 0.42, 0.395, 0.2775, 0.37, 0.375, 0.3775, 0.5425, 0.49624060150375937]"
19,"[0.3915211970074813, 0.3275, 0.3434768396650305, 0.3425, 0.335, 0.0825, 0.3775, 0.31, 0.4375, 0.265, 0.2825, 0.3434768396650305, 0.445, 0.295, 0.3175, 0.26, 0.3675, 0.48, 0.4275, 0.195, 0.365, 0.4, 0.3975, 0.42, 0.37844611528822053]"
20,"[0.44389027431421446, 0.2175, 0.357721174616037, 0.4, 0.315, 0.405, 0.365, 0.255, 0.3875, 0.27, 0.31, 0.357721174616037, 0.45, 0.26, 0.2825, 0.2125, 0.3425, 0.5175, 0.425, 0.3, 0.395, 0.35, 0.3875, 0.4575, 0.47869674185463656]"
21,"[0.4089775561097257, 0.3425, 0.35304097688654046, 0.3525, 0.3525, 0.0825, 0.3825, 0.2775, 0.47, 0.2275, 0.3325, 0.35304097688654046, 0.475, 0.3375, 0.3325, 0.2775, 0.38, 0.4425, 0.44, 0.2, 0.37, 0.405, 0.4175, 0.4275, 0.38596491228070173]"
22,"[0.4488778054862843, 0.25, 0.373042633146892, 0.4075, 0.33, 0.405, 0.375, 0.3, 0.335, 0.325, 0.375, 0.373042633146892, 0.465, 0.355, 0.275, 0.2675, 0.3575, 0.5075, 0.4275, 0.325, 0.395, 0.3475, 0.3975, 0.4675, 0.44110275689223055]"
23,"[0.40399002493765584, 0.3525, 0.3613007540536259, 0.395, 0.35, 0.0825, 0.3825, 0.2725, 0.41, 0.2625, 0.3675, 0.3613007540536259, 0.5, 0.3625, 0.35, 0.3225, 0.43, 0.4225, 0.4675, 0.155, 0.38, 0.4025, 0.4275, 0.44, 0.37092731829573933]"
24,"[0.428927680798005, 0.26, 0.38532632065363454, 0.4125, 0.35, 0.3925, 0.3725, 0.31, 0.375, 0.365, 0.4025, 0.38532632065363454, 0.48, 0.4025, 0.3, 0.2975, 0.36, 0.5025, 0.435, 0.34, 0.42, 0.36, 0.3975, 0.4675, 0.43107769423558895]"
25,"[0.57356608478803, 0.3525, 0.39747225322332175, 0.44, 0.45, 0.0825, 0.39, 0.3, 0.4325, 0.4025, 0.38, 0.39747225322332175, 0.4775, 0.36, 0.3525, 0.5, 0.4525, 0.525, 0.44, 0.26, 0.3675, 0.3975, 0.4425, 0.445, 0.3182957393483709]"
26,"[0.5635910224438903, 0.315, 0.42422390955160866, 0.425, 0.5525, 0.3875, 0.34, 0.44, 0.355, 0.5275, 0.5125, 0.42422390955160866, 0.4075, 0.4225, 0.3425, 0.55, 0.465, 0.4725, 0.31, 0.37, 0.39, 0.39, 0.435, 0.36, 0.42355889724310775]"
27,"[0.5261845386533666, 0.3575, 0.42215513031739055, 0.375, 0.4475, 0.0825, 0.4275, 0.4525, 0.4775, 0.585, 0.265, 0.42215513031739055, 0.4725, 0.3875, 0.3825, 0.585, 0.4925, 0.52, 0.44, 0.3475, 0.3725, 0.4325, 0.505, 0.4225, 0.3533834586466165]"
28,"[0.5236907730673317, 0.32, 0.4142290637957792, 0.4375, 0.455, 0.3875, 0.3425, 0.4125, 0.355, 0.495, 0.4675, 0.4142290637957792, 0.3875, 0.4475, 0.3775, 0.5375, 0.44, 0.4375, 0.31, 0.3775, 0.39, 0.41, 0.4425, 0.3425, 0.43107769423558895]"
29,"[0.543640897755611, 0.355, 0.38313694216023636, 0.39, 0.3325, 0.0825, 0.415, 0.425, 0.4525, 0.49, 0.1975, 0.38313694216023636, 0.39, 0.39, 0.35, 0.3425, 0.4675, 0.285, 0.5375, 0.3675, 0.355, 0.4175, 0.3975, 0.425, 0.40350877192982454]"
30,"[0.29925187032418954, 0.355, 0.3784852344185846, 0.4275, 0.2475, 0.3925, 0.33, 0.3925, 0.395, 0.32, 0.525, 0.3784852344185846, 0.455, 0.4475, 0.4575, 0.32, 0.3975, 0.2975, 0.3675, 0.35, 0.365, 0.4675, 0.4075, 0.325, 0.3634085213032581]"
31,"[0.3316708229426434, 0.34, 0.35837846337083085, 0.445, 0.345, 0.0825, 0.4625, 0.2975, 0.32, 0.3, 0.2575, 0.35837846337083085, 0.3925, 0.3825, 0.33, 0.2375, 0.4, 0.3825, 0.4775, 0.4325, 0.33, 0.3875, 0.455, 0.44, 0.41353383458646614]"
