eigenvector_centrality,"[0, 1, 4, 8, 10]"
0,"[0.08229426433915212, 0.0975, 0.1, 0.0925, 0.215, 0.085, 0.08, 0.0775, 0.085, 0.1125, 0.0925, 0.11, 0.1075, 0.1425, 0.1225, 0.1425, 0.1075, 0.0775, 0.13, 0.1, 0.075, 0.1175, 0.09, 0.0875, 0.14285714285714285]"
1,"[0.12718204488778054, 0.095, 0.1375, 0.095, 0.0825, 0.1025, 0.125, 0.0725, 0.075, 0.085, 0.0925, 0.1025, 0.125, 0.1175, 0.1225, 0.085, 0.075, 0.1, 0.0825, 0.1025, 0.0825, 0.1175, 0.115, 0.0975, 0.10025062656641603]"
2,"[0.08229426433915212, 0.115, 0.08, 0.0925, 0.135, 0.1, 0.125, 0.085, 0.075, 0.18, 0.1125, 0.1025, 0.1075, 0.1, 0.2125, 0.115, 0.08, 0.1, 0.0825, 0.1, 0.095, 0.1925, 0.12, 0.0875, 0.09273182957393483]"
3,"[0.08229426433915212, 0.095, 0.0975, 0.095, 0.0825, 0.1, 0.18, 0.11, 0.075, 0.085, 0.125, 0.1025, 0.1075, 0.1, 0.1225, 0.085, 0.075, 0.1875, 0.11, 0.1, 0.095, 0.1175, 0.115, 0.0975, 0.09273182957393483]"
4,"[0.10473815461346633, 0.115, 0.165, 0.105, 0.21, 0.1075, 0.0875, 0.1625, 0.075, 0.085, 0.0925, 0.1025, 0.1625, 0.1475, 0.1225, 0.115, 0.075, 0.125, 0.1275, 0.1275, 0.095, 0.2125, 0.2075, 0.1525, 0.17293233082706766]"
5,"[0.10473815461346633, 0.2075, 0.1675, 0.15, 0.205, 0.115, 0.15, 0.1275, 0.1875, 0.0975, 0.185, 0.1025, 0.1725, 0.11, 0.17, 0.085, 0.2025, 0.19, 0.0825, 0.1125, 0.185, 0.1725, 0.2325, 0.1825, 0.12781954887218044]"
6,"[0.13466334164588528, 0.115, 0.1125, 0.1625, 0.1, 0.1, 0.135, 0.1025, 0.1225, 0.1825, 0.1675, 0.2125, 0.1675, 0.135, 0.245, 0.185, 0.22, 0.175, 0.1225, 0.17, 0.11, 0.205, 0.22, 0.2, 0.17042606516290726]"
7,"[0.12468827930174564, 0.0875, 0.2425, 0.115, 0.2775, 0.2025, 0.2, 0.14, 0.105, 0.16, 0.11, 0.0875, 0.1525, 0.18, 0.075, 0.12, 0.205, 0.1575, 0.1025, 0.11, 0.1075, 0.115, 0.125, 0.1, 0.14035087719298245]"
8,"[0.11221945137157108, 0.0875, 0.255, 0.155, 0.19, 0.12, 0.155, 0.155, 0.1175, 0.0925, 0.13, 0.095, 0.085, 0.3125, 0.085, 0.2975, 0.14, 0.115, 0.125, 0.135, 0.11, 0.145, 0.105, 0.0975, 0.11027568922305764]"
