eigenvector_centrality,"[0, 2, 13, 22, 15]"
0,"[0.09226932668329177, 0.095, 0.08, 0.1075, 0.035, 0.08, 0.11, 0.1225, 0.105, 0.085, 0.105, 0.095, 0.08, 0.1, 0.105, 0.1075, 0.1, 0.1125, 0.1, 0.0975, 0.07, 0.08, 0.06, 0.12, 0.11528822055137844]"
1,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.12, 0.1, 0.125, 0.1225, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.0725, 0.085, 0.1075, 0.1525, 0.1175, 0.0975, 0.0825, 0.115, 0.12, 0.0975, 0.10275689223057644]"
2,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
3,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.07, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10025062656641603]"
4,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
5,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
6,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1025, 0.11, 0.0825, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.09, 0.12, 0.0875, 0.10275689223057644]"
7,"[0.08229426433915212, 0.095, 0.08, 0.0875, 0.065, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.13, 0.1125, 0.12, 0.0875, 0.11528822055137844]"
8,"[0.08229426433915212, 0.095, 0.095, 0.0925, 0.085, 0.1, 0.125, 0.0975, 0.1225, 0.1225, 0.1125, 0.1, 0.0725, 0.1025, 0.2025, 0.085, 0.1075, 0.135, 0.0925, 0.12, 0.0825, 0.115, 0.12, 0.0825, 0.10275689223057644]"
9,"[0.1396508728179551, 0.095, 0.08, 0.095, 0.0825, 0.1075, 0.125, 0.0975, 0.095, 0.1125, 0.1125, 0.1, 0.0625, 0.1, 0.105, 0.105, 0.1075, 0.0975, 0.0925, 0.1275, 0.0725, 0.1075, 0.115, 0.0875, 0.10025062656641603]"
10,"[0.08728179551122195, 0.095, 0.095, 0.0925, 0.085, 0.1175, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1025, 0.095, 0.085, 0.1075, 0.2425, 0.0925, 0.1125, 0.0875, 0.0825, 0.12, 0.095, 0.10275689223057644]"
11,"[0.12718204488778054, 0.095, 0.08, 0.095, 0.0825, 0.13, 0.125, 0.075, 0.095, 0.1125, 0.1, 0.12, 0.125, 0.1, 0.105, 0.0925, 0.095, 0.1, 0.0975, 0.1275, 0.1675, 0.07, 0.1875, 0.0875, 0.10025062656641603]"
