none,[]
0,"[0.11221945137157108, 0.0825, 0.095, 0.115, 0.095, 0.13, 0.0675, 0.085, 0.12, 0.0825, 0.0775, 0.1, 0.08, 0.0775, 0.09, 0.0875, 0.0625, 0.1125, 0.1, 0.0875, 0.1025, 0.09, 0.125, 0.0975, 0.09774436090225563]"
1,"[0.11221945137157108, 0.135, 0.08, 0.115, 0.0775, 0.1325, 0.0675, 0.1225, 0.1575, 0.0925, 0.0775, 0.1, 0.1275, 0.0875, 0.0925, 0.1075, 0.1025, 0.11, 0.045, 0.1025, 0.115, 0.08, 0.095, 0.0975, 0.12280701754385964]"
2,"[0.09476309226932668, 0.135, 0.095, 0.1075, 0.12, 0.085, 0.0675, 0.0925, 0.0775, 0.0975, 0.135, 0.1, 0.1275, 0.115, 0.12, 0.1075, 0.1175, 0.11, 0.0925, 0.0875, 0.12, 0.11, 0.1, 0.0925, 0.09523809523809523]"
3,"[0.11221945137157108, 0.195, 0.0975, 0.115, 0.095, 0.085, 0.0675, 0.1175, 0.0775, 0.1175, 0.0775, 0.0875, 0.2, 0.11, 0.075, 0.0775, 0.1175, 0.12, 0.0925, 0.0975, 0.12, 0.1625, 0.1, 0.0875, 0.10275689223057644]"
4,"[0.11221945137157108, 0.1, 0.0975, 0.1075, 0.1, 0.0875, 0.11, 0.1725, 0.12, 0.15, 0.13, 0.115, 0.1075, 0.0775, 0.12, 0.1275, 0.1175, 0.1125, 0.0925, 0.0875, 0.12, 0.09, 0.125, 0.1075, 0.10526315789473684]"
5,"[0.07481296758104738, 0.0775, 0.145, 0.115, 0.0975, 0.1425, 0.12, 0.1175, 0.1125, 0.1175, 0.2275, 0.08, 0.1425, 0.1875, 0.095, 0.11, 0.2175, 0.11, 0.0925, 0.0875, 0.1075, 0.1625, 0.105, 0.0975, 0.08020050125313283]"
6,"[0.07481296758104738, 0.1725, 0.1, 0.1425, 0.0975, 0.0875, 0.135, 0.1225, 0.105, 0.1875, 0.0825, 0.1, 0.095, 0.1075, 0.145, 0.2, 0.1175, 0.2, 0.1125, 0.1725, 0.255, 0.09, 0.185, 0.0925, 0.09774436090225563]"
7,"[0.07481296758104738, 0.0775, 0.1525, 0.115, 0.1075, 0.1325, 0.0675, 0.1525, 0.1125, 0.105, 0.1125, 0.08, 0.155, 0.15, 0.2225, 0.1175, 0.1175, 0.1225, 0.0925, 0.0975, 0.1025, 0.105, 0.105, 0.12, 0.09523809523809523]"
8,"[0.14214463840399003, 0.135, 0.1, 0.09, 0.115, 0.1775, 0.1925, 0.0925, 0.1975, 0.11, 0.0825, 0.09, 0.095, 0.0775, 0.095, 0.23, 0.1175, 0.0725, 0.135, 0.1125, 0.145, 0.2, 0.0975, 0.0925, 0.09523809523809523]"
9,"[0.07481296758104738, 0.0775, 0.1475, 0.115, 0.1075, 0.1325, 0.0675, 0.0925, 0.1125, 0.085, 0.0775, 0.08, 0.1425, 0.225, 0.11, 0.1175, 0.1025, 0.2025, 0.0925, 0.0975, 0.2025, 0.105, 0.105, 0.12, 0.09523809523809523]"
10,"[0.08229426433915212, 0.135, 0.105, 0.09, 0.1525, 0.23, 0.12, 0.15, 0.1225, 0.1325, 0.0825, 0.09, 0.095, 0.0775, 0.0875, 0.1175, 0.1475, 0.0725, 0.1975, 0.1125, 0.145, 0.105, 0.075, 0.0925, 0.2556390977443609]"
11,"[0.14713216957605985, 0.0775, 0.1125, 0.125, 0.1575, 0.1325, 0.0675, 0.0925, 0.1125, 0.085, 0.185, 0.08, 0.155, 0.125, 0.1175, 0.1175, 0.1025, 0.205, 0.0925, 0.0875, 0.175, 0.105, 0.17, 0.0975, 0.09523809523809523]"
12,"[0.0798004987531172, 0.135, 0.2125, 0.09, 0.0825, 0.335, 0.1275, 0.0925, 0.12, 0.11, 0.095, 0.09, 0.095, 0.1225, 0.0875, 0.1225, 0.1625, 0.0725, 0.125, 0.1125, 0.145, 0.105, 0.075, 0.0925, 0.20300751879699247]"
13,"[0.23192019950124687, 0.0775, 0.115, 0.1875, 0.1075, 0.1325, 0.0675, 0.105, 0.1125, 0.085, 0.1475, 0.08, 0.1075, 0.2075, 0.1075, 0.1175, 0.1175, 0.2, 0.1175, 0.125, 0.19, 0.115, 0.0775, 0.11, 0.09523809523809523]"
14,"[0.11970074812967581, 0.1625, 0.2075, 0.09, 0.0825, 0.3125, 0.11, 0.1175, 0.12, 0.2125, 0.1775, 0.09, 0.095, 0.0975, 0.0875, 0.1575, 0.165, 0.08, 0.135, 0.1125, 0.145, 0.105, 0.075, 0.155, 0.20551378446115287]"
15,"[0.2169576059850374, 0.0775, 0.1575, 0.19, 0.1075, 0.1325, 0.085, 0.0975, 0.1125, 0.085, 0.11, 0.08, 0.1075, 0.21, 0.1075, 0.1175, 0.175, 0.2025, 0.2125, 0.115, 0.2075, 0.13, 0.0775, 0.2375, 0.09523809523809523]"
16,"[0.14463840399002495, 0.235, 0.165, 0.09, 0.145, 0.1825, 0.11, 0.1175, 0.1225, 0.25, 0.1625, 0.09, 0.095, 0.0975, 0.0875, 0.15, 0.2275, 0.0775, 0.1925, 0.1125, 0.145, 0.105, 0.0975, 0.18, 0.20802005012531327]"
17,"[0.17955112219451372, 0.0825, 0.14, 0.19, 0.1425, 0.1325, 0.0675, 0.0975, 0.1125, 0.085, 0.11, 0.08, 0.1075, 0.15, 0.1075, 0.1175, 0.25, 0.2, 0.215, 0.175, 0.2325, 0.165, 0.075, 0.24, 0.09523809523809523]"
18,"[0.11970074812967581, 0.2225, 0.1125, 0.09, 0.0825, 0.095, 0.11, 0.1175, 0.1775, 0.2675, 0.1725, 0.09, 0.095, 0.0975, 0.0875, 0.125, 0.2225, 0.125, 0.1625, 0.1125, 0.145, 0.105, 0.11, 0.19, 0.24060150375939848]"
19,"[0.2169576059850374, 0.16, 0.095, 0.1125, 0.1275, 0.1325, 0.095, 0.0975, 0.1125, 0.085, 0.1525, 0.08, 0.1075, 0.0975, 0.1075, 0.1175, 0.19, 0.2, 0.21, 0.115, 0.2275, 0.0925, 0.075, 0.275, 0.09523809523809523]"
20,"[0.11970074812967581, 0.1675, 0.1125, 0.0925, 0.0825, 0.0875, 0.11, 0.1175, 0.1225, 0.2675, 0.1675, 0.09, 0.095, 0.0975, 0.0875, 0.15, 0.1625, 0.1275, 0.1675, 0.1125, 0.145, 0.105, 0.225, 0.235, 0.23057644110275688]"
21,"[0.22942643391521197, 0.13, 0.095, 0.095, 0.145, 0.1325, 0.185, 0.0975, 0.1125, 0.085, 0.175, 0.08, 0.1075, 0.105, 0.1075, 0.1175, 0.225, 0.2025, 0.1475, 0.0825, 0.15, 0.09, 0.075, 0.2925, 0.09523809523809523]"
22,"[0.11970074812967581, 0.14, 0.1125, 0.0975, 0.0825, 0.115, 0.11, 0.1175, 0.145, 0.245, 0.1725, 0.09, 0.095, 0.1, 0.0875, 0.125, 0.2, 0.1275, 0.1925, 0.1125, 0.145, 0.105, 0.2575, 0.2125, 0.23308270676691728]"
23,"[0.24438902743142144, 0.14, 0.095, 0.1175, 0.1675, 0.1325, 0.19, 0.0975, 0.1125, 0.085, 0.155, 0.08, 0.1225, 0.0825, 0.1075, 0.125, 0.2175, 0.2025, 0.185, 0.0725, 0.13, 0.09, 0.075, 0.285, 0.09523809523809523]"
24,"[0.11970074812967581, 0.125, 0.1125, 0.095, 0.0825, 0.0825, 0.11, 0.1175, 0.185, 0.2225, 0.1625, 0.195, 0.095, 0.1025, 0.0875, 0.1275, 0.19, 0.1375, 0.1925, 0.1125, 0.145, 0.105, 0.1925, 0.19, 0.24060150375939848]"
25,"[0.22443890274314215, 0.17, 0.0975, 0.095, 0.185, 0.1325, 0.1875, 0.0975, 0.1125, 0.085, 0.11, 0.08, 0.21, 0.0825, 0.1075, 0.1275, 0.18, 0.205, 0.2, 0.0725, 0.0925, 0.09, 0.075, 0.235, 0.09523809523809523]"
