none,[]
0,"[0.10723192019950124, 0.0725, 0.095, 0.09, 0.1075, 0.115, 0.0875, 0.1, 0.0925, 0.085, 0.095, 0.1025, 0.1075, 0.1025, 0.1225, 0.085, 0.075, 0.1125, 0.1, 0.1025, 0.075, 0.0575, 0.09, 0.12, 0.09022556390977443]"
1,"[0.10473815461346633, 0.0825, 0.095, 0.095, 0.08, 0.115, 0.09, 0.0725, 0.095, 0.0925, 0.0925, 0.11, 0.095, 0.1025, 0.1225, 0.09, 0.1025, 0.1, 0.1, 0.1025, 0.075, 0.1075, 0.09, 0.095, 0.10025062656641603]"
2,"[0.12718204488778054, 0.1025, 0.1375, 0.0925, 0.085, 0.115, 0.095, 0.0775, 0.095, 0.085, 0.1075, 0.1175, 0.125, 0.1025, 0.1075, 0.115, 0.1025, 0.1125, 0.1, 0.1025, 0.08, 0.1075, 0.125, 0.095, 0.10025062656641603]"
3,"[0.10972568578553615, 0.0825, 0.095, 0.1375, 0.085, 0.115, 0.145, 0.0725, 0.095, 0.1125, 0.095, 0.11, 0.095, 0.1025, 0.1075, 0.0925, 0.095, 0.095, 0.0825, 0.0725, 0.08, 0.07, 0.125, 0.095, 0.11278195488721804]"
4,"[0.12718204488778054, 0.1025, 0.095, 0.095, 0.085, 0.1225, 0.095, 0.0775, 0.1975, 0.1125, 0.095, 0.11, 0.14, 0.1025, 0.115, 0.1125, 0.1025, 0.1125, 0.13, 0.1675, 0.08, 0.07, 0.215, 0.095, 0.11278195488721804]"
5,"[0.10972568578553615, 0.1725, 0.1375, 0.09, 0.0825, 0.0825, 0.1625, 0.0725, 0.105, 0.1125, 0.1, 0.11, 0.125, 0.0975, 0.095, 0.0925, 0.095, 0.095, 0.16, 0.0725, 0.075, 0.07, 0.095, 0.1025, 0.11278195488721804]"
6,"[0.14463840399002495, 0.115, 0.095, 0.09, 0.125, 0.135, 0.095, 0.0775, 0.13, 0.1125, 0.1825, 0.1175, 0.095, 0.0975, 0.16, 0.1125, 0.1025, 0.1125, 0.13, 0.1025, 0.13, 0.1075, 0.09, 0.1125, 0.11528822055137844]"
7,"[0.20448877805486285, 0.0825, 0.1875, 0.09, 0.0825, 0.0825, 0.09, 0.0925, 0.14, 0.1275, 0.1, 0.1975, 0.28, 0.0975, 0.095, 0.0925, 0.125, 0.095, 0.1, 0.0725, 0.075, 0.1075, 0.125, 0.1175, 0.11278195488721804]"
8,"[0.11970074812967581, 0.105, 0.095, 0.095, 0.0825, 0.1325, 0.1525, 0.0775, 0.12, 0.11, 0.1675, 0.1175, 0.1825, 0.0875, 0.125, 0.2175, 0.1025, 0.1125, 0.1975, 0.1025, 0.1025, 0.18, 0.09, 0.1275, 0.11528822055137844]"
9,"[0.1546134663341646, 0.26, 0.095, 0.09, 0.1225, 0.0825, 0.125, 0.18, 0.1325, 0.1175, 0.11, 0.23, 0.0725, 0.1975, 0.2, 0.0925, 0.0925, 0.1475, 0.1, 0.0725, 0.075, 0.115, 0.145, 0.095, 0.19799498746867167]"
