eigenvector_centrality,"[15, 17]"
0,"[0.08229426433915212, 0.14, 0.1, 0.115, 0.0825, 0.1, 0.0675, 0.0925, 0.1225, 0.1125, 0.0775, 0.1, 0.125, 0.1, 0.095, 0.085, 0.1175, 0.1, 0.1, 0.0825, 0.12, 0.11, 0.12, 0.0925, 0.09523809523809523]"
1,"[0.07481296758104738, 0.135, 0.1, 0.1475, 0.0825, 0.0875, 0.075, 0.0975, 0.1225, 0.1125, 0.0775, 0.1, 0.1275, 0.11, 0.0925, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0775, 0.10275689223057644]"
2,"[0.07481296758104738, 0.135, 0.1, 0.115, 0.0825, 0.0875, 0.1375, 0.0925, 0.1225, 0.1125, 0.0775, 0.1, 0.1275, 0.1, 0.0925, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0925, 0.10275689223057644]"
3,"[0.07481296758104738, 0.135, 0.08, 0.115, 0.1075, 0.0875, 0.125, 0.0975, 0.1225, 0.1075, 0.0775, 0.1, 0.1275, 0.11, 0.0925, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.11, 0.10275689223057644]"
4,"[0.08229426433915212, 0.135, 0.1275, 0.115, 0.0825, 0.0875, 0.125, 0.0975, 0.1225, 0.1125, 0.0775, 0.1, 0.1275, 0.1, 0.0925, 0.1075, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0925, 0.10275689223057644]"
5,"[0.07481296758104738, 0.135, 0.08, 0.115, 0.0975, 0.0875, 0.125, 0.0975, 0.1225, 0.1075, 0.1025, 0.1, 0.135, 0.11, 0.0925, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.1075, 0.12, 0.07, 0.10275689223057644]"
6,"[0.08229426433915212, 0.095, 0.08, 0.115, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1375, 0.1025, 0.1275, 0.1, 0.0925, 0.12, 0.1075, 0.125, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
7,"[0.07481296758104738, 0.095, 0.08, 0.0925, 0.0975, 0.0875, 0.125, 0.0975, 0.1225, 0.1075, 0.1125, 0.1, 0.0725, 0.11, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
8,"[0.08229426433915212, 0.095, 0.08, 0.115, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.115, 0.0725, 0.1, 0.105, 0.0975, 0.1075, 0.155, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
9,"[0.07481296758104738, 0.095, 0.08, 0.0925, 0.0975, 0.1, 0.125, 0.0975, 0.1225, 0.115, 0.1125, 0.1, 0.0725, 0.165, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
