in_deg_centrality,[27 26 25 24 23]
0,"[0.09776536312849161, 0.10614525139664804, 0.08659217877094973, 0.07541899441340782, 0.11204481792717087, 0.09803921568627451, 0.07563025210084033, 0.09523809523809523, 0.10084033613445378, 0.09803921568627451, 0.10084033613445378, 0.07282913165266107, 0.10644257703081232, 0.09803921568627451, 0.10084033613445378, 0.11204481792717087, 0.09803921568627451, 0.10644257703081232, 0.10364145658263306, 0.10364145658263306, 0.09803921568627451, 0.09523809523809523, 0.09243697478991597, 0.09803921568627451, 0.07563025210084033, 0.11204481792717087, 0.10644257703081232, 0.0896358543417367]"
1,"[0.17318435754189945, 0.09217877094972067, 0.09776536312849161, 0.08100558659217877, 0.11204481792717087, 0.12885154061624648, 0.09243697478991597, 0.10084033613445378, 0.12044817927170869, 0.10644257703081232, 0.09803921568627451, 0.09523809523809523, 0.0896358543417367, 0.09803921568627451, 0.16806722689075632, 0.11204481792717087, 0.1092436974789916, 0.10644257703081232, 0.13165266106442577, 0.12324929971988796, 0.10364145658263306, 0.09803921568627451, 0.09523809523809523, 0.10644257703081232, 0.11484593837535013, 0.09243697478991597, 0.10084033613445378, 0.11484593837535013]"
2,"[0.1340782122905028, 0.09776536312849161, 0.12011173184357542, 0.12849162011173185, 0.10084033613445378, 0.13445378151260504, 0.15966386554621848, 0.10364145658263306, 0.13725490196078433, 0.17086834733893558, 0.1092436974789916, 0.09523809523809523, 0.17086834733893558, 0.09243697478991597, 0.21568627450980393, 0.10644257703081232, 0.11484593837535013, 0.10644257703081232, 0.10084033613445378, 0.11484593837535013, 0.13725490196078433, 0.19607843137254902, 0.1792717086834734, 0.12885154061624648, 0.13725490196078433, 0.11484593837535013, 0.10364145658263306, 0.12885154061624648]"
3,"[0.20670391061452514, 0.17597765363128492, 0.12290502793296089, 0.1787709497206704, 0.21568627450980393, 0.16246498599439776, 0.17647058823529413, 0.1568627450980392, 0.11484593837535013, 0.1484593837535014, 0.12324929971988796, 0.10084033613445378, 0.13445378151260504, 0.17647058823529413, 0.15406162464985995, 0.14285714285714285, 0.15406162464985995, 0.11204481792717087, 0.11764705882352941, 0.11204481792717087, 0.09523809523809523, 0.18487394957983194, 0.15126050420168066, 0.15966386554621848, 0.1568627450980392, 0.15406162464985995, 0.14285714285714285, 0.08403361344537816]"
4,"[0.1340782122905028, 0.164804469273743, 0.1424581005586592, 0.21508379888268156, 0.14285714285714285, 0.2184873949579832, 0.15966386554621848, 0.14285714285714285, 0.15126050420168066, 0.22128851540616246, 0.14565826330532214, 0.17366946778711484, 0.1484593837535014, 0.1568627450980392, 0.18487394957983194, 0.14565826330532214, 0.15966386554621848, 0.21288515406162464, 0.18207282913165265, 0.18207282913165265, 0.18487394957983194, 0.1568627450980392, 0.16526610644257703, 0.16526610644257703, 0.15406162464985995, 0.16246498599439776, 0.1484593837535014, 0.20168067226890757]"
5,"[0.164804469273743, 0.16759776536312848, 0.15921787709497207, 0.13966480446927373, 0.20448179271708683, 0.14285714285714285, 0.20728291316526612, 0.15126050420168066, 0.18487394957983194, 0.19047619047619047, 0.15126050420168066, 0.1568627450980392, 0.1484593837535014, 0.11764705882352941, 0.19047619047619047, 0.1484593837535014, 0.12885154061624648, 0.13165266106442577, 0.14565826330532214, 0.1484593837535014, 0.1484593837535014, 0.17366946778711484, 0.17647058823529413, 0.12044817927170869, 0.17086834733893558, 0.17647058823529413, 0.16806722689075632, 0.15966386554621848]"
6,"[0.14804469273743018, 0.18994413407821228, 0.17597765363128492, 0.13128491620111732, 0.16526610644257703, 0.17366946778711484, 0.19327731092436976, 0.1400560224089636, 0.20728291316526612, 0.16246498599439776, 0.18487394957983194, 0.18207282913165265, 0.1792717086834734, 0.19047619047619047, 0.17086834733893558, 0.13445378151260504, 0.17086834733893558, 0.1568627450980392, 0.1792717086834734, 0.18207282913165265, 0.1400560224089636, 0.21288515406162464, 0.19607843137254902, 0.15406162464985995, 0.16806722689075632, 0.16246498599439776, 0.1792717086834734, 0.22128851540616246]"
7,"[0.18156424581005587, 0.2011173184357542, 0.1340782122905028, 0.22625698324022347, 0.17647058823529413, 0.1876750700280112, 0.15126050420168066, 0.16246498599439776, 0.12885154061624648, 0.21288515406162464, 0.1568627450980392, 0.15406162464985995, 0.1484593837535014, 0.13445378151260504, 0.1484593837535014, 0.1484593837535014, 0.1876750700280112, 0.17366946778711484, 0.15966386554621848, 0.15126050420168066, 0.1792717086834734, 0.17086834733893558, 0.16246498599439776, 0.19327731092436976, 0.13725490196078433, 0.17086834733893558, 0.14565826330532214, 0.13165266106442577]"
8,"[0.17318435754189945, 0.21508379888268156, 0.18994413407821228, 0.1564245810055866, 0.13725490196078433, 0.12885154061624648, 0.16526610644257703, 0.16806722689075632, 0.226890756302521, 0.14565826330532214, 0.1876750700280112, 0.17366946778711484, 0.16526610644257703, 0.17086834733893558, 0.16246498599439776, 0.15126050420168066, 0.15406162464985995, 0.19047619047619047, 0.16246498599439776, 0.16526610644257703, 0.1568627450980392, 0.19327731092436976, 0.17647058823529413, 0.12605042016806722, 0.19887955182072828, 0.15966386554621848, 0.1484593837535014, 0.17086834733893558]"
