none,[]
0,"[0.08229426433915212, 0.095, 0.075, 0.085, 0.095, 0.085, 0.08, 0.12, 0.085, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.11, 0.085, 0.0925, 0.0775, 0.0925, 0.0875, 0.0825, 0.1025, 0.12, 0.14, 0.15538847117794485]"
1,"[0.09975062344139651, 0.095, 0.08, 0.085, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.0875, 0.1075, 0.1, 0.08, 0.1275, 0.11, 0.115, 0.12, 0.16, 0.10275689223057644]"
2,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.085, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.1025, 0.12, 0.0875, 0.10275689223057644]"
3,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
4,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
5,"[0.08229426433915212, 0.095, 0.08, 0.0925, 0.085, 0.1, 0.125, 0.0975, 0.1375, 0.125, 0.1125, 0.1, 0.0725, 0.1, 0.1175, 0.085, 0.1425, 0.1175, 0.0925, 0.1325, 0.0925, 0.115, 0.12, 0.0875, 0.10275689223057644]"
6,"[0.10473815461346633, 0.0975, 0.1225, 0.1225, 0.1125, 0.13, 0.1275, 0.095, 0.12, 0.1275, 0.13, 0.1125, 0.1075, 0.1275, 0.1075, 0.145, 0.1375, 0.16, 0.1225, 0.1175, 0.155, 0.115, 0.14, 0.14, 0.10776942355889724]"
7,"[0.14214463840399003, 0.0975, 0.1725, 0.125, 0.155, 0.1725, 0.1675, 0.1575, 0.13, 0.105, 0.11, 0.11, 0.1825, 0.1175, 0.09, 0.16, 0.1525, 0.1275, 0.1525, 0.15, 0.1725, 0.085, 0.105, 0.1025, 0.17794486215538846]"
8,"[0.23192019950124687, 0.2775, 0.3225, 0.23, 0.3175, 0.2075, 0.2525, 0.29, 0.2675, 0.265, 0.2325, 0.185, 0.285, 0.265, 0.2425, 0.2725, 0.335, 0.325, 0.2625, 0.235, 0.295, 0.3375, 0.33, 0.3575, 0.2531328320802005]"
9,"[0.4164588528678304, 0.32, 0.3875, 0.46, 0.4075, 0.425, 0.38, 0.3475, 0.485, 0.3825, 0.265, 0.3925, 0.5275, 0.255, 0.335, 0.415, 0.3775, 0.31, 0.395, 0.375, 0.425, 0.2325, 0.2725, 0.2375, 0.38095238095238093]"
10,"[0.29177057356608477, 0.4825, 0.5325, 0.2425, 0.485, 0.3675, 0.3525, 0.5375, 0.285, 0.3475, 0.4625, 0.3025, 0.3325, 0.5025, 0.435, 0.3475, 0.395, 0.47, 0.51, 0.3275, 0.5425, 0.48, 0.5375, 0.4925, 0.43107769423558895]"
11,"[0.5112219451371571, 0.4775, 0.4975, 0.4875, 0.5325, 0.47, 0.525, 0.44, 0.5025, 0.5, 0.405, 0.5275, 0.445, 0.2125, 0.5025, 0.44, 0.4775, 0.335, 0.4675, 0.5025, 0.385, 0.2375, 0.2575, 0.235, 0.44360902255639095]"
12,"[0.3640897755610973, 0.455, 0.4325, 0.2325, 0.42, 0.48, 0.3675, 0.4975, 0.2775, 0.3675, 0.4975, 0.3875, 0.2475, 0.4575, 0.265, 0.3325, 0.3975, 0.4575, 0.385, 0.3975, 0.4375, 0.47, 0.5475, 0.4925, 0.41102756892230574]"
13,"[0.4713216957605985, 0.43, 0.4375, 0.43, 0.3875, 0.48, 0.46, 0.255, 0.475, 0.44, 0.4075, 0.47, 0.4, 0.215, 0.4325, 0.4625, 0.45, 0.245, 0.3975, 0.4675, 0.29, 0.255, 0.1875, 0.28, 0.3208020050125313]"
14,"[0.34413965087281795, 0.4225, 0.395, 0.2225, 0.395, 0.465, 0.335, 0.4475, 0.325, 0.395, 0.445, 0.405, 0.285, 0.415, 0.2375, 0.35, 0.37, 0.3975, 0.365, 0.475, 0.4125, 0.44, 0.4375, 0.435, 0.3634085213032581]"
15,"[0.44139650872817954, 0.4175, 0.365, 0.4325, 0.3825, 0.3925, 0.3575, 0.2575, 0.465, 0.4175, 0.4075, 0.43, 0.425, 0.3175, 0.39, 0.43, 0.4, 0.26, 0.38, 0.3525, 0.32, 0.34, 0.2175, 0.34, 0.2957393483709273]"
16,"[0.3640897755610973, 0.415, 0.385, 0.3025, 0.4075, 0.41, 0.3475, 0.3825, 0.3825, 0.405, 0.37, 0.41, 0.3225, 0.395, 0.245, 0.345, 0.4075, 0.38, 0.39, 0.4025, 0.3925, 0.4225, 0.4175, 0.38, 0.3634085213032581]"
17,"[0.44139650872817954, 0.39, 0.355, 0.43, 0.385, 0.38, 0.3425, 0.2575, 0.4475, 0.38, 0.3775, 0.41, 0.435, 0.3725, 0.365, 0.375, 0.35, 0.28, 0.36, 0.3725, 0.3475, 0.3725, 0.26, 0.3275, 0.3558897243107769]"
18,"[0.4239401496259352, 0.4225, 0.3875, 0.3, 0.4325, 0.405, 0.43, 0.3725, 0.375, 0.47, 0.3475, 0.405, 0.35, 0.3925, 0.2425, 0.345, 0.3925, 0.3775, 0.385, 0.3925, 0.36, 0.415, 0.3975, 0.4125, 0.37593984962406013]"
