none,[]
0,"[0.152, 0.094, 0.104, 0.097, 0.076, 0.086, 0.109, 0.104, 0.149, 0.102]"
1,"[0.111, 0.109, 0.104, 0.097, 0.068, 0.086, 0.109, 0.102, 0.091, 0.103]"
2,"[0.08, 0.107, 0.116, 0.086, 0.077, 0.086, 0.109, 0.073, 0.113, 0.061]"
3,"[0.08, 0.109, 0.104, 0.088, 0.108, 0.086, 0.109, 0.102, 0.113, 0.102]"
4,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.076, 0.113, 0.103]"
5,"[0.08, 0.109, 0.116, 0.101, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
6,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.203, 0.109, 0.149, 0.113, 0.103]"
7,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
8,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.108]"
9,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
10,"[0.08, 0.109, 0.134, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.108]"
11,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
12,"[0.08, 0.109, 0.157, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.111]"
13,"[0.08, 0.109, 0.116, 0.097, 0.149, 0.086, 0.109, 0.104, 0.113, 0.103]"
14,"[0.08, 0.109, 0.202, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.187]"
15,"[0.08, 0.109, 0.116, 0.097, 0.179, 0.086, 0.109, 0.104, 0.146, 0.103]"
16,"[0.08, 0.109, 0.185, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.182]"
17,"[0.08, 0.109, 0.116, 0.097, 0.154, 0.086, 0.109, 0.104, 0.197, 0.103]"
18,"[0.08, 0.109, 0.114, 0.097, 0.083, 0.122, 0.109, 0.104, 0.113, 0.103]"
19,"[0.08, 0.109, 0.116, 0.097, 0.142, 0.086, 0.109, 0.104, 0.194, 0.103]"
20,"[0.08, 0.109, 0.111, 0.097, 0.083, 0.087, 0.109, 0.104, 0.113, 0.103]"
21,"[0.08, 0.109, 0.116, 0.097, 0.145, 0.086, 0.109, 0.104, 0.195, 0.103]"
22,"[0.08, 0.109, 0.109, 0.194, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
23,"[0.101, 0.109, 0.116, 0.097, 0.15, 0.086, 0.109, 0.104, 0.195, 0.103]"
24,"[0.08, 0.109, 0.12, 0.276, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
25,"[0.161, 0.109, 0.116, 0.097, 0.164, 0.089, 0.109, 0.104, 0.198, 0.103]"
26,"[0.08, 0.118, 0.137, 0.225, 0.083, 0.087, 0.109, 0.104, 0.113, 0.103]"
27,"[0.247, 0.109, 0.118, 0.097, 0.204, 0.201, 0.109, 0.105, 0.197, 0.2]"
