eigenvector_centrality,[10  3  0 43 44 33 35 29 24]
0,"[0.06726457399103139, 0.11210762331838565, 0.08968609865470852, 0.09865470852017937, 0.11210762331838565, 0.20179372197309417, 0.07623318385650224, 0.21076233183856502, 0.08071748878923767, 0.11659192825112108, 0.07657657657657657, 0.07207207207207207, 0.08108108108108109, 0.22522522522522523, 0.08558558558558559, 0.19369369369369369, 0.1036036036036036, 0.0990990990990991, 0.18018018018018017, 0.13513513513513514, 0.09009009009009009, 0.13963963963963963, 0.0990990990990991, 0.13063063063063063, 0.1981981981981982, 0.0945945945945946, 0.22972972972972974, 0.08558558558558559, 0.09009009009009009, 0.0990990990990991, 0.0990990990990991, 0.15315315315315314, 0.10810810810810811, 0.17117117117117117, 0.07207207207207207, 0.0990990990990991, 0.11711711711711711, 0.13513513513513514, 0.13063063063063063, 0.1036036036036036, 0.12162162162162163, 0.11711711711711711, 0.12612612612612611, 0.11261261261261261, 0.10810810810810811]"
1,"[0.08520179372197309, 0.08071748878923767, 0.09417040358744394, 0.1031390134529148, 0.11210762331838565, 0.09417040358744394, 0.11210762331838565, 0.08968609865470852, 0.11659192825112108, 0.07174887892376682, 0.1036036036036036, 0.07207207207207207, 0.17567567567567569, 0.09009009009009009, 0.08558558558558559, 0.06306306306306306, 0.08558558558558559, 0.12162162162162163, 0.08108108108108109, 0.1036036036036036, 0.11711711711711711, 0.25225225225225223, 0.16216216216216217, 0.0945945945945946, 0.13063063063063063, 0.10810810810810811, 0.08558558558558559, 0.10810810810810811, 0.11711711711711711, 0.13063063063063063, 0.0990990990990991, 0.10810810810810811, 0.10810810810810811, 0.0990990990990991, 0.07207207207207207, 0.06756756756756757, 0.11261261261261261, 0.09009009009009009, 0.0945945945945946, 0.12162162162162163, 0.0990990990990991, 0.06756756756756757, 0.12612612612612611, 0.13513513513513514, 0.11711711711711711]"
2,"[0.10762331838565023, 0.07623318385650224, 0.14798206278026907, 0.14798206278026907, 0.08071748878923767, 0.08071748878923767, 0.10762331838565023, 0.08968609865470852, 0.08071748878923767, 0.08071748878923767, 0.09009009009009009, 0.12162162162162163, 0.0990990990990991, 0.11261261261261261, 0.13063063063063063, 0.13513513513513514, 0.07207207207207207, 0.15315315315315314, 0.08108108108108109, 0.09009009009009009, 0.08558558558558559, 0.08108108108108109, 0.08108108108108109, 0.13063063063063063, 0.07657657657657657, 0.11261261261261261, 0.08558558558558559, 0.11261261261261261, 0.09009009009009009, 0.11711711711711711, 0.1036036036036036, 0.08108108108108109, 0.0945945945945946, 0.0945945945945946, 0.11711711711711711, 0.07657657657657657, 0.08558558558558559, 0.0945945945945946, 0.10810810810810811, 0.04504504504504504, 0.09009009009009009, 0.12612612612612611, 0.07207207207207207, 0.11261261261261261, 0.11711711711711711]"
3,"[0.06726457399103139, 0.11210762331838565, 0.09417040358744394, 0.10762331838565023, 0.1210762331838565, 0.08071748878923767, 0.11210762331838565, 0.09865470852017937, 0.06726457399103139, 0.07174887892376682, 0.07657657657657657, 0.0990990990990991, 0.08108108108108109, 0.0945945945945946, 0.08558558558558559, 0.13513513513513514, 0.1036036036036036, 0.0990990990990991, 0.1036036036036036, 0.1036036036036036, 0.09009009009009009, 0.13063063063063063, 0.07657657657657657, 0.15315315315315314, 0.0990990990990991, 0.0945945945945946, 0.12162162162162163, 0.08558558558558559, 0.11261261261261261, 0.0990990990990991, 0.09009009009009009, 0.08108108108108109, 0.11261261261261261, 0.1036036036036036, 0.05855855855855856, 0.07657657657657657, 0.05855855855855856, 0.09009009009009009, 0.0945945945945946, 0.12612612612612611, 0.0990990990990991, 0.06756756756756757, 0.12612612612612611, 0.11711711711711711, 0.11711711711711711]"
4,"[0.10762331838565023, 0.08071748878923767, 0.09417040358744394, 0.14798206278026907, 0.11210762331838565, 0.08071748878923767, 0.11210762331838565, 0.08968609865470852, 0.11659192825112108, 0.07174887892376682, 0.09009009009009009, 0.07207207207207207, 0.0990990990990991, 0.09009009009009009, 0.08558558558558559, 0.07657657657657657, 0.08558558558558559, 0.12162162162162163, 0.08108108108108109, 0.1036036036036036, 0.11711711711711711, 0.12162162162162163, 0.15765765765765766, 0.13063063063063063, 0.11711711711711711, 0.10810810810810811, 0.08108108108108109, 0.10810810810810811, 0.23423423423423423, 0.13063063063063063, 0.0990990990990991, 0.10810810810810811, 0.10810810810810811, 0.0945945945945946, 0.07207207207207207, 0.08558558558558559, 0.18018018018018017, 0.21171171171171171, 0.0945945945945946, 0.12162162162162163, 0.0990990990990991, 0.06756756756756757, 0.12612612612612611, 0.16666666666666666, 0.0990990990990991]"
5,"[0.10762331838565023, 0.11210762331838565, 0.14798206278026907, 0.14798206278026907, 0.13004484304932734, 0.08071748878923767, 0.10762331838565023, 0.09865470852017937, 0.06726457399103139, 0.08071748878923767, 0.09009009009009009, 0.0990990990990991, 0.08108108108108109, 0.0945945945945946, 0.08558558558558559, 0.13513513513513514, 0.1036036036036036, 0.0990990990990991, 0.08108108108108109, 0.09009009009009009, 0.08558558558558559, 0.23873873873873874, 0.13513513513513514, 0.1981981981981982, 0.0990990990990991, 0.0945945945945946, 0.12162162162162163, 0.11261261261261261, 0.11261261261261261, 0.0990990990990991, 0.1036036036036036, 0.12612612612612611, 0.0945945945945946, 0.1036036036036036, 0.11711711711711711, 0.09009009009009009, 0.05855855855855856, 0.1981981981981982, 0.10810810810810811, 0.24774774774774774, 0.09009009009009009, 0.12612612612612611, 0.07207207207207207, 0.16666666666666666, 0.1891891891891892]"
6,"[0.06726457399103139, 0.11210762331838565, 0.242152466367713, 0.10762331838565023, 0.1210762331838565, 0.08071748878923767, 0.21973094170403587, 0.09865470852017937, 0.06726457399103139, 0.17937219730941703, 0.07657657657657657, 0.0990990990990991, 0.08108108108108109, 0.0945945945945946, 0.08558558558558559, 0.13513513513513514, 0.1036036036036036, 0.0990990990990991, 0.1036036036036036, 0.25675675675675674, 0.20270270270270271, 0.13063063063063063, 0.07657657657657657, 0.0945945945945946, 0.0990990990990991, 0.0945945945945946, 0.12162162162162163, 0.22522522522522523, 0.11261261261261261, 0.0990990990990991, 0.1891891891891892, 0.08108108108108109, 0.20270270270270271, 0.11711711711711711, 0.14864864864864866, 0.07657657657657657, 0.05855855855855856, 0.09009009009009009, 0.1891891891891892, 0.15315315315315314, 0.17117117117117117, 0.23423423423423423, 0.20270270270270271, 0.11711711711711711, 0.11711711711711711]"
7,"[0.29596412556053814, 0.08071748878923767, 0.09417040358744394, 0.34080717488789236, 0.11210762331838565, 0.11210762331838565, 0.11210762331838565, 0.08968609865470852, 0.11659192825112108, 0.07174887892376682, 0.2927927927927928, 0.07207207207207207, 0.0990990990990991, 0.09009009009009009, 0.08558558558558559, 0.13513513513513514, 0.08558558558558559, 0.12162162162162163, 0.08108108108108109, 0.1036036036036036, 0.11711711711711711, 0.12162162162162163, 0.0990990990990991, 0.13063063063063063, 0.11711711711711711, 0.10810810810810811, 0.08108108108108109, 0.10810810810810811, 0.10810810810810811, 0.13063063063063063, 0.0990990990990991, 0.10810810810810811, 0.10810810810810811, 0.0945945945945946, 0.07207207207207207, 0.06756756756756757, 0.11261261261261261, 0.11261261261261261, 0.0945945945945946, 0.1891891891891892, 0.0990990990990991, 0.06756756756756757, 0.12612612612612611, 0.0990990990990991, 0.0945945945945946]"
8,"[0.06726457399103139, 0.16143497757847533, 0.14798206278026907, 0.10762331838565023, 0.27802690582959644, 0.19730941704035873, 0.10762331838565023, 0.17937219730941703, 0.2825112107623318, 0.08071748878923767, 0.07657657657657657, 0.21621621621621623, 0.2927927927927928, 0.2927927927927928, 0.2882882882882883, 0.2072072072072072, 0.22072072072072071, 0.2747747747747748, 0.3108108108108108, 0.09009009009009009, 0.08558558558558559, 0.1981981981981982, 0.13513513513513514, 0.18468468468468469, 0.20270270270270271, 0.24774774774774774, 0.2747747747747748, 0.11261261261261261, 0.15765765765765766, 0.20270270270270271, 0.1036036036036036, 0.36486486486486486, 0.0945945945945946, 0.17567567567567569, 0.11711711711711711, 0.06756756756756757, 0.23423423423423423, 0.2702702702702703, 0.10810810810810811, 0.34234234234234234, 0.09009009009009009, 0.12612612612612611, 0.07207207207207207, 0.21621621621621623, 0.23873873873873874]"
