eigenvector_centrality,"[0, 8, 2, 12, 17]"
0,"[0.22693266832917705, 0.1, 0.08, 0.1075, 0.265, 0.08, 0.13662402034034452, 0.1175, 0.075, 0.1875, 0.13662402034034452, 0.08, 0.1525, 0.09, 0.075, 0.2925, 0.1175, 0.1125, 0.145, 0.1125, 0.185, 0.1525, 0.1, 0.12, 0.16791979949874686]"
1,"[0.11970074812967581, 0.135, 0.1125, 0.1125, 0.2625, 0.275, 0.1386943552908075, 0.1325, 0.1025, 0.12, 0.1386943552908075, 0.0875, 0.1075, 0.1025, 0.15, 0.115, 0.14, 0.1, 0.1925, 0.1675, 0.1075, 0.165, 0.1775, 0.0975, 0.10776942355889724]"
2,"[0.22194513715710723, 0.1, 0.095, 0.1075, 0.1575, 0.08, 0.13509465072743662, 0.1275, 0.1625, 0.1075, 0.13509465072743662, 0.19, 0.1825, 0.1025, 0.075, 0.1175, 0.1825, 0.1125, 0.22, 0.1125, 0.095, 0.1375, 0.235, 0.0925, 0.09273182957393483]"
3,"[0.11970074812967581, 0.135, 0.125, 0.2125, 0.335, 0.17, 0.18337535125898885, 0.275, 0.105, 0.22, 0.18337535125898885, 0.0875, 0.1075, 0.225, 0.3025, 0.2875, 0.18, 0.1, 0.2825, 0.13, 0.1225, 0.2425, 0.19, 0.09, 0.17293233082706766]"
4,"[0.20947630922693267, 0.1, 0.1175, 0.1075, 0.1175, 0.08, 0.1511851419180065, 0.0925, 0.135, 0.0925, 0.1511851419180065, 0.365, 0.1925, 0.1675, 0.075, 0.2425, 0.155, 0.1125, 0.1525, 0.08, 0.1125, 0.2075, 0.3575, 0.0925, 0.11278195488721804]"
5,"[0.11970074812967581, 0.1375, 0.0975, 0.4025, 0.1375, 0.2325, 0.08, 0.1275, 0.105, 0.11, 0.19, 0.0875, 0.1075, 0.16, 0.23, 0.3475, 0.295, 0.23, 0.2575, 0.08, 0.1475, 0.3225, 0.0975, 0.155, 0.12781954887218044]"
6,"[0.2718204488778055, 0.1675, 0.2375, 0.1075, 0.1075, 0.08, 0.1075, 0.2425, 0.145, 0.145, 0.1075, 0.49, 0.205, 0.155, 0.1, 0.47, 0.2125, 0.0875, 0.1475, 0.185, 0.15, 0.21, 0.0775, 0.155, 0.09774436090225563]"
7,"[0.11970074812967581, 0.145, 0.0975, 0.46, 0.1175, 0.215, 0.3, 0.4125, 0.1325, 0.3225, 0.275, 0.0875, 0.1725, 0.1975, 0.255, 0.545, 0.2475, 0.2225, 0.2275, 0.3125, 0.1675, 0.2725, 0.095, 0.1375, 0.2656641604010025]"
8,"[0.14214463840399003, 0.1125, 0.26, 0.1075, 0.14, 0.095, 0.145, 0.425, 0.1575, 0.43, 0.2075, 0.4975, 0.17, 0.2825, 0.125, 0.615, 0.225, 0.1075, 0.245, 0.4475, 0.1625, 0.2575, 0.075, 0.185, 0.13032581453634084]"
9,"[0.14713216957605985, 0.1375, 0.0975, 0.48, 0.3875, 0.2175, 0.3075, 0.4425, 0.1975, 0.5775, 0.155, 0.0875, 0.17, 0.5375, 0.38, 0.6075, 0.2375, 0.3925, 0.2175, 0.46, 0.3425, 0.25, 0.1125, 0.1025, 0.37844611528822053]"
10,"[0.14463840399002495, 0.105, 0.2975, 0.1075, 0.3175, 0.16, 0.11, 0.1625, 0.3075, 0.3625, 0.275, 0.4725, 0.1375, 0.605, 0.2425, 0.6175, 0.35, 0.2475, 0.1625, 0.4975, 0.27, 0.395, 0.21, 0.17, 0.2802974334995843]"
11,"[0.4164588528678304, 0.175, 0.14, 0.43, 0.3625, 0.2125, 0.3575, 0.375, 0.1925, 0.505, 0.3325, 0.0875, 0.105, 0.575, 0.4375, 0.5575, 0.225, 0.4675, 0.1975, 0.5225, 0.4225, 0.2875, 0.3675, 0.12, 0.3279774522028262]"
12,"[0.2169576059850374, 0.1425, 0.395, 0.1075, 0.33, 0.4475, 0.145, 0.24, 0.3625, 0.385, 0.465, 0.4625, 0.2125, 0.5925, 0.215, 0.5725, 0.425, 0.2125, 0.1825, 0.31, 0.245, 0.4925, 0.2225, 0.2125, 0.3164357335827099]"
13,"[0.3865336658354115, 0.2475, 0.24, 0.4225, 0.315, 0.355, 0.4675, 0.32, 0.185, 0.5125, 0.3875, 0.0875, 0.1575, 0.565, 0.4, 0.53, 0.235, 0.425, 0.2525, 0.5225, 0.38, 0.355, 0.4125, 0.18, 0.34756390274314214]"
14,"[0.3167082294264339, 0.175, 0.4475, 0.1075, 0.3325, 0.47, 0.275, 0.365, 0.35, 0.3825, 0.5275, 0.4475, 0.27, 0.5875, 0.22, 0.5725, 0.505, 0.22, 0.19, 0.325, 0.245, 0.485, 0.2125, 0.2675, 0.34569617622610144]"
15,"[0.3790523690773067, 0.255, 0.245, 0.3642026184538653, 0.35, 0.36, 0.3425, 0.3525, 0.205, 0.5075, 0.4075, 0.44, 0.23, 0.3642026184538653, 0.3825, 0.3642026184538653, 0.3025, 0.4025, 0.3642026184538653, 0.52, 0.3675, 0.395, 0.395, 0.445, 0.3642026184538653]"
