eigenvector_centrality,[0 2 8 1 4]
0,"[0.22693266832917705, 0.1, 0.08, 0.1075, 0.265, 0.08, 0.13662402034034452, 0.1175, 0.075, 0.1875, 0.13662402034034452, 0.08, 0.1525, 0.09, 0.075, 0.2925, 0.1175, 0.1125, 0.145, 0.1125, 0.185, 0.1525, 0.1, 0.12, 0.16791979949874686]"
1,"[0.11970074812967581, 0.135, 0.1125, 0.1125, 0.2625, 0.275, 0.1457633865646443, 0.1225, 0.105, 0.0925, 0.1457633865646443, 0.0875, 0.1075, 0.1025, 0.145, 0.115, 0.14, 0.1, 0.1925, 0.1675, 0.11, 0.165, 0.3425, 0.0975, 0.14285714285714285]"
2,"[0.22194513715710723, 0.1, 0.095, 0.1075, 0.1575, 0.08, 0.15869086953532588, 0.21, 0.2525, 0.0975, 0.15869086953532588, 0.19, 0.1825, 0.1475, 0.075, 0.1175, 0.1825, 0.1125, 0.22, 0.1125, 0.1525, 0.1375, 0.4275, 0.0925, 0.17794486215538846]"
3,"[0.11970074812967581, 0.135, 0.125, 0.2125, 0.335, 0.17, 0.22328844922128588, 0.3875, 0.13, 0.22, 0.22328844922128588, 0.0875, 0.1075, 0.3575, 0.0975, 0.2875, 0.18, 0.32, 0.2825, 0.13, 0.23, 0.2425, 0.515, 0.09, 0.37343358395989973]"
4,"[0.20947630922693267, 0.1, 0.1175, 0.1075, 0.1175, 0.08, 0.17781966300332855, 0.3025, 0.2275, 0.1925, 0.17781966300332855, 0.365, 0.1925, 0.0925, 0.14, 0.2425, 0.155, 0.19, 0.1525, 0.08, 0.1025, 0.2075, 0.4725, 0.0925, 0.15037593984962405]"
5,"[0.11970074812967581, 0.1375, 0.0975, 0.4025, 0.285, 0.2325, 0.2607778248342313, 0.39, 0.135, 0.385, 0.2607778248342313, 0.0875, 0.1075, 0.4225, 0.28, 0.3175, 0.295, 0.27, 0.2575, 0.2475, 0.235, 0.3225, 0.54, 0.155, 0.2756892230576441]"
6,"[0.26932668329177056, 0.135, 0.38, 0.1075, 0.155, 0.1875, 0.23684061748212012, 0.3375, 0.215, 0.265, 0.23684061748212012, 0.4875, 0.19, 0.2, 0.155, 0.25, 0.1875, 0.195, 0.18, 0.1225, 0.23, 0.26, 0.545, 0.19, 0.20300751879699247]"
7,"[0.11970074812967581, 0.14, 0.0975, 0.45, 0.43, 0.27, 0.3064449818572235, 0.4475, 0.21, 0.4225, 0.3064449818572235, 0.0875, 0.1725, 0.4425, 0.27, 0.4925, 0.3325, 0.4225, 0.225, 0.305, 0.3125, 0.35, 0.4975, 0.1375, 0.41353383458646614]"
8,"[0.16458852867830423, 0.17, 0.31, 0.1075, 0.1075, 0.1275, 0.2281500842260699, 0.3375, 0.3675, 0.2525, 0.2281500842260699, 0.5025, 0.155, 0.225, 0.095, 0.3175, 0.2125, 0.175, 0.2475, 0.1625, 0.1375, 0.2725, 0.5175, 0.1375, 0.14536340852130325]"
9,"[0.13466334164588528, 0.1375, 0.0975, 0.475, 0.315, 0.235, 0.2952436170117368, 0.3625, 0.1125, 0.395, 0.2952436170117368, 0.0875, 0.1675, 0.41, 0.3975, 0.4525, 0.35, 0.4125, 0.165, 0.3575, 0.37, 0.3425, 0.51, 0.1275, 0.37593984962406013]"
10,"[0.1571072319201995, 0.17, 0.2975, 0.1075, 0.1075, 0.14, 0.21901801084626343, 0.22, 0.3275, 0.2225, 0.21901801084626343, 0.4975, 0.1375, 0.1975, 0.0825, 0.315, 0.31, 0.1375, 0.2075, 0.1375, 0.11, 0.2875, 0.575, 0.17, 0.12280701754385964]"
11,"[0.19201995012468828, 0.1375, 0.1275, 0.485, 0.33, 0.22, 0.29621455378661327, 0.365, 0.105, 0.365, 0.29621455378661327, 0.0875, 0.155, 0.4075, 0.4025, 0.4525, 0.33, 0.385, 0.2, 0.2675, 0.3575, 0.3225, 0.605, 0.1475, 0.3659147869674185]"
12,"[0.12219451371571072, 0.2075, 0.275, 0.1075, 0.1075, 0.1675, 0.23652017118585256, 0.2975, 0.255, 0.3425, 0.23652017118585256, 0.52, 0.17, 0.24, 0.0825, 0.4025, 0.305, 0.1175, 0.2275, 0.1625, 0.1075, 0.2675, 0.6425, 0.205, 0.10776942355889724]"
