eigenvector_centrality,"[11, 6, 17, 2, 3]"
0,"[0.10473815461346633, 0.135, 0.075, 0.1325, 0.0825, 0.1, 0.095, 0.1475, 0.165, 0.11, 0.1125, 0.0975, 0.1275, 0.0875, 0.14, 0.175, 0.09, 0.1925, 0.0925, 0.3275, 0.27, 0.115, 0.1575, 0.135, 0.13032581453634084]"
1,"[0.10473815461346633, 0.1025, 0.1375, 0.1325, 0.275, 0.085, 0.095, 0.1175, 0.1225, 0.22, 0.1175, 0.0875, 0.1125, 0.12, 0.14, 0.2175, 0.1175, 0.1325, 0.0925, 0.0975, 0.165, 0.11, 0.2175, 0.1475, 0.2581453634085213]"
2,"[0.09975062344139651, 0.2, 0.075, 0.1325, 0.0975, 0.0925, 0.1525, 0.195, 0.075, 0.11, 0.205, 0.1025, 0.135, 0.105, 0.2525, 0.0775, 0.2975, 0.1, 0.0875, 0.14, 0.2325, 0.115, 0.2125, 0.0975, 0.09774436090225563]"
3,"[0.10473815461346633, 0.0975, 0.21, 0.1325, 0.1, 0.15, 0.095, 0.1175, 0.135, 0.2575, 0.21, 0.0875, 0.085, 0.3275, 0.2975, 0.2375, 0.2025, 0.0775, 0.0925, 0.0975, 0.165, 0.11, 0.205, 0.175, 0.18295739348370926]"
4,"[0.12718204488778054, 0.2175, 0.12, 0.1325, 0.09, 0.24, 0.195, 0.13, 0.1875, 0.11, 0.2725, 0.2425, 0.1325, 0.1925, 0.2075, 0.21, 0.2975, 0.3475, 0.3725, 0.0925, 0.34, 0.1625, 0.2425, 0.0975, 0.11528822055137844]"
5,"[0.22443890274314215, 0.235, 0.1975, 0.1225, 0.125, 0.155, 0.145, 0.15, 0.195, 0.2925, 0.32, 0.0875, 0.0975, 0.32, 0.2575, 0.28, 0.285, 0.2925, 0.235, 0.0975, 0.2775, 0.1125, 0.1825, 0.305, 0.16040100250626566]"
6,"[0.2892768079800499, 0.1875, 0.19, 0.385, 0.0975, 0.1025, 0.2225, 0.26, 0.2575, 0.25, 0.265, 0.29, 0.1275, 0.1175, 0.22, 0.24, 0.2725, 0.335, 0.3, 0.1975, 0.365, 0.175, 0.215, 0.0975, 0.17543859649122806]"
7,"[0.22443890274314215, 0.2475, 0.2375, 0.115, 0.2125, 0.145, 0.2075, 0.17, 0.3425, 0.315, 0.27, 0.0875, 0.075, 0.355, 0.2325, 0.28, 0.29, 0.3625, 0.3275, 0.1, 0.295, 0.1175, 0.3025, 0.34, 0.17293233082706766]"
8,"[0.2743142144638404, 0.365, 0.2475, 0.1675, 0.225, 0.1675, 0.285, 0.3775, 0.2825, 0.26, 0.275, 0.2425, 0.1275, 0.255, 0.21, 0.265, 0.2375, 0.295, 0.2875, 0.2225, 0.3575, 0.115, 0.2875, 0.105, 0.16791979949874686]"
9,"[0.23192019950124687, 0.295, 0.34, 0.225, 0.2275, 0.14, 0.22, 0.2, 0.345, 0.2975, 0.245, 0.115, 0.0975, 0.3375, 0.22, 0.2725, 0.3225, 0.265, 0.2375, 0.17, 0.29, 0.1675, 0.325, 0.3675, 0.3483709273182957]"
10,"[0.17206982543640897, 0.385, 0.265, 0.1475, 0.2575, 0.1825, 0.3075, 0.285, 0.28, 0.235, 0.2875, 0.2625, 0.1375, 0.24, 0.2175, 0.3025, 0.2275, 0.2675, 0.2625, 0.295, 0.36, 0.215, 0.285, 0.155, 0.20300751879699247]"
11,"[0.20698254364089774, 0.2525, 0.395, 0.275, 0.19, 0.18, 0.225, 0.17, 0.27, 0.285, 0.23, 0.135, 0.1425, 0.2025, 0.28, 0.285, 0.36, 0.22, 0.2025, 0.2175, 0.295, 0.1775, 0.355, 0.375, 0.2681704260651629]"
12,"[0.1396508728179551, 0.2725, 0.25, 0.1625, 0.2725, 0.3825, 0.255, 0.2875, 0.21, 0.2925, 0.2875, 0.2825, 0.1475, 0.2075, 0.215, 0.3375, 0.275, 0.2275, 0.2275, 0.3, 0.35, 0.215, 0.3075, 0.1825, 0.17794486215538846]"
13,"[0.19201995012468828, 0.19, 0.2825, 0.2675, 0.285, 0.2, 0.3175, 0.17, 0.2175, 0.28, 0.1975, 0.135, 0.2275, 0.2575, 0.3175, 0.29, 0.3675, 0.2525, 0.28, 0.37, 0.3, 0.1725, 0.29, 0.405, 0.2681704260651629]"
14,"[0.20698254364089774, 0.2075, 0.23, 0.28, 0.2425, 0.29, 0.275, 0.2925, 0.1825, 0.355, 0.315, 0.315, 0.14, 0.2075, 0.175, 0.38, 0.2225, 0.22, 0.2175, 0.27, 0.39, 0.2775, 0.275, 0.1475, 0.2606516290726817]"
15,"[0.1745635910224439, 0.2175, 0.26, 0.1925, 0.295, 0.35, 0.3575, 0.26, 0.2775, 0.3, 0.17, 0.1425, 0.235, 0.3125, 0.3225, 0.2275, 0.465, 0.3, 0.3175, 0.3725, 0.2175, 0.1875, 0.2875, 0.39, 0.2907268170426065]"
16,"[0.23192019950124687, 0.2025, 0.3025, 0.2725, 0.23, 0.2525, 0.315, 0.2425, 0.145, 0.44, 0.3825, 0.3075, 0.165, 0.1975, 0.105, 0.335, 0.1875, 0.2125, 0.215, 0.3425, 0.33, 0.2775, 0.3125, 0.24, 0.2957393483709273]"
17,"[0.14962593516209477, 0.185, 0.27, 0.1675, 0.2725, 0.3025, 0.3725, 0.3375, 0.2975, 0.3175, 0.14, 0.2075, 0.2125, 0.2925, 0.27, 0.225, 0.4175, 0.28, 0.31, 0.28, 0.185, 0.2225, 0.295, 0.32, 0.2631578947368421]"
18,"[0.23690773067331672, 0.205, 0.305, 0.2125, 0.2425, 0.2425, 0.28, 0.2375, 0.125, 0.4175, 0.335, 0.29, 0.205, 0.21, 0.1375, 0.3025, 0.1875, 0.225, 0.2175, 0.2325, 0.28, 0.28, 0.3025, 0.2475, 0.3007518796992481]"
19,"[0.11970074812967581, 0.1875, 0.275, 0.18, 0.255, 0.2325, 0.4075, 0.2975, 0.2875, 0.3075, 0.11, 0.2425, 0.2125, 0.26, 0.2225, 0.255, 0.395, 0.28, 0.305, 0.325, 0.225, 0.2775, 0.31, 0.305, 0.3157894736842105]"
20,"[0.24688279301745636, 0.21, 0.315, 0.2375, 0.27, 0.255, 0.2625, 0.2225, 0.1175, 0.4225, 0.3425, 0.27, 0.225, 0.2325, 0.1475, 0.3, 0.205, 0.2375, 0.2475, 0.2125, 0.265, 0.295, 0.3275, 0.255, 0.3032581453634085]"
21,"[0.1172069825436409, 0.17, 0.285, 0.19, 0.235, 0.2375, 0.3625, 0.2625, 0.335, 0.2775, 0.0975, 0.2175, 0.23, 0.2775, 0.185, 0.27, 0.3925, 0.2775, 0.3125, 0.4075, 0.2375, 0.3125, 0.32, 0.365, 0.37343358395989973]"
22,"[0.2892768079800499, 0.22, 0.33, 0.22, 0.3375, 0.29, 0.2175, 0.2975, 0.1275, 0.38, 0.37, 0.315, 0.2825, 0.25, 0.155, 0.2925, 0.2275, 0.2625, 0.2825, 0.2325, 0.26, 0.3075, 0.3225, 0.2525, 0.3258145363408521]"
23,"[0.1770573566084788, 0.1775, 0.2875, 0.19, 0.225, 0.215, 0.31, 0.23, 0.4025, 0.2675, 0.12, 0.235, 0.2425, 0.2975, 0.165, 0.285, 0.4175, 0.3075, 0.3575, 0.3975, 0.245, 0.3275, 0.315, 0.3625, 0.37343358395989973]"
24,"[0.314214463840399, 0.2675, 0.3625, 0.195, 0.355, 0.325, 0.1875, 0.3225, 0.16, 0.3925, 0.4125, 0.325, 0.3275, 0.275, 0.1675, 0.305, 0.2575, 0.295, 0.3175, 0.2625, 0.2425, 0.3425, 0.3325, 0.2975, 0.3233082706766917]"
25,"[0.2144638403990025, 0.2225, 0.4, 0.265, 0.245, 0.22, 0.3775, 0.2275, 0.3925, 0.3225, 0.16, 0.425, 0.2425, 0.3275, 0.1625, 0.335, 0.455, 0.3425, 0.37, 0.3925, 0.3275, 0.3225, 0.3175, 0.3575, 0.37343358395989973]"
26,"[0.35910224438902744, 0.39, 0.31, 0.265, 0.49, 0.5025, 0.345, 0.4475, 0.1875, 0.6125, 0.3975, 0.465, 0.5025, 0.28, 0.41, 0.3325, 0.2825, 0.5125, 0.3225, 0.3275, 0.29, 0.365, 0.38, 0.5625, 0.3533834586466165]"
27,"[0.2942643391521197, 0.3725, 0.34, 0.46, 0.5075, 0.3525, 0.3825, 0.4175, 0.4025, 0.46, 0.18, 0.305, 0.39, 0.3825, 0.24, 0.4425, 0.44, 0.3575, 0.4075, 0.44, 0.46, 0.4475, 0.3825, 0.45, 0.45614035087719296]"
28,"[0.3167082294264339, 0.345, 0.33, 0.4375, 0.4425, 0.49, 0.4675, 0.46, 0.195, 0.375, 0.37, 0.2575, 0.5025, 0.2825, 0.4175, 0.34, 0.315, 0.4625, 0.3325, 0.4225, 0.315, 0.355, 0.465, 0.28, 0.44360902255639095]"
29,"[0.2967581047381546, 0.3925, 0.3125, 0.4825, 0.3675, 0.3775, 0.3175, 0.4375, 0.34, 0.285, 0.1975, 0.0975, 0.3675, 0.3825, 0.33, 0.44, 0.4075, 0.36, 0.41, 0.42, 0.475, 0.4, 0.3275, 0.19, 0.42355889724310775]"
