eigenvector_centrality,"[0, 3, 1, 11, 4]"
0,"[0.07481296758104738, 0.095, 0.1, 0.115, 0.095, 0.16, 0.2075, 0.1225, 0.105, 0.0925, 0.175, 0.135, 0.25, 0.19, 0.075, 0.165, 0.1025, 0.34, 0.1175, 0.08, 0.1075, 0.1925, 0.1375, 0.0975, 0.20050125313283207]"
1,"[0.07481296758104738, 0.0975, 0.1, 0.1075, 0.1225, 0.0875, 0.17, 0.205, 0.0775, 0.1075, 0.2575, 0.2075, 0.31, 0.1675, 0.0925, 0.1075, 0.09, 0.175, 0.23, 0.16, 0.115, 0.175, 0.1, 0.11, 0.13533834586466165]"
2,"[0.07481296758104738, 0.0975, 0.0925, 0.205, 0.095, 0.0875, 0.14, 0.0925, 0.105, 0.135, 0.1325, 0.1675, 0.105, 0.2325, 0.075, 0.1075, 0.1025, 0.0775, 0.1, 0.08, 0.2225, 0.11, 0.1, 0.0975, 0.13283208020050125]"
3,"[0.10473815461346633, 0.2325, 0.1, 0.1075, 0.2, 0.0875, 0.125, 0.135, 0.1775, 0.1075, 0.165, 0.145, 0.2075, 0.155, 0.1675, 0.1075, 0.09, 0.1775, 0.165, 0.1125, 0.2025, 0.1075, 0.16, 0.1475, 0.09523809523809523]"
4,"[0.07481296758104738, 0.1325, 0.095, 0.2225, 0.095, 0.0825, 0.1375, 0.1425, 0.105, 0.12, 0.16, 0.1625, 0.23, 0.13, 0.075, 0.115, 0.105, 0.1875, 0.1, 0.0875, 0.215, 0.1275, 0.1, 0.0975, 0.09523809523809523]"
5,"[0.11970074812967581, 0.1775, 0.1, 0.1075, 0.2125, 0.1, 0.28, 0.1525, 0.2425, 0.1075, 0.175, 0.105, 0.2625, 0.0875, 0.15, 0.1075, 0.09, 0.2775, 0.19, 0.275, 0.1575, 0.1125, 0.18, 0.1575, 0.09523809523809523]"
6,"[0.07481296758104738, 0.1025, 0.095, 0.335, 0.095, 0.08, 0.14, 0.2025, 0.105, 0.1175, 0.125, 0.1875, 0.22, 0.1375, 0.075, 0.0875, 0.2, 0.205, 0.1, 0.165, 0.2075, 0.1325, 0.1, 0.0975, 0.11278195488721804]"
7,"[0.11970074812967581, 0.2125, 0.115, 0.1075, 0.2125, 0.195, 0.155, 0.1475, 0.2725, 0.2075, 0.1775, 0.1, 0.12, 0.0875, 0.2625, 0.1925, 0.185, 0.13, 0.26, 0.39, 0.16, 0.1675, 0.27, 0.265, 0.23308270676691728]"
8,"[0.1571072319201995, 0.1, 0.095, 0.325, 0.115, 0.085, 0.2375, 0.1275, 0.105, 0.145, 0.1525, 0.2325, 0.2725, 0.1575, 0.0775, 0.08, 0.33, 0.2775, 0.1025, 0.25, 0.16, 0.1375, 0.1025, 0.0975, 0.10275689223057644]"
9,"[0.11970074812967581, 0.3025, 0.1925, 0.11, 0.2175, 0.22, 0.16, 0.2175, 0.3, 0.235, 0.165, 0.11, 0.1525, 0.09, 0.3, 0.24, 0.2075, 0.1375, 0.22, 0.4025, 0.2375, 0.2375, 0.2525, 0.34, 0.2982456140350877]"
10,"[0.1770573566084788, 0.105, 0.1, 0.26, 0.1625, 0.0875, 0.2775, 0.145, 0.1275, 0.135, 0.27, 0.1925, 0.325, 0.1775, 0.1025, 0.08, 0.3525, 0.3325, 0.115, 0.26, 0.175, 0.14, 0.1275, 0.1075, 0.11528822055137844]"
11,"[0.16209476309226933, 0.2975, 0.2075, 0.12, 0.3075, 0.1775, 0.24, 0.3125, 0.24, 0.2775, 0.2025, 0.13, 0.19, 0.12, 0.265, 0.265, 0.2125, 0.1775, 0.255, 0.3975, 0.305, 0.3225, 0.2775, 0.2675, 0.2706766917293233]"
12,"[0.14463840399002495, 0.1275, 0.1275, 0.31, 0.1225, 0.1825, 0.3075, 0.1625, 0.1575, 0.195, 0.3175, 0.28, 0.3425, 0.245, 0.1225, 0.1325, 0.3575, 0.3675, 0.1425, 0.26, 0.235, 0.18, 0.15, 0.125, 0.20802005012531327]"
13,"[0.18453865336658354, 0.2825, 0.2, 0.12, 0.35, 0.2525, 0.2325, 0.3325, 0.275, 0.315, 0.205, 0.16, 0.1875, 0.225, 0.2975, 0.2875, 0.21, 0.21, 0.2925, 0.39, 0.21, 0.2375, 0.3225, 0.3175, 0.2731829573934837]"
14,"[0.2144638403990025, 0.185, 0.16, 0.3275, 0.19, 0.205, 0.2875, 0.13, 0.1525, 0.1975, 0.3975, 0.225, 0.2825, 0.265, 0.1225, 0.1475, 0.33, 0.33, 0.1275, 0.295, 0.2125, 0.2, 0.155, 0.125, 0.21052631578947367]"
15,"[0.1970074812967581, 0.305, 0.265, 0.11, 0.285, 0.3075, 0.2625, 0.4525, 0.2925, 0.31, 0.195, 0.195, 0.245, 0.2375, 0.3075, 0.33, 0.28, 0.2625, 0.3175, 0.3575, 0.1825, 0.2075, 0.3475, 0.3375, 0.2982456140350877]"
16,"[0.2344139650872818, 0.2275, 0.1625, 0.3425, 0.2725, 0.2025, 0.2975, 0.13, 0.1475, 0.1975, 0.4125, 0.18, 0.3075, 0.275, 0.1125, 0.1575, 0.2625, 0.3325, 0.1175, 0.245, 0.215, 0.1825, 0.1425, 0.1125, 0.21553884711779447]"
