eigenvector_centrality,"[8, 2, 0, 22, 15]"
0,"[0.08977556109725686, 0.1575, 0.1625, 0.095, 0.14, 0.1125, 0.08, 0.11, 0.125, 0.1325, 0.1675, 0.115, 0.1075, 0.1, 0.185, 0.1825, 0.1175, 0.25, 0.1175, 0.08, 0.155, 0.1025, 0.16, 0.0975, 0.20300751879699247]"
1,"[0.10473815461346633, 0.1725, 0.105, 0.095, 0.095, 0.1, 0.0675, 0.125, 0.0775, 0.1175, 0.1125, 0.2325, 0.2225, 0.1325, 0.105, 0.085, 0.2125, 0.1, 0.0925, 0.1975, 0.2075, 0.09, 0.16, 0.0925, 0.19298245614035087]"
2,"[0.11970074812967581, 0.115, 0.2075, 0.2575, 0.1025, 0.085, 0.0875, 0.115, 0.12, 0.2175, 0.165, 0.2125, 0.13, 0.1, 0.1575, 0.14, 0.0675, 0.11, 0.1175, 0.125, 0.175, 0.1025, 0.105, 0.0975, 0.12280701754385964]"
3,"[0.10723192019950124, 0.0975, 0.1725, 0.215, 0.095, 0.1475, 0.0725, 0.1225, 0.0775, 0.17, 0.1875, 0.1775, 0.105, 0.155, 0.1075, 0.085, 0.1775, 0.1075, 0.0925, 0.1725, 0.1075, 0.09, 0.1, 0.0875, 0.17042606516290726]"
4,"[0.17206982543640897, 0.195, 0.11, 0.2025, 0.095, 0.08, 0.1125, 0.1875, 0.12, 0.1075, 0.12, 0.27, 0.1075, 0.1, 0.0925, 0.155, 0.075, 0.11, 0.1175, 0.0875, 0.1775, 0.1025, 0.105, 0.0925, 0.12280701754385964]"
5,"[0.12219451371571072, 0.1575, 0.175, 0.1325, 0.095, 0.185, 0.125, 0.1225, 0.0775, 0.1175, 0.27, 0.115, 0.105, 0.225, 0.1075, 0.0975, 0.31, 0.105, 0.0925, 0.0875, 0.1075, 0.09, 0.1, 0.0875, 0.14035087719298245]"
6,"[0.1745635910224439, 0.26, 0.11, 0.195, 0.095, 0.08, 0.2575, 0.1175, 0.12, 0.1075, 0.1075, 0.175, 0.1075, 0.115, 0.0925, 0.1825, 0.15, 0.11, 0.1175, 0.08, 0.1775, 0.1025, 0.105, 0.0925, 0.20300751879699247]"
7,"[0.11970074812967581, 0.21, 0.1725, 0.1325, 0.095, 0.21, 0.11, 0.1225, 0.0775, 0.1175, 0.1075, 0.1775, 0.105, 0.25, 0.18, 0.0975, 0.1825, 0.11, 0.0925, 0.09, 0.1075, 0.09, 0.0975, 0.0875, 0.15789473684210525]"
8,"[0.1745635910224439, 0.26, 0.11, 0.2125, 0.105, 0.1175, 0.17, 0.12, 0.12, 0.1075, 0.1075, 0.17, 0.11, 0.115, 0.0925, 0.25, 0.2675, 0.11, 0.12, 0.215, 0.18, 0.1025, 0.105, 0.0925, 0.21553884711779447]"
