eigenvector_centrality,"[21, 22, 24, 22, 1]"
0,"[0.07481296758104738, 0.1, 0.1, 0.155, 0.0975, 0.08, 0.1425, 0.0975, 0.125, 0.1575, 0.1125, 0.1, 0.18, 0.0875, 0.0925, 0.2025, 0.095, 0.1375, 0.1675, 0.1825, 0.16, 0.115, 0.12, 0.0925, 0.12280701754385964]"
1,"[0.07481296758104738, 0.135, 0.08, 0.095, 0.1925, 0.1, 0.1375, 0.1675, 0.155, 0.0825, 0.1125, 0.2175, 0.1925, 0.0775, 0.105, 0.1075, 0.2125, 0.1125, 0.0925, 0.09, 0.0825, 0.235, 0.215, 0.185, 0.12531328320802004]"
2,"[0.07481296758104738, 0.205, 0.1, 0.115, 0.0975, 0.08, 0.0675, 0.0925, 0.2075, 0.1125, 0.1675, 0.1, 0.1625, 0.0875, 0.0825, 0.15, 0.145, 0.1, 0.1175, 0.0875, 0.2325, 0.115, 0.0825, 0.0925, 0.39849624060150374]"
3,"[0.07481296758104738, 0.135, 0.0925, 0.155, 0.0825, 0.1675, 0.205, 0.185, 0.2475, 0.1175, 0.1125, 0.315, 0.215, 0.1375, 0.105, 0.1725, 0.225, 0.2225, 0.1175, 0.2075, 0.085, 0.18, 0.1375, 0.1525, 0.2857142857142857]"
4,"[0.22194513715710723, 0.125, 0.1925, 0.115, 0.0975, 0.085, 0.175, 0.135, 0.3325, 0.1725, 0.0775, 0.1, 0.1775, 0.12, 0.17, 0.1875, 0.12, 0.24, 0.19, 0.155, 0.24, 0.115, 0.12, 0.0925, 0.40100250626566414]"
5,"[0.1596009975062344, 0.135, 0.125, 0.1, 0.145, 0.1, 0.275, 0.1525, 0.435, 0.165, 0.2325, 0.325, 0.2175, 0.1775, 0.105, 0.1525, 0.17, 0.245, 0.1475, 0.2325, 0.1975, 0.0975, 0.1575, 0.165, 0.2807017543859649]"
6,"[0.19201995012468828, 0.14, 0.1225, 0.22, 0.2175, 0.085, 0.1475, 0.2075, 0.2625, 0.1025, 0.18, 0.195, 0.1875, 0.115, 0.2525, 0.1075, 0.1825, 0.21, 0.12, 0.125, 0.1675, 0.1075, 0.2, 0.185, 0.48120300751879697]"
7,"[0.16209476309226933, 0.215, 0.22, 0.2025, 0.21, 0.14, 0.2925, 0.205, 0.44, 0.1725, 0.2375, 0.44, 0.2, 0.1825, 0.105, 0.2025, 0.1725, 0.26, 0.2275, 0.215, 0.2275, 0.1775, 0.2575, 0.2325, 0.2556390977443609]"
8,"[0.2144638403990025, 0.255, 0.1025, 0.1975, 0.19, 0.085, 0.135, 0.195, 0.2175, 0.1825, 0.15, 0.215, 0.185, 0.115, 0.17, 0.0975, 0.2425, 0.1675, 0.1075, 0.0975, 0.17, 0.1475, 0.1825, 0.1575, 0.46365914786967416]"
9,"[0.2144638403990025, 0.0875, 0.26, 0.24, 0.2, 0.2225, 0.2575, 0.215, 0.41, 0.17, 0.21, 0.4875, 0.1675, 0.19, 0.185, 0.2225, 0.185, 0.2225, 0.2325, 0.1825, 0.245, 0.2775, 0.2175, 0.225, 0.22807017543859648]"
10,"[0.20448877805486285, 0.1975, 0.0975, 0.1375, 0.1375, 0.085, 0.1125, 0.135, 0.2125, 0.1975, 0.1075, 0.2525, 0.1875, 0.115, 0.1675, 0.15, 0.255, 0.1125, 0.1, 0.0975, 0.28, 0.3225, 0.1375, 0.12, 0.41353383458646614]"
11,"[0.2892768079800499, 0.0875, 0.2475, 0.19, 0.1925, 0.2, 0.23, 0.2125, 0.405, 0.2225, 0.21, 0.2925, 0.08, 0.195, 0.3525, 0.2175, 0.2075, 0.2075, 0.2375, 0.18, 0.24, 0.205, 0.2425, 0.23, 0.22807017543859648]"
12,"[0.18204488778054864, 0.1925, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.235, 0.195, 0.1075, 0.46, 0.3075, 0.115, 0.16, 0.19, 0.2825, 0.1125, 0.1, 0.0975, 0.3325, 0.3975, 0.105, 0.105, 0.43358395989974935]"
13,"[0.3740648379052369, 0.0875, 0.36, 0.285, 0.28, 0.3225, 0.3025, 0.3375, 0.3475, 0.2575, 0.2825, 0.235, 0.08, 0.3025, 0.3025, 0.22, 0.285, 0.325, 0.2925, 0.27, 0.23, 0.19, 0.3325, 0.28, 0.3308270676691729]"
14,"[0.1770573566084788, 0.2775, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.405, 0.1775, 0.1075, 0.4075, 0.35, 0.115, 0.1125, 0.2575, 0.295, 0.1125, 0.1, 0.0975, 0.3125, 0.2975, 0.1, 0.0975, 0.38095238095238093]"
15,"[0.4164588528678304, 0.0875, 0.395, 0.3575, 0.335, 0.355, 0.335, 0.385, 0.295, 0.2775, 0.31, 0.1875, 0.08, 0.36, 0.345, 0.2125, 0.2575, 0.3675, 0.355, 0.33, 0.2275, 0.1825, 0.4075, 0.3725, 0.3583959899749373]"
16,"[0.16708229426433915, 0.3625, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.3375, 0.1725, 0.1075, 0.4825, 0.3775, 0.115, 0.0775, 0.26, 0.28, 0.1125, 0.1, 0.0975, 0.4175, 0.3775, 0.1, 0.1025, 0.3408521303258145]"
17,"[0.4239401496259352, 0.0875, 0.3975, 0.38, 0.345, 0.36, 0.3325, 0.3825, 0.2325, 0.3675, 0.33, 0.1875, 0.08, 0.3775, 0.375, 0.2075, 0.2725, 0.375, 0.355, 0.3275, 0.225, 0.19, 0.405, 0.3875, 0.2832080200501253]"
18,"[0.14962593516209477, 0.375, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.4125, 0.1725, 0.1075, 0.485, 0.3925, 0.115, 0.075, 0.3125, 0.2275, 0.1125, 0.1, 0.0975, 0.4225, 0.3925, 0.1, 0.1025, 0.2932330827067669]"
19,"[0.428927680798005, 0.0875, 0.3775, 0.3425, 0.32, 0.3575, 0.32, 0.3675, 0.225, 0.395, 0.3375, 0.1875, 0.08, 0.375, 0.385, 0.2, 0.3, 0.34, 0.35, 0.32, 0.225, 0.195, 0.4075, 0.39, 0.38345864661654133]"
20,"[0.14713216957605985, 0.3575, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.4375, 0.1825, 0.1075, 0.4325, 0.3725, 0.115, 0.075, 0.3325, 0.1925, 0.1125, 0.1, 0.0975, 0.4325, 0.415, 0.1, 0.1025, 0.20300751879699247]"
21,"[0.40399002493765584, 0.0875, 0.3575, 0.325, 0.295, 0.335, 0.2875, 0.34, 0.2, 0.435, 0.305, 0.1875, 0.08, 0.355, 0.355, 0.1675, 0.3275, 0.3125, 0.325, 0.3, 0.2275, 0.2125, 0.365, 0.365, 0.41854636591478694]"
22,"[0.16209476309226933, 0.3325, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.445, 0.1975, 0.1075, 0.41, 0.3525, 0.115, 0.085, 0.335, 0.2175, 0.1125, 0.1, 0.0975, 0.4275, 0.41, 0.1, 0.105, 0.17543859649122806]"
23,"[0.41895261845386533, 0.0875, 0.335, 0.32, 0.295, 0.3075, 0.28, 0.31, 0.165, 0.4425, 0.2725, 0.1975, 0.1425, 0.33, 0.3425, 0.1225, 0.3325, 0.305, 0.2975, 0.285, 0.2275, 0.215, 0.3475, 0.3425, 0.41854636591478694]"
24,"[0.17206982543640897, 0.3025, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.44, 0.1975, 0.1075, 0.425, 0.3325, 0.115, 0.0975, 0.335, 0.1925, 0.1125, 0.1, 0.0975, 0.4275, 0.415, 0.1, 0.105, 0.17042606516290726]"
25,"[0.4314214463840399, 0.385, 0.3275, 0.31, 0.29, 0.3075, 0.27, 0.3075, 0.1425, 0.445, 0.25, 0.23, 0.1975, 0.3225, 0.3475, 0.11, 0.3525, 0.2975, 0.28, 0.2875, 0.225, 0.4075, 0.2125, 0.34, 0.3258145363408521]"
26,"[0.2793017456359102, 0.3025, 0.395, 0.3575, 0.335, 0.37, 0.3575, 0.39, 0.4775, 0.2225, 0.3125, 0.475, 0.315, 0.395, 0.4075, 0.3575, 0.19, 0.38, 0.3725, 0.355, 0.425, 0.3775, 0.3125, 0.395, 0.44110275689223055]"
27,"[0.39900249376558605, 0.36, 0.385, 0.39, 0.35, 0.415, 0.385, 0.3725, 0.275, 0.3875, 0.33, 0.33, 0.25, 0.38, 0.365, 0.13, 0.375, 0.395, 0.385, 0.3625, 0.325, 0.395, 0.2975, 0.38, 0.49122807017543857]"
28,"[0.314214463840399, 0.395, 0.3525, 0.31, 0.2975, 0.335, 0.345, 0.32, 0.4025, 0.2575, 0.2275, 0.395, 0.275, 0.33, 0.3275, 0.335, 0.2325, 0.355, 0.345, 0.3225, 0.2675, 0.4475, 0.335, 0.325, 0.46867167919799496]"
29,"[0.39650872817955113, 0.4025, 0.3525, 0.2725, 0.28, 0.31, 0.3125, 0.295, 0.315, 0.29, 0.195, 0.23, 0.11, 0.31, 0.22, 0.1825, 0.345, 0.375, 0.315, 0.295, 0.3, 0.3475, 0.1075, 0.345, 0.20300751879699247]"
30,"[0.13466334164588528, 0.355, 0.225, 0.24, 0.2275, 0.205, 0.2, 0.2475, 0.39, 0.27, 0.1075, 0.395, 0.2125, 0.2325, 0.2375, 0.2825, 0.2875, 0.2525, 0.215, 0.2125, 0.2375, 0.365, 0.3925, 0.1975, 0.3182957393483709]"
31,"[0.36159600997506236, 0.415, 0.1, 0.11, 0.1225, 0.09, 0.115, 0.125, 0.295, 0.225, 0.1775, 0.0875, 0.08, 0.115, 0.1475, 0.175, 0.3475, 0.115, 0.1, 0.1025, 0.2975, 0.4025, 0.115, 0.1, 0.2506265664160401]"
32,"[0.11221945137157108, 0.3375, 0.0975, 0.1075, 0.12, 0.0875, 0.1075, 0.1225, 0.38, 0.2875, 0.1075, 0.385, 0.255, 0.115, 0.175, 0.245, 0.2925, 0.1125, 0.1, 0.0975, 0.2075, 0.33, 0.115, 0.0975, 0.2932330827067669]"
33,"[0.3266832917705736, 0.4225, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.2525, 0.1775, 0.1925, 0.0875, 0.08, 0.115, 0.1375, 0.2475, 0.2925, 0.1125, 0.1, 0.0975, 0.3, 0.41, 0.115, 0.0975, 0.3233082706766917]"
34,"[0.11221945137157108, 0.3575, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.2875, 0.29, 0.1075, 0.375, 0.2325, 0.115, 0.18, 0.185, 0.3225, 0.1125, 0.1, 0.0975, 0.1975, 0.315, 0.09, 0.0975, 0.3558897243107769]"
35,"[0.28428927680798005, 0.395, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.2575, 0.165, 0.18, 0.0875, 0.08, 0.115, 0.1575, 0.2975, 0.265, 0.1125, 0.1, 0.0975, 0.3125, 0.405, 0.09, 0.0975, 0.37092731829573933]"
36,"[0.11221945137157108, 0.355, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.275, 0.3025, 0.1075, 0.3275, 0.205, 0.115, 0.1625, 0.2025, 0.355, 0.1125, 0.1, 0.0975, 0.1875, 0.3, 0.09, 0.0975, 0.3508771929824561]"
37,"[0.2144638403990025, 0.41, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.25, 0.1725, 0.1375, 0.0875, 0.08, 0.115, 0.16, 0.315, 0.2225, 0.1125, 0.1, 0.0975, 0.33, 0.44, 0.155, 0.0975, 0.42105263157894735]"
38,"[0.11221945137157108, 0.3825, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.3025, 0.3175, 0.1075, 0.25, 0.2, 0.115, 0.1425, 0.175, 0.4025, 0.1125, 0.1, 0.0975, 0.1475, 0.2875, 0.3925, 0.0975, 0.3157894736842105]"
39,"[0.19451371571072318, 0.435, 0.0975, 0.1075, 0.12, 0.0875, 0.11, 0.1225, 0.245, 0.1725, 0.1675, 0.0875, 0.08, 0.1175, 0.17, 0.315, 0.1175, 0.1125, 0.1, 0.0975, 0.3525, 0.46, 0.2525, 0.0975, 0.40350877192982454]"
40,"[0.11221945137157108, 0.385, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.2925, 0.32, 0.1075, 0.2025, 0.2075, 0.115, 0.13, 0.1, 0.435, 0.1125, 0.1, 0.0975, 0.1075, 0.32, 0.4175, 0.0975, 0.3558897243107769]"
41,"[0.22443890274314215, 0.4425, 0.0975, 0.11, 0.12, 0.09, 0.11, 0.125, 0.225, 0.12, 0.1725, 0.0875, 0.08, 0.1175, 0.1675, 0.3875, 0.1025, 0.1125, 0.1, 0.0975, 0.35, 0.4625, 0.265, 0.0975, 0.38847117794486213]"
