eigenvector_centrality,"[8, 15, 13, 8, 22]"
0,"[0.09975062344139651, 0.1075, 0.11, 0.095, 0.1075, 0.085, 0.1075, 0.0925, 0.115, 0.1075, 0.1125, 0.1, 0.095, 0.1, 0.1075, 0.1075, 0.075, 0.1, 0.13, 0.08, 0.1075, 0.1475, 0.1025, 0.0625, 0.10025062656641603]"
1,"[0.07481296758104738, 0.0825, 0.1, 0.0925, 0.065, 0.085, 0.11, 0.0775, 0.0775, 0.09, 0.1375, 0.115, 0.08, 0.1025, 0.0875, 0.125, 0.1025, 0.1, 0.0925, 0.1325, 0.1025, 0.11, 0.105, 0.1075, 0.09523809523809523]"
2,"[0.08977556109725686, 0.1075, 0.2, 0.095, 0.125, 0.085, 0.1075, 0.0925, 0.115, 0.1075, 0.1075, 0.115, 0.0925, 0.1, 0.0825, 0.0875, 0.1025, 0.1, 0.13, 0.1275, 0.1075, 0.1025, 0.105, 0.0875, 0.10025062656641603]"
3,"[0.07481296758104738, 0.0825, 0.1, 0.11, 0.095, 0.1375, 0.11, 0.0775, 0.0775, 0.09, 0.095, 0.0975, 0.08, 0.1025, 0.085, 0.0875, 0.1025, 0.1125, 0.0925, 0.1325, 0.1025, 0.1025, 0.1225, 0.0925, 0.09523809523809523]"
4,"[0.08977556109725686, 0.1825, 0.1, 0.095, 0.095, 0.1325, 0.1075, 0.0925, 0.115, 0.1075, 0.1125, 0.0875, 0.08, 0.1, 0.085, 0.0875, 0.105, 0.1, 0.13, 0.08, 0.1075, 0.09, 0.1025, 0.0925, 0.12280701754385964]"
5,"[0.07481296758104738, 0.115, 0.1, 0.0925, 0.095, 0.1325, 0.11, 0.0775, 0.0775, 0.09, 0.12, 0.115, 0.08, 0.1025, 0.085, 0.0875, 0.1025, 0.1125, 0.0925, 0.115, 0.1025, 0.1025, 0.1075, 0.0925, 0.09523809523809523]"
6,"[0.07481296758104738, 0.1075, 0.1, 0.095, 0.095, 0.1325, 0.1075, 0.0925, 0.115, 0.1075, 0.1125, 0.1, 0.08, 0.1, 0.085, 0.0875, 0.1025, 0.1, 0.13, 0.08, 0.1075, 0.09, 0.1025, 0.165, 0.11278195488721804]"
7,"[0.07481296758104738, 0.1, 0.1, 0.0925, 0.095, 0.085, 0.11, 0.0775, 0.0775, 0.09, 0.11, 0.115, 0.08, 0.1025, 0.085, 0.0875, 0.1025, 0.1125, 0.0925, 0.08, 0.1025, 0.1025, 0.095, 0.0925, 0.09523809523809523]"
8,"[0.07481296758104738, 0.1075, 0.1, 0.095, 0.095, 0.1325, 0.1075, 0.0925, 0.115, 0.1075, 0.1125, 0.1, 0.08, 0.1, 0.085, 0.0875, 0.1025, 0.1, 0.13, 0.08, 0.1075, 0.09, 0.1025, 0.0875, 0.11278195488721804]"
