eigenvector_centrality,"[0, 19, 6, 15, 3]"
0,"[0.09476309226932668, 0.0975, 0.11, 0.095, 0.0825, 0.1025, 0.1075, 0.1725, 0.1325, 0.1075, 0.2025, 0.1725, 0.085, 0.0925, 0.1225, 0.13, 0.18, 0.1075, 0.1175, 0.16, 0.125, 0.1075, 0.095, 0.0875, 0.10275689223057644]"
1,"[0.08977556109725686, 0.0875, 0.1075, 0.2625, 0.12, 0.1175, 0.185, 0.0925, 0.1175, 0.09, 0.0925, 0.0975, 0.08, 0.2825, 0.0975, 0.1125, 0.1175, 0.1125, 0.1, 0.1025, 0.075, 0.185, 0.105, 0.19, 0.09523809523809523]"
2,"[0.08977556109725686, 0.0825, 0.1675, 0.095, 0.0825, 0.18, 0.1075, 0.0925, 0.1125, 0.1925, 0.1875, 0.0975, 0.085, 0.195, 0.285, 0.0975, 0.1025, 0.1825, 0.175, 0.0775, 0.125, 0.185, 0.105, 0.0875, 0.10275689223057644]"
3,"[0.08977556109725686, 0.0875, 0.11, 0.1775, 0.12, 0.085, 0.3025, 0.0925, 0.155, 0.09, 0.105, 0.0975, 0.08, 0.2475, 0.075, 0.1175, 0.1025, 0.185, 0.1, 0.1025, 0.3625, 0.08, 0.1, 0.265, 0.09523809523809523]"
4,"[0.08977556109725686, 0.0825, 0.28, 0.2075, 0.2025, 0.1475, 0.1075, 0.1425, 0.1125, 0.265, 0.1075, 0.0875, 0.15, 0.12, 0.0775, 0.0975, 0.1025, 0.1975, 0.2475, 0.1025, 0.18, 0.08, 0.1525, 0.1325, 0.10275689223057644]"
5,"[0.11221945137157108, 0.0875, 0.3075, 0.1725, 0.12, 0.085, 0.27, 0.0925, 0.155, 0.165, 0.16, 0.145, 0.08, 0.3125, 0.075, 0.1575, 0.155, 0.23, 0.1, 0.1875, 0.36, 0.08, 0.1, 0.155, 0.09523809523809523]"
6,"[0.20698254364089774, 0.3075, 0.125, 0.205, 0.24, 0.17, 0.11, 0.1975, 0.1125, 0.235, 0.1075, 0.0875, 0.2375, 0.13, 0.1025, 0.0975, 0.115, 0.2825, 0.3025, 0.115, 0.2575, 0.08, 0.2375, 0.13, 0.10275689223057644]"
7,"[0.1371571072319202, 0.1, 0.275, 0.2025, 0.12, 0.1175, 0.325, 0.125, 0.1825, 0.1775, 0.2475, 0.285, 0.08, 0.34, 0.075, 0.245, 0.31, 0.305, 0.125, 0.2, 0.3175, 0.145, 0.1, 0.18, 0.18796992481203006]"
8,"[0.24937655860349128, 0.3475, 0.1275, 0.245, 0.325, 0.3225, 0.1575, 0.2525, 0.2075, 0.3425, 0.205, 0.0875, 0.4075, 0.24, 0.26, 0.1275, 0.1275, 0.36, 0.4075, 0.095, 0.26, 0.1225, 0.3125, 0.265, 0.10275689223057644]"
9,"[0.08478802992518704, 0.18, 0.325, 0.22, 0.22, 0.255, 0.3475, 0.1225, 0.255, 0.2975, 0.23, 0.2675, 0.0825, 0.3125, 0.26, 0.3875, 0.3925, 0.36, 0.2075, 0.26, 0.43, 0.3875, 0.1, 0.335, 0.2631578947368421]"
