eigenvector_centrality,"[0, 19, 6, 15, 3]"
0,"[0.08977556109725686, 0.0875, 0.08, 0.095, 0.0825, 0.1325, 0.14, 0.0925, 0.1225, 0.1075, 0.2025, 0.0875, 0.125, 0.26, 0.075, 0.0975, 0.0925, 0.2225, 0.08, 0.1325, 0.08, 0.1075, 0.1025, 0.0875, 0.16290726817042606]"
1,"[0.07481296758104738, 0.1, 0.11, 0.095, 0.12, 0.1425, 0.15, 0.0975, 0.1925, 0.115, 0.175, 0.0975, 0.08, 0.205, 0.1225, 0.1125, 0.0925, 0.1125, 0.1175, 0.0975, 0.1075, 0.08, 0.105, 0.0925, 0.09523809523809523]"
2,"[0.08977556109725686, 0.0875, 0.1575, 0.2, 0.2, 0.085, 0.11, 0.1, 0.1225, 0.185, 0.1075, 0.0975, 0.1825, 0.2275, 0.1225, 0.0975, 0.1025, 0.2, 0.1525, 0.1025, 0.08, 0.1575, 0.105, 0.0875, 0.09523809523809523]"
3,"[0.07481296758104738, 0.1, 0.11, 0.095, 0.12, 0.1025, 0.1975, 0.0975, 0.255, 0.09, 0.1, 0.0975, 0.1075, 0.1775, 0.1225, 0.1575, 0.0925, 0.1125, 0.155, 0.0975, 0.1075, 0.08, 0.1525, 0.0925, 0.09523809523809523]"
4,"[0.08977556109725686, 0.0875, 0.295, 0.1075, 0.22, 0.115, 0.1775, 0.1225, 0.1225, 0.21, 0.2, 0.0975, 0.085, 0.2025, 0.1325, 0.2075, 0.1, 0.1125, 0.0925, 0.1025, 0.08, 0.1175, 0.105, 0.0875, 0.09022556390977443]"
5,"[0.17955112219451372, 0.0775, 0.11, 0.185, 0.135, 0.18, 0.1525, 0.0975, 0.18, 0.09, 0.0775, 0.0975, 0.1025, 0.1125, 0.1225, 0.175, 0.0925, 0.1125, 0.13, 0.0975, 0.1075, 0.08, 0.2025, 0.18, 0.15789473684210525]"
6,"[0.08977556109725686, 0.0875, 0.1375, 0.1175, 0.1975, 0.115, 0.115, 0.0925, 0.1225, 0.2075, 0.1975, 0.0975, 0.085, 0.195, 0.1275, 0.15, 0.1175, 0.1125, 0.14, 0.105, 0.08, 0.1175, 0.2025, 0.205, 0.11027568922305764]"
7,"[0.10972568578553615, 0.0775, 0.11, 0.185, 0.135, 0.2075, 0.09, 0.0975, 0.1825, 0.1575, 0.0975, 0.0975, 0.205, 0.2025, 0.1225, 0.14, 0.0925, 0.1125, 0.165, 0.0975, 0.1075, 0.08, 0.1, 0.1375, 0.10275689223057644]"
8,"[0.09226932668329177, 0.0875, 0.1375, 0.1925, 0.12, 0.1575, 0.0875, 0.1675, 0.1225, 0.205, 0.12, 0.0975, 0.2025, 0.25, 0.145, 0.2025, 0.1175, 0.1125, 0.1675, 0.255, 0.0875, 0.1175, 0.1, 0.2025, 0.11027568922305764]"
