eigenvector_centrality,"[10, 9, 3, 20, 10]"
0,"[0.08229426433915212, 0.0875, 0.1, 0.0925, 0.0825, 0.1025, 0.08, 0.1225, 0.11, 0.11135551498238533, 0.1125, 0.0875, 0.14, 0.23, 0.105, 0.085, 0.1175, 0.09, 0.1175, 0.125, 0.145, 0.115, 0.1, 0.1475, 0.09523809523809523]"
1,"[0.08229426433915212, 0.095, 0.1725, 0.0925, 0.245, 0.1375, 0.1075, 0.1225, 0.1225, 0.13520942057971194, 0.17, 0.19, 0.155, 0.105, 0.105, 0.1, 0.1, 0.11, 0.0925, 0.155, 0.22, 0.13, 0.2075, 0.135, 0.09273182957393483]"
2,"[0.08229426433915212, 0.1125, 0.1, 0.0925, 0.0825, 0.2725, 0.125, 0.1225, 0.1125, 0.13291801498238529, 0.1675, 0.0875, 0.1075, 0.0775, 0.1225, 0.145, 0.2325, 0.1925, 0.1175, 0.195, 0.13, 0.105, 0.225, 0.0875, 0.09523809523809523]"
3,"[0.11471321695760599, 0.095, 0.0975, 0.16, 0.1075, 0.16, 0.125, 0.26, 0.1225, 0.16218521027214758, 0.33, 0.165, 0.285, 0.1525, 0.08, 0.085, 0.3025, 0.11, 0.115, 0.1125, 0.2025, 0.115, 0.245, 0.2575, 0.09273182957393483]"
4,"[0.3092269326683292, 0.0875, 0.1975, 0.3275, 0.105, 0.225, 0.285, 0.3925, 0.1125, 0.2096722583682815, 0.2, 0.0875, 0.2675, 0.185, 0.2775, 0.3075, 0.225, 0.1175, 0.19, 0.2125, 0.095, 0.17, 0.3725, 0.12, 0.16290726817042606]"
5,"[0.32169576059850374, 0.39, 0.0975, 0.3775, 0.16, 0.3, 0.3425, 0.175, 0.2225, 0.26123633129477897, 0.375, 0.24, 0.2275, 0.13, 0.26, 0.4425, 0.46, 0.29, 0.1275, 0.17, 0.2, 0.3425, 0.15, 0.2775, 0.19047619047619047]"
6,"[0.38403990024937656, 0.265, 0.2775, 0.3525, 0.1875, 0.2825, 0.295, 0.45, 0.17, 0.28332204680445916, 0.155, 0.0875, 0.515, 0.31, 0.4525, 0.5125, 0.225, 0.1125, 0.3125, 0.295, 0.2475, 0.1375, 0.375, 0.1225, 0.2756892230576441]"
7,"[0.3765586034912718, 0.315, 0.0975, 0.3225, 0.2025, 0.205, 0.4175, 0.185, 0.26, 0.27758791591405774, 0.35, 0.295, 0.2175, 0.215, 0.29, 0.335, 0.3625, 0.335, 0.165, 0.1975, 0.25, 0.4925, 0.13, 0.425, 0.22055137844611528]"
8,"[0.30174563591022446, 0.28, 0.3625, 0.365, 0.285, 0.3425, 0.3125, 0.39, 0.19, 0.2922892135263345, 0.13, 0.0875, 0.39, 0.35, 0.3875, 0.445, 0.1975, 0.1125, 0.5275, 0.3775, 0.2725, 0.115, 0.37, 0.145, 0.2781954887218045]"
9,"[0.3740648379052369, 0.275, 0.0975, 0.235, 0.2, 0.205, 0.4275, 0.1825, 0.2525, 0.2822837688308469, 0.325, 0.4025, 0.1875, 0.27, 0.33, 0.3425, 0.3425, 0.3825, 0.1475, 0.19, 0.2775, 0.4225, 0.0825, 0.525, 0.2982456140350877]"
10,"[0.30423940149625933, 0.325, 0.3475, 0.3475, 0.2275, 0.35, 0.3575, 0.4425, 0.17, 0.27822462627370587, 0.0975, 0.0875, 0.3075, 0.3675, 0.4, 0.3175, 0.1825, 0.1125, 0.465, 0.2975, 0.3225, 0.1275, 0.3025, 0.1575, 0.2606516290726817]"
11,"[0.4164588528678304, 0.2725, 0.0975, 0.1925, 0.1325, 0.2025, 0.435, 0.185, 0.1975, 0.2740535800223751, 0.2775, 0.4175, 0.2125, 0.2775, 0.2925, 0.375, 0.33, 0.3975, 0.165, 0.115, 0.3, 0.3975, 0.08, 0.4775, 0.3308270676691729]"
12,"[0.3341645885286783, 0.37, 0.3425, 0.3275, 0.2825, 0.36, 0.3325, 0.4125, 0.0775, 0.2839514589414101, 0.135, 0.1075, 0.295, 0.38, 0.4, 0.3325, 0.165, 0.1575, 0.405, 0.3175, 0.355, 0.1875, 0.285, 0.185, 0.2681704260651629]"
13,"[0.4488778054862843, 0.32, 0.185, 0.2075, 0.11, 0.21, 0.4025, 0.1825, 0.285, 0.28394995242157767, 0.2925, 0.38, 0.1375, 0.2875, 0.325, 0.385, 0.3425, 0.4025, 0.205, 0.1025, 0.3, 0.4, 0.08, 0.455, 0.3684210526315789]"
14,"[0.3790523690773067, 0.36, 0.29, 0.3275, 0.28, 0.34, 0.3275, 0.395, 0.0775, 0.2943611001735428, 0.19, 0.175, 0.2975, 0.4, 0.38, 0.355, 0.1875, 0.2275, 0.4025, 0.28, 0.345, 0.2725, 0.295, 0.235, 0.24561403508771928]"
15,"[0.48129675810473815, 0.33, 0.2075, 0.26, 0.1025, 0.205, 0.415, 0.1725, 0.3175, 0.29623458714325296, 0.325, 0.3875, 0.1425, 0.2875, 0.3375, 0.425, 0.3575, 0.3975, 0.2325, 0.09, 0.2975, 0.4175, 0.1375, 0.45, 0.3333333333333333]"
16,"[0.38154613466334164, 0.35, 0.2825, 0.395, 0.3, 0.3225, 0.32, 0.36, 0.0775, 0.3078980688941806, 0.22, 0.215, 0.2875, 0.3825, 0.375, 0.4, 0.2475, 0.2575, 0.4275, 0.3075, 0.335, 0.3375, 0.305, 0.3, 0.20300751879699247]"
17,"[0.4538653366583541, 0.3225, 0.23, 0.38, 0.115, 0.2, 0.48, 0.11, 0.325, 0.2985265005562535, 0.325, 0.3625, 0.1525, 0.2775, 0.3175, 0.455, 0.3475, 0.3775, 0.2825, 0.095, 0.23, 0.3975, 0.1675, 0.4525, 0.3082706766917293]"
18,"[0.4114713216957606, 0.385, 0.3075, 0.475, 0.31, 0.2925, 0.3175, 0.3675, 0.0775, 0.32393609621518465, 0.2275, 0.2025, 0.3075, 0.3475, 0.4025, 0.485, 0.2825, 0.2625, 0.4275, 0.3675, 0.3175, 0.355, 0.305, 0.3425, 0.19799498746867167]"
19,"[0.428927680798005, 0.3325, 0.2125, 0.4925, 0.1575, 0.195, 0.5025, 0.18, 0.315, 0.3087348208686721, 0.3175, 0.36, 0.1575, 0.3125, 0.3825, 0.4725, 0.33, 0.375, 0.3175, 0.135, 0.195, 0.34, 0.1875, 0.4275, 0.2832080200501253]"
