eigenvector_centrality,"[0, 3]"
0,"[0.10473815461346633, 0.0825, 0.0975, 0.1225, 0.175, 0.1325, 0.11, 0.2075, 0.13, 0.11, 0.1125, 0.175, 0.1625, 0.0875, 0.12, 0.1075, 0.09, 0.1575, 0.0825, 0.1125, 0.145, 0.1125, 0.0725, 0.0875, 0.09273182957393483]"
1,"[0.1172069825436409, 0.0825, 0.11, 0.0925, 0.135, 0.08, 0.11, 0.1225, 0.1125, 0.085, 0.1175, 0.09, 0.0725, 0.115, 0.12, 0.1625, 0.1025, 0.1, 0.0825, 0.26, 0.1075, 0.1175, 0.115, 0.1575, 0.09774436090225563]"
2,"[0.10473815461346633, 0.1, 0.0975, 0.085, 0.135, 0.13, 0.155, 0.12, 0.1125, 0.0975, 0.1125, 0.1675, 0.1075, 0.0875, 0.1225, 0.115, 0.09, 0.1, 0.0825, 0.1, 0.145, 0.2, 0.115, 0.0875, 0.17042606516290726]"
3,"[0.16458852867830423, 0.1025, 0.11, 0.0925, 0.135, 0.08, 0.11, 0.1225, 0.1125, 0.185, 0.11, 0.09, 0.185, 0.115, 0.12, 0.115, 0.1025, 0.1, 0.0825, 0.1425, 0.1075, 0.26, 0.115, 0.2475, 0.15037593984962405]"
4,"[0.28428927680798005, 0.1, 0.175, 0.2675, 0.155, 0.1525, 0.155, 0.12, 0.1625, 0.09, 0.1325, 0.2725, 0.1075, 0.0875, 0.295, 0.165, 0.09, 0.1, 0.115, 0.155, 0.105, 0.1025, 0.115, 0.1, 0.18546365914786966]"
5,"[0.08977556109725686, 0.14, 0.11, 0.0925, 0.1575, 0.08, 0.1725, 0.12, 0.175, 0.2025, 0.11, 0.09, 0.175, 0.1725, 0.12, 0.2225, 0.095, 0.1, 0.135, 0.1875, 0.195, 0.18, 0.1075, 0.285, 0.09774436090225563]"
6,"[0.2119700748129676, 0.1, 0.2525, 0.3225, 0.095, 0.3225, 0.225, 0.12, 0.225, 0.1525, 0.2825, 0.2825, 0.1075, 0.0875, 0.12, 0.0775, 0.09, 0.1, 0.1175, 0.085, 0.1025, 0.19, 0.1775, 0.0875, 0.09774436090225563]"
7,"[0.3092269326683292, 0.1, 0.2925, 0.0925, 0.175, 0.08, 0.215, 0.4275, 0.125, 0.2975, 0.2025, 0.09, 0.32, 0.445, 0.12, 0.08, 0.09, 0.1, 0.1175, 0.0825, 0.3375, 0.245, 0.1125, 0.285, 0.09774436090225563]"
8,"[0.14463840399002495, 0.1025, 0.215, 0.3325, 0.1875, 0.42, 0.315, 0.3975, 0.37, 0.3075, 0.325, 0.2925, 0.1075, 0.0875, 0.12, 0.0775, 0.0975, 0.1, 0.12, 0.08, 0.1175, 0.295, 0.2475, 0.0875, 0.09774436090225563]"
9,"[0.28428927680798005, 0.1, 0.3175, 0.1025, 0.3675, 0.1325, 0.245, 0.3775, 0.135, 0.26, 0.26, 0.09, 0.3175, 0.3325, 0.15, 0.1875, 0.09, 0.235, 0.2025, 0.205, 0.3725, 0.225, 0.2125, 0.325, 0.20300751879699247]"
10,"[0.12468827930174564, 0.26, 0.3175, 0.29, 0.27, 0.3625, 0.325, 0.4325, 0.4175, 0.3, 0.365, 0.31, 0.1075, 0.125, 0.195, 0.175, 0.28, 0.1025, 0.4075, 0.2875, 0.135, 0.2975, 0.3675, 0.0875, 0.18546365914786966]"
11,"[0.26683291770573564, 0.1025, 0.3075, 0.16, 0.395, 0.1575, 0.23, 0.345, 0.12, 0.3075, 0.2075, 0.09, 0.3375, 0.2825, 0.335, 0.4575, 0.095, 0.365, 0.19, 0.3775, 0.2575, 0.2975, 0.1825, 0.33, 0.39097744360902253]"
12,"[0.18703241895261846, 0.3475, 0.3825, 0.2925, 0.2125, 0.4025, 0.275, 0.355, 0.3925, 0.4075, 0.3875, 0.3125, 0.1075, 0.16, 0.21, 0.1575, 0.31, 0.1, 0.315, 0.1825, 0.15, 0.34, 0.3025, 0.0875, 0.15789473684210525]"
13,"[0.30423940149625933, 0.1025, 0.32, 0.19, 0.23, 0.165, 0.2175, 0.3325, 0.12, 0.3025, 0.17, 0.09, 0.3175, 0.365, 0.31, 0.33, 0.1, 0.28, 0.1825, 0.225, 0.31, 0.3575, 0.195, 0.3275, 0.3007518796992481]"
14,"[0.2169576059850374, 0.3025, 0.27, 0.39, 0.2275, 0.3925, 0.35, 0.345, 0.3125, 0.3625, 0.3925, 0.3125, 0.1075, 0.175, 0.175, 0.1525, 0.2825, 0.1, 0.2875, 0.2075, 0.1275, 0.34, 0.31, 0.0925, 0.10526315789473684]"
15,"[0.27680798004987534, 0.1025, 0.34, 0.2, 0.24, 0.1925, 0.2825, 0.2925, 0.1225, 0.2975, 0.1625, 0.09, 0.3125, 0.34, 0.2675, 0.33, 0.0925, 0.3475, 0.18, 0.2325, 0.305, 0.295, 0.2525, 0.2925, 0.2957393483709273]"
16,"[0.2518703241895262, 0.3, 0.25, 0.3775, 0.2025, 0.3725, 0.3225, 0.315, 0.3, 0.3475, 0.3525, 0.315, 0.1075, 0.155, 0.1925, 0.1625, 0.2925, 0.1, 0.2925, 0.235, 0.1175, 0.3225, 0.325, 0.0925, 0.10275689223057644]"
17,"[0.3092269326683292, 0.1, 0.3175, 0.2, 0.2425, 0.2125, 0.2475, 0.275, 0.1875, 0.305, 0.16, 0.09, 0.3125, 0.3275, 0.27, 0.315, 0.0925, 0.3575, 0.2125, 0.24, 0.3, 0.2625, 0.2775, 0.3175, 0.3308270676691729]"
18,"[0.26932668329177056, 0.315, 0.2375, 0.37, 0.16, 0.36, 0.28, 0.295, 0.295, 0.345, 0.35, 0.33, 0.1075, 0.1775, 0.2025, 0.2575, 0.3025, 0.1, 0.295, 0.23, 0.125, 0.3075, 0.3575, 0.0925, 0.10776942355889724]"
19,"[0.32169576059850374, 0.1, 0.33, 0.2025, 0.26, 0.2275, 0.2775, 0.255, 0.265, 0.315, 0.1575, 0.09, 0.3175, 0.33, 0.28, 0.3275, 0.0925, 0.3625, 0.1625, 0.245, 0.2925, 0.2575, 0.28, 0.3425, 0.3483709273182957]"
20,"[0.2743142144638404, 0.32, 0.2275, 0.3725, 0.2225, 0.3675, 0.2475, 0.2975, 0.305, 0.3575, 0.35, 0.3425, 0.1075, 0.205, 0.1825, 0.31, 0.3025, 0.1, 0.31, 0.2125, 0.155, 0.31, 0.365, 0.095, 0.20050125313283207]"
21,"[0.3541147132169576, 0.1, 0.33, 0.21, 0.3075, 0.25, 0.3425, 0.2325, 0.2775, 0.3275, 0.1825, 0.0925, 0.325, 0.33, 0.3225, 0.3175, 0.0925, 0.375, 0.1275, 0.245, 0.3125, 0.255, 0.285, 0.355, 0.3508771929824561]"
22,"[0.2793017456359102, 0.3675, 0.22, 0.365, 0.2575, 0.3725, 0.23, 0.3075, 0.3025, 0.385, 0.345, 0.355, 0.1075, 0.23, 0.19, 0.315, 0.3375, 0.1025, 0.3225, 0.18, 0.21, 0.3425, 0.4125, 0.1, 0.24561403508771928]"
23,"[0.38902743142144636, 0.1, 0.35, 0.2325, 0.31, 0.275, 0.3825, 0.2325, 0.27, 0.33, 0.2375, 0.095, 0.3575, 0.3225, 0.34, 0.32, 0.0925, 0.3725, 0.1325, 0.24, 0.3, 0.2575, 0.275, 0.3675, 0.38847117794486213]"
24,"[0.2743142144638404, 0.3925, 0.2125, 0.37, 0.2625, 0.3425, 0.22, 0.3375, 0.31, 0.4025, 0.3425, 0.365, 0.1075, 0.225, 0.21, 0.33, 0.3525, 0.105, 0.3375, 0.2, 0.195, 0.3625, 0.4175, 0.105, 0.2606516290726817]"
25,"[0.3915211970074813, 0.1, 0.395, 0.295, 0.3025, 0.3525, 0.4675, 0.2275, 0.26, 0.33, 0.275, 0.095, 0.4025, 0.33, 0.335, 0.345, 0.095, 0.37, 0.19, 0.2625, 0.3025, 0.26, 0.2625, 0.3725, 0.41353383458646614]"
26,"[0.286783042394015, 0.3875, 0.2125, 0.375, 0.2725, 0.32, 0.27, 0.3925, 0.3325, 0.4225, 0.355, 0.4175, 0.11, 0.265, 0.2275, 0.3625, 0.3525, 0.1075, 0.3475, 0.23, 0.185, 0.38, 0.425, 0.115, 0.2681704260651629]"
27,"[0.36658354114713215, 0.135, 0.4025, 0.2875, 0.31, 0.38, 0.4525, 0.245, 0.235, 0.4175, 0.37, 0.1, 0.4025, 0.3575, 0.33, 0.385, 0.115, 0.3475, 0.23, 0.325, 0.3125, 0.3575, 0.305, 0.425, 0.38847117794486213]"
28,"[0.27680798004987534, 0.3725, 0.2375, 0.3075, 0.3225, 0.3325, 0.3225, 0.4125, 0.3375, 0.445, 0.3125, 0.435, 0.11, 0.365, 0.2825, 0.3775, 0.3375, 0.1225, 0.3175, 0.255, 0.35, 0.43, 0.4225, 0.1675, 0.2907268170426065]"
29,"[0.43640897755610975, 0.195, 0.375, 0.29, 0.3475, 0.425, 0.435, 0.315, 0.26, 0.4, 0.4325, 0.1075, 0.3875, 0.365, 0.315, 0.4325, 0.1725, 0.3475, 0.2475, 0.3475, 0.3175, 0.3625, 0.32, 0.4075, 0.37092731829573933]"
